Tuition,ParentWage,CanAfford
30000,6266,0
30000,13265,1
30000,6660,0
30000,8797,1
30000,10126,1
30000,11628,1
30000,5465,0
30000,13291,1
30000,5788,0
30000,10020,1
30000,13701,1
30000,4732,0
30000,5701,0
30000,9261,1
30000,5461,0
30000,12076,1
30000,4165,0
30000,3757,0
30000,10053,1
30000,9144,1
30000,13756,1
30000,4078,0
30000,13366,1
30000,7139,0
30000,3445,0
30000,5413,0
30000,6164,0
30000,11670,1
30000,13907,1
30000,8965,1
30000,4570,0
30000,11031,1
30000,9752,1
30000,5494,0
30000,10792,1
30000,9162,1
30000,10553,1
30000,6920,0
30000,5779,0
30000,4470,0
30000,6164,0
30000,4086,0
30000,3862,0
30000,5065,0
30000,6254,0
30000,4511,0
30000,10250,1
30000,10672,1
30000,10388,1
30000,4354,0
30000,9566,1
30000,5774,0
30000,7038,0
30000,5198,0
30000,3117,0
30000,13128,1
30000,3450,0
30000,7968,0
30000,11107,1
30000,13167,1
30000,7974,0
30000,11195,1
30000,13681,1
30000,10923,1
30000,7992,0
30000,3711,0
30000,6367,0
30000,9948,1
30000,11596,1
30000,7104,0
30000,6200,0
30000,8668,1
30000,4317,0
30000,10768,1
30000,4036,0
30000,4812,0
30000,4128,0
30000,10562,1
30000,7393,0
30000,10716,1
30000,11319,1
30000,8426,1
30000,12805,1
30000,5707,0
30000,11271,1
30000,13945,1
30000,3471,0
30000,4679,0
30000,6493,0
30000,4180,0
30000,6021,0
30000,12405,1
30000,7528,0
30000,4488,0
30000,3867,0
30000,8606,1
30000,11036,1
30000,11390,1
30000,11943,1
30000,12222,1
30000,4416,0
30000,5330,0
30000,5786,0
30000,9183,1
30000,3211,0
30000,9206,1
30000,7206,0
30000,11125,1
30000,6827,0
30000,7964,0
30000,11967,1
30000,3592,0
30000,6266,0
30000,6723,0
30000,4530,0
30000,5784,0
30000,13536,1
30000,12480,1
30000,8694,1
30000,10811,1
30000,12491,1
30000,8623,1
30000,6655,0
30000,11088,1
30000,11800,1
30000,11143,1
30000,9937,1
30000,10917,1
30000,10833,1
30000,10767,1
30000,3467,0
30000,13502,1
30000,10148,1
30000,8789,1
30000,6354,0
30000,10259,1
30000,6083,0
30000,6885,0
30000,8232,0
30000,9302,1
30000,10284,1
30000,3180,0
30000,10112,1
30000,5238,0
30000,10806,1
30000,8839,1
30000,3533,0
30000,12810,1
30000,12726,1
30000,8934,1
30000,4517,0
30000,6851,0
30000,5668,0
30000,4181,0
30000,10443,1
30000,5010,0
30000,12150,1
30000,3197,0
30000,9403,1
30000,13387,1
30000,10816,1
30000,6874,0
30000,4147,0
30000,3959,0
30000,4929,0
30000,4510,0
30000,9062,1
30000,4590,0
30000,12014,1
30000,5026,0
30000,4605,0
30000,12260,1
30000,11773,1
30000,10056,1
30000,5868,0
30000,5931,0
30000,9963,1
30000,13659,1
30000,8863,1
30000,9150,1
30000,7109,0
30000,7026,0
30000,11236,1
30000,4279,0
30000,5259,0
30000,3757,0
30000,12139,1
30000,4177,0
30000,7305,0
30000,9619,1
30000,6012,0
30000,13589,1
30000,5931,0
30000,6714,0
30000,10615,1
30000,3147,0
30000,10091,1
30000,4783,0
30000,9521,1
30000,7603,0
30000,5523,0
30000,9295,1
30000,11365,1
30000,9831,1
30000,8384,1
30000,13400,1
30000,4982,0
30000,5813,0
30000,3811,0
30000,11683,1
30000,12029,1
30000,10342,1
30000,10972,1
30000,13073,1
30000,13854,1
30000,12614,1
30000,8448,1
30000,10688,1
30000,11672,1
30000,6867,0
30000,3713,0
30000,4446,0
30000,8078,0
30000,3947,0
30000,10833,1
30000,6619,0
30000,10138,1
30000,10458,1
30000,3300,0
30000,8370,1
30000,7970,0
30000,11520,1
30000,8723,1
30000,6726,0
30000,10524,1
30000,8087,0
30000,3858,0
30000,4002,0
30000,13707,1
30000,10641,1
30000,5904,0
30000,8653,1
30000,8401,1
30000,13394,1
30000,11885,1
30000,13019,1
30000,9761,1
30000,13371,1
30000,5108,0
30000,8337,1
30000,13379,1
30000,3348,0
30000,8216,0
30000,7470,0
30000,7748,0
30000,5441,0
30000,6309,0
30000,9011,1
30000,7318,0
30000,3769,0
30000,10943,1
30000,12410,1
30000,8907,1
30000,13486,1
30000,4163,0
30000,3952,0
30000,7637,0
30000,11876,1
30000,13557,1
30000,11640,1
30000,3002,0
30000,5843,0
30000,13114,1
30000,9360,1
30000,5498,0
30000,6663,0
30000,8090,0
30000,3552,0
30000,11292,1
30000,8823,1
30000,13420,1
30000,7637,0
30000,5357,0
30000,8262,0
30000,11147,1
30000,4032,0
30000,3985,0
30000,13743,1
30000,7097,0
30000,7999,0
30000,11163,1
30000,5467,0
30000,13823,1
30000,10782,1
30000,5216,0
30000,13109,1
30000,6409,0
30000,7911,0
30000,10575,1
30000,6158,0
30000,6415,0
30000,13681,1
30000,11358,1
30000,3114,0
30000,13712,1
30000,3502,0
30000,12557,1
30000,4271,0
30000,6310,0
30000,3335,0
30000,10974,1
30000,3212,0
30000,12669,1
30000,5020,0
30000,12406,1
30000,6021,0
30000,10422,1
30000,4626,0
30000,3845,0
30000,7159,0
30000,11090,1
30000,10658,1
30000,5756,0
30000,6171,0
30000,13534,1
30000,6777,0
30000,6417,0
30000,10164,1
30000,3603,0
30000,10632,1
30000,5237,0
30000,3213,0
30000,10363,1
30000,12146,1
30000,6841,0
30000,3786,0
30000,6646,0
30000,9246,1
30000,13135,1
30000,6769,0
30000,7409,0
30000,13852,1
30000,12257,1
30000,7529,0
30000,5065,0
30000,5512,0
30000,10437,1
30000,7802,0
30000,9723,1
30000,4615,0
30000,4624,0
30000,7551,0
30000,8817,1
30000,5373,0
30000,10535,1
30000,11911,1
30000,8943,1
30000,11371,1
30000,12968,1
30000,13001,1
30000,12784,1
30000,4155,0
30000,5473,0
30000,7078,0
30000,13277,1
30000,12659,1
30000,8936,1
30000,10761,1
30000,10196,1
30000,5392,0
30000,8236,0
30000,10223,1
30000,9430,1
30000,5750,0
30000,12740,1
30000,8602,1
30000,6900,0
30000,3510,0
30000,7253,0
30000,6230,0
30000,6846,0
30000,11368,1
30000,11559,1
30000,10477,1
30000,7320,0
30000,3042,0
30000,11184,1
30000,13769,1
30000,11676,1
30000,6817,0
30000,10788,1
30000,12849,1
30000,10593,1
30000,7201,0
30000,3785,0
30000,7635,0
30000,10416,1
30000,13269,1
30000,3805,0
30000,8559,1
30000,4820,0
30000,9053,1
30000,9440,1
30000,12443,1
30000,8261,0
30000,8913,1
30000,7990,0
30000,12349,1
30000,6224,0
30000,10672,1
30000,6177,0
30000,8452,1
30000,12646,1
30000,10404,1
30000,12095,1
30000,9184,1
30000,13426,1
30000,4214,0
30000,6357,0
30000,10438,1
30000,11724,1
30000,5964,0
30000,5315,0
30000,12916,1
30000,5678,0
30000,3116,0
30000,8755,1
30000,6586,0
30000,9209,1
30000,13911,1
30000,5440,0
30000,8922,1
30000,5767,0
30000,9468,1
30000,6102,0
30000,5059,0
30000,6952,0
30000,9977,1
30000,13718,1
30000,4925,0
30000,8781,1
30000,12334,1
30000,7004,0
30000,5516,0
30000,6226,0
30000,9718,1
30000,9159,1
30000,13014,1
30000,5127,0
30000,3734,0
30000,12873,1
30000,12895,1
30000,5289,0
30000,5664,0
30000,9660,1
30000,7053,0
30000,8088,0
30000,11528,1
30000,12267,1
30000,12017,1
30000,4551,0
30000,6559,0
30000,12925,1
30000,8115,0
30000,4254,0
30000,7260,0
30000,12294,1
30000,13768,1
30000,9552,1
30000,3731,0
30000,4649,0
30000,4018,0
30000,5239,0
30000,13062,1
30000,3817,0
30000,11722,1
30000,11958,1
30000,6403,0
30000,4648,0
30000,6467,0
30000,8775,1
30000,3134,0
30000,7860,0
30000,12539,1
30000,9673,1
30000,5489,0
30000,3498,0
30000,11752,1
30000,12655,1
30000,8841,1
30000,11706,1
30000,8109,0
30000,13981,1
30000,7441,0
30000,8437,1
30000,4275,0
30000,11577,1
30000,4890,0
30000,11702,1
30000,10566,1
30000,10096,1
30000,13679,1
30000,5933,0
30000,9361,1
30000,3364,0
30000,11847,1
30000,5090,0
30000,10652,1
30000,7781,0
30000,3343,0
30000,5053,0
30000,11508,1
30000,11779,1
30000,3050,0
30000,12255,1
30000,7513,0
30000,3711,0
30000,4150,0
30000,11490,1
30000,8006,0
30000,8309,0
30000,3959,0
30000,7009,0
30000,13680,1
30000,9463,1
30000,7724,0
30000,13387,1
30000,6700,0
30000,4548,0
30000,3667,0
30000,12275,1
30000,11435,1
30000,3777,0
30000,3616,0
30000,5428,0
30000,10098,1
30000,9308,1
30000,7003,0
30000,5414,0
30000,9977,1
30000,13420,1
30000,7600,0
30000,8486,1
30000,6398,0
30000,12734,1
30000,6360,0
30000,10766,1
30000,10613,1
30000,6257,0
30000,7298,0
30000,10124,1
30000,11149,1
30000,3675,0
30000,12913,1
30000,13087,1
30000,6979,0
30000,9521,1
30000,13217,1
30000,8789,1
30000,9425,1
30000,12116,1
30000,5406,0
30000,4108,0
30000,12553,1
30000,10688,1
30000,5326,0
30000,8917,1
30000,3793,0
30000,3146,0
30000,10481,1
30000,13804,1
30000,9748,1
30000,13487,1
30000,9270,1
30000,6727,0
30000,12860,1
30000,4356,0
30000,9376,1
30000,7761,0
30000,13001,1
30000,8969,1
30000,12695,1
30000,8375,1
30000,4520,0
30000,6736,0
30000,12511,1
30000,11105,1
30000,5172,0
30000,6231,0
30000,3816,0
30000,13153,1
30000,3529,0
30000,7289,0
30000,5576,0
30000,6786,0
30000,8726,1
30000,3592,0
30000,11909,1
30000,7385,0
30000,6214,0
30000,13196,1
30000,7340,0
30000,9239,1
30000,7476,0
30000,10890,1
30000,13649,1
30000,6007,0
30000,3682,0
30000,8076,0
30000,3699,0
30000,10524,1
30000,10851,1
30000,5014,0
30000,5763,0
30000,11823,1
30000,10627,1
30000,3025,0
30000,8625,1
30000,3771,0
30000,13558,1
30000,9619,1
30000,12416,1
30000,6091,0
30000,13125,1
30000,13011,1
30000,4028,0
30000,12596,1
30000,5347,0
30000,5787,0
30000,3801,0
30000,4478,0
30000,5157,0
30000,3197,0
30000,8996,1
30000,4141,0
30000,4202,0
30000,4819,0
30000,4173,0
30000,9789,1
30000,6119,0
30000,6678,0
30000,7355,0
30000,8779,1
30000,11651,1
30000,3763,0
30000,10507,1
30000,13862,1
30000,11797,1
30000,12006,1
30000,12199,1
30000,10141,1
30000,12664,1
30000,11909,1
30000,11162,1
30000,7380,0
30000,9388,1
30000,8171,0
30000,8708,1
30000,13229,1
30000,13588,1
30000,10991,1
30000,7406,0
30000,6525,0
30000,13600,1
30000,11396,1
30000,12784,1
30000,9136,1
30000,13202,1
30000,9754,1
30000,10532,1
30000,5659,0
30000,4940,0
30000,5401,0
30000,11037,1
30000,12006,1
30000,10223,1
30000,3006,0
30000,6078,0
30000,3882,0
30000,12259,1
30000,5333,0
30000,9538,1
30000,11106,1
30000,3844,0
30000,7957,0
30000,13346,1
30000,8529,1
30000,4165,0
30000,9773,1
30000,7822,0
30000,11453,1
30000,10424,1
30000,5473,0
30000,6986,0
30000,13332,1
30000,6773,0
30000,5272,0
30000,3781,0
30000,4480,0
30000,6202,0
30000,9232,1
30000,12122,1
30000,11338,1
30000,12291,1
30000,8358,1
30000,5909,0
30000,9651,1
30000,13832,1
30000,9768,1
30000,9599,1
30000,13391,1
30000,6676,0
30000,8488,1
30000,4803,0
30000,13849,1
30000,12809,1
30000,3830,0
30000,12976,1
30000,6829,0
30000,4492,0
30000,9396,1
30000,6860,0
30000,5979,0
30000,8632,1
30000,10459,1
30000,6198,0
30000,6514,0
30000,4060,0
30000,3638,0
30000,13654,1
30000,10810,1
30000,10668,1
30000,8769,1
30000,4646,0
30000,8075,0
30000,5751,0
30000,10656,1
30000,6079,0
30000,4001,0
30000,7189,0
30000,7442,0
30000,6098,0
30000,8514,1
30000,10177,1
30000,5145,0
30000,6789,0
30000,10056,1
30000,7010,0
30000,13482,1
30000,13791,1
30000,8844,1
30000,4779,0
30000,4682,0
30000,11316,1
30000,5411,0
30000,9638,1
30000,3061,0
30000,11689,1
30000,11534,1
30000,6506,0
30000,7099,0
30000,8557,1
30000,13764,1
30000,9829,1
30000,9272,1
30000,7773,0
30000,10601,1
30000,12776,1
30000,12076,1
30000,8550,1
30000,13203,1
30000,7974,0
30000,13408,1
30000,7970,0
30000,3885,0
30000,3222,0
30000,12411,1
30000,9183,1
30000,6625,0
30000,5894,0
30000,6163,0
30000,9216,1
30000,7957,0
30000,6050,0
30000,13633,1
30000,7404,0
30000,7407,0
30000,7203,0
30000,5991,0
30000,3884,0
30000,4003,0
30000,11437,1
30000,4171,0
30000,11320,1
30000,5509,0
30000,4741,0
30000,12319,1
30000,9777,1
30000,9372,1
30000,10085,1
30000,6499,0
30000,13005,1
30000,13265,1
30000,11957,1
30000,11753,1
30000,6109,0
30000,5113,0
30000,10459,1
30000,11029,1
30000,11047,1
30000,5630,0
30000,3000,0
30000,13606,1
30000,10012,1
30000,11644,1
30000,13570,1
30000,4094,0
30000,3825,0
30000,4238,0
30000,3317,0
30000,12729,1
30000,9362,1
30000,10247,1
30000,5307,0
30000,5949,0
30000,13269,1
30000,12252,1
30000,6053,0
30000,4424,0
30000,10810,1
30000,7140,0
30000,4253,0
30000,11614,1
30000,5697,0
30000,10800,1
30000,3548,0
30000,11121,1
30000,7223,0
30000,12051,1
30000,5389,0
30000,6261,0
30000,5951,0
30000,9951,1
30000,12443,1
30000,9853,1
30000,12411,1
30000,11943,1
30000,3190,0
30000,4669,0
30000,11903,1
30000,3585,0
30000,13178,1
30000,4352,0
30000,10374,1
30000,3567,0
30000,10556,1
30000,8401,1
30000,7218,0
30000,4832,0
30000,9172,1
30000,6683,0
30000,7280,0
30000,11690,1
30000,5195,0
30000,3811,0
30000,4078,0
30000,6545,0
30000,4792,0
30000,7608,0
30000,6779,0
30000,4749,0
30000,3877,0
30000,7273,0
30000,10248,1
30000,8960,1
30000,11366,1
30000,11498,1
30000,3522,0
30000,5229,0
30000,6619,0
30000,6943,0
30000,6800,0
30000,11944,1
30000,6636,0
30000,12563,1
30000,5273,0
30000,12727,1
30000,9332,1
30000,6213,0
30000,7097,0
30000,11223,1
30000,13044,1
30000,10628,1
30000,10444,1
30000,9189,1
30000,5453,0
30000,9439,1
30000,10914,1
30000,5401,0
30000,8813,1
30000,3860,0
30000,8723,1
30000,13285,1
30000,10353,1
30000,3106,0
30000,6692,0
30000,5071,0
30000,10742,1
30000,9926,1
30000,7976,0
30000,5215,0
30000,5495,0
30000,7276,0
30000,12462,1
30000,3066,0
30000,5894,0
30000,8378,1
30000,9747,1
30000,4704,0
30000,5642,0
30000,6093,0
30000,9299,1
30000,9374,1
30000,3232,0
30000,13773,1
30000,10439,1
30000,5571,0
30000,9395,1
30000,7937,0
30000,12010,1
30000,12027,1
30000,13013,1
30000,13142,1
30000,7778,0
30000,8173,0
30000,3350,0
30000,10910,1
30000,5578,0
30000,8504,1
30000,8455,1
30000,3745,0
30000,3530,0
30000,3689,0
30000,5579,0
30000,9382,1
30000,12732,1
30000,8078,0
30000,12116,1
30000,8696,1
30000,9390,1
30000,4355,0
30000,4589,0
30000,6039,0
30000,8230,0
30000,7342,0
30000,8666,1
30000,7548,0
30000,3496,0
30000,7861,0
30000,5268,0
30000,4869,0
30000,11519,1
30000,9456,1
30000,10155,1
30000,3250,0
30000,12373,1
30000,9653,1
30000,4512,0
30000,7301,0
30000,11559,1
30000,9366,1
30000,12203,1
30000,12715,1
30000,11128,1
30000,13211,1
30000,7616,0
30000,4718,0
30000,6949,0
30000,10326,1
30000,11002,1
30000,3508,0
30000,9174,1
30000,4132,0
30000,9644,1
30000,7304,0
30000,7085,0
30000,11924,1
30000,4781,0
30000,6442,0
30000,7795,0
30000,6119,0
30000,7441,0
30000,6356,0
30000,10005,1
30000,9208,1
30000,11850,1
30000,12706,1
30000,8447,1
30000,10810,1
30000,8959,1
30000,7366,0
30000,7290,0
30000,13134,1
30000,10151,1
30000,12704,1
30000,5513,0
30000,7369,0
30000,7618,0
30000,4591,0
30000,12478,1
30000,4562,0
30000,9306,1
30000,7455,0
30000,10915,1
30000,10539,1
30000,12270,1
30000,3967,0
30000,9386,1
30000,7542,0
30000,11306,1
30000,7931,0
30000,13056,1
30000,11216,1
30000,5860,0
30000,11513,1
30000,3514,0
30000,9590,1
30000,13018,1
30000,9117,1
30000,4901,0
30000,10070,1
30000,10750,1
30000,12130,1
30000,12575,1
30000,13423,1
30000,9100,1
30000,10498,1
30000,4165,0
30000,4398,0
30000,6888,0
30000,12066,1
30000,10930,1
30000,10488,1
30000,8601,1
30000,12876,1
30000,10662,1
30000,9940,1
30000,5814,0
30000,3183,0
30000,10301,1
30000,5148,0
30000,3534,0
30000,6772,0
30000,5924,0
30000,10484,1
30000,5317,0
30000,3314,0
30000,6017,0
30000,13332,1
30000,5653,0
30000,4859,0
30000,6993,0
30000,3241,0
30000,10923,1
30000,3387,0
30000,12617,1
30000,10403,1
30000,12217,1
30000,9704,1
30000,3687,0
30000,9951,1
30000,12295,1
30000,8219,0
30000,5608,0
30000,5538,0
30000,4203,0
30000,6811,0
30000,10670,1
30000,13559,1
30000,10590,1
30000,10173,1
30000,9544,1
30000,11273,1
30000,10997,1
30000,10945,1
30000,8454,1
30000,6254,0
30000,3388,0
30000,10947,1
30000,10529,1
30000,3403,0
30000,9262,1
30000,11424,1
30000,8278,0
30000,4290,0
30000,13686,1
30000,4706,0
30000,13201,1
30000,12367,1
30000,7960,0
30000,12838,1
30000,5001,0
30000,4231,0
30000,13436,1
30000,5505,0
30000,5810,0
30000,10083,1
30000,6760,0
30000,5385,0
30000,3670,0
30000,4641,0
30000,3702,0
30000,5781,0
30000,13446,1
30000,9909,1
30000,4235,0
30000,8074,0
30000,4541,0
30000,12693,1
30000,10121,1
30000,12577,1
30000,7202,0
30000,10449,1
30000,9319,1
30000,6737,0
30000,10778,1
30000,6118,0
30000,13246,1
30000,12643,1
30000,4545,0
30000,6484,0
30000,4462,0
30000,9377,1
30000,4428,0
30000,6778,0
30000,7044,0
30000,9943,1
30000,8431,1
30000,13706,1
30000,9747,1
30000,8977,1
30000,11891,1
30000,11875,1
30000,8849,1
30000,13075,1
30000,8548,1
30000,12413,1
30000,11699,1
30000,10724,1
30000,5909,0
30000,7143,0
30000,13766,1
30000,8688,1
30000,6995,0
30000,13442,1
30000,8940,1
30000,6358,0
30000,9300,1
30000,5684,0
30000,9517,1
30000,7727,0
30000,8983,1
30000,11429,1
30000,10525,1
30000,5927,0
30000,6449,0
30000,12977,1
30000,9740,1
30000,6919,0
30000,11423,1
30000,7991,0
30000,5740,0
30000,4427,0
30000,6458,0
30000,11612,1
30000,13374,1
30000,6738,0
30000,5866,0
30000,13495,1
30000,8394,1
30000,6857,0
30000,12384,1
30000,11263,1
30000,6089,0
30000,12322,1
30000,3913,0
30000,7701,0
30000,3194,0
30000,5366,0
30000,10706,1
30000,6255,0
30000,5283,0
30000,10821,1
30000,7170,0
30000,11639,1
30000,3139,0
30000,10770,1
30000,10191,1
30000,12959,1
30000,13876,1
30000,11263,1
30000,10879,1
30000,13247,1
30000,5090,0
30000,13320,1
30000,13062,1
30000,13171,1
30000,13767,1
30000,4360,0
30000,13171,1
30000,9402,1
30000,12866,1
30000,4919,0
30000,4982,0
30000,5951,0
30000,8079,0
30000,7085,0
30000,6737,0
30000,4804,0
30000,12367,1
30000,7688,0
30000,12867,1
30000,11658,1
30000,13821,1
30000,9876,1
30000,9707,1
30000,10357,1
30000,6916,0
30000,4227,0
30000,12192,1
30000,12462,1
30000,4728,0
30000,3757,0
30000,3496,0
30000,4952,0
30000,3651,0
30000,4412,0
30000,13285,1
30000,5282,0
30000,13794,1
30000,8822,1
30000,6359,0
30000,6399,0
30000,11442,1
30000,8600,1
30000,11330,1
30000,9724,1
30000,12228,1
30000,10878,1
30000,12591,1
30000,9651,1
30000,4377,0
30000,5592,0
30000,12200,1
30000,11255,1
30000,11187,1
30000,7324,0
30000,11465,1
30000,11306,1
30000,9954,1
30000,3369,0
30000,4488,0
30000,7231,0
30000,3923,0
30000,11231,1
30000,13104,1
30000,5017,0
30000,12499,1
30000,5709,0
30000,12971,1
30000,10196,1
30000,6961,0
30000,9770,1
30000,7002,0
30000,6680,0
30000,8708,1
30000,13267,1
30000,4116,0
30000,10309,1
30000,5685,0
30000,7772,0
30000,4005,0
30000,9534,1
30000,7485,0
30000,6251,0
30000,10306,1
30000,6560,0
30000,3332,0
30000,4823,0
30000,7530,0
30000,12429,1
30000,8872,1
30000,11623,1
30000,9213,1
30000,4293,0
30000,13721,1
30000,9047,1
30000,4315,0
30000,7884,0
30000,7458,0
30000,8413,1
30000,10524,1
30000,9133,1
30000,12679,1
30000,13210,1
30000,8214,0
30000,7851,0
30000,9553,1
30000,8174,0
30000,5469,0
30000,13615,1
30000,3731,0
30000,13186,1
30000,9851,1
30000,9550,1
30000,10507,1
30000,12995,1
30000,3732,0
30000,11842,1
30000,10847,1
30000,11744,1
30000,11101,1
30000,4324,0
30000,9858,1
30000,3241,0
30000,13225,1
30000,8756,1
30000,12091,1
30000,5676,0
30000,12543,1
30000,5851,0
30000,12060,1
30000,11258,1
30000,12090,1
30000,5275,0
30000,3187,0
30000,13292,1
30000,9541,1
30000,12826,1
30000,9627,1
30000,13553,1
30000,9413,1
30000,13449,1
30000,8955,1
30000,12473,1
30000,3271,0
30000,3278,0
30000,13548,1
30000,9804,1
30000,3329,0
30000,5682,0
30000,12805,1
30000,10992,1
30000,10447,1
30000,13348,1
30000,10499,1
30000,4596,0
30000,5424,0
30000,13783,1
30000,8682,1
30000,10032,1
30000,6670,0
30000,11014,1
30000,9666,1
30000,10567,1
30000,7074,0
30000,6895,0
30000,6852,0
30000,8067,0
30000,11362,1
30000,5850,0
30000,11198,1
30000,9423,1
30000,8094,0
30000,10676,1
30000,10408,1
30000,11699,1
30000,9922,1
30000,5315,0
30000,8929,1
30000,8645,1
30000,13450,1
30000,11303,1
30000,7939,0
30000,12472,1
30000,5831,0
30000,13457,1
30000,5521,0
