Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
1,21,4,30000,3000,4,7861,0
2,22,3,30000,3000,2,4419,0
2,24,5,30000,3000,2,5712,0
1,20,4,30000,3000,1,11788,1
1,18,1,30000,3000,4,5893,0
2,24,8,30000,3000,1,3943,0
1,21,3,30000,3000,1,4687,0
1,22,7,30000,3000,4,10592,1
1,23,7,30000,3000,2,6599,0
1,25,1,30000,3000,2,13359,1
2,20,7,30000,3000,3,13172,1
2,18,3,30000,3000,3,6691,0
1,21,7,30000,3000,2,9546,1
2,20,3,30000,3000,4,4970,0
2,25,7,30000,3000,4,10612,1
1,24,7,30000,3000,4,13212,1
2,24,7,30000,3000,2,13141,1
1,25,4,30000,3000,1,3355,0
2,21,5,30000,3000,3,4221,0
2,24,3,30000,3000,2,8872,1
2,23,3,30000,3000,3,4818,0
2,25,6,30000,3000,2,7583,0
1,24,4,30000,3000,1,9912,1
1,19,3,30000,3000,2,4438,0
2,23,7,30000,3000,2,10443,1
1,19,2,30000,3000,4,6748,0
1,18,8,30000,3000,2,7618,0
1,24,1,30000,3000,2,8291,0
2,22,8,30000,3000,4,12494,1
2,21,6,30000,3000,3,5082,0
1,21,5,30000,3000,1,10986,1
2,19,5,30000,3000,1,9433,1
2,21,4,30000,3000,4,3348,0
2,25,4,30000,3000,1,4581,0
1,25,5,30000,3000,3,10949,1
2,20,5,30000,3000,3,7955,0
1,19,3,30000,3000,2,7980,0
2,20,7,30000,3000,3,11178,1
2,24,6,30000,3000,4,9422,1
2,22,5,30000,3000,4,6728,0
2,19,1,30000,3000,4,12802,1
2,22,5,30000,3000,2,3974,0
1,25,5,30000,3000,1,5095,0
1,22,8,30000,3000,1,4626,0
2,22,6,30000,3000,4,8548,1
2,24,4,30000,3000,3,10789,1
2,19,8,30000,3000,2,10279,1
2,24,5,30000,3000,3,9099,1
2,25,2,30000,3000,2,10270,1
1,22,1,30000,3000,4,10195,1
2,25,8,30000,3000,1,3768,0
1,21,3,30000,3000,4,5826,0
2,18,5,30000,3000,3,11660,1
1,24,5,30000,3000,1,7882,0
2,25,6,30000,3000,1,7072,0
2,24,8,30000,3000,4,8454,1
1,22,5,30000,3000,4,7817,0
2,18,7,30000,3000,3,10190,1
1,20,6,30000,3000,1,7873,0
1,21,7,30000,3000,2,8798,1
2,22,2,30000,3000,2,5613,0
2,20,8,30000,3000,1,11714,1
2,23,6,30000,3000,2,10711,1
1,19,3,30000,3000,4,7783,0
2,21,6,30000,3000,1,7382,0
2,18,5,30000,3000,1,6576,0
2,24,1,30000,3000,4,13714,1
2,23,5,30000,3000,3,8421,1
1,19,2,30000,3000,2,8037,0
2,21,3,30000,3000,2,13175,1
2,23,8,30000,3000,3,6249,0
1,19,3,30000,3000,3,13292,1
2,19,2,30000,3000,2,9453,1
1,18,4,30000,3000,2,5009,0
1,21,4,30000,3000,2,13851,1
2,22,7,30000,3000,3,3346,0
2,18,4,30000,3000,4,7938,0
2,23,1,30000,3000,2,6769,0
2,21,4,30000,3000,3,12744,1
1,25,2,30000,3000,3,3248,0
1,23,2,30000,3000,3,3433,0
2,24,7,30000,3000,4,9090,1
1,18,5,30000,3000,4,10376,1
2,19,6,30000,3000,4,5150,0
2,21,1,30000,3000,4,8818,1
1,25,8,30000,3000,3,8964,1
1,23,5,30000,3000,2,7827,0
2,19,2,30000,3000,3,9511,1
2,21,3,30000,3000,4,3809,0
1,24,6,30000,3000,2,4885,0
1,20,2,30000,3000,1,9538,1
1,24,8,30000,3000,1,11918,1
2,19,3,30000,3000,1,9414,1
1,19,7,30000,3000,1,8055,0
2,21,7,30000,3000,1,3084,0
2,21,1,30000,3000,2,10100,1
2,19,3,30000,3000,3,10030,1
1,25,1,30000,3000,3,3727,0
1,18,7,30000,3000,3,12145,1
1,21,8,30000,3000,1,3887,0
2,20,6,30000,3000,2,13947,1
1,18,3,30000,3000,4,12631,1
1,24,5,30000,3000,2,9461,1
1,23,2,30000,3000,4,3364,0
2,21,7,30000,3000,4,13666,1
2,18,3,30000,3000,2,5067,0
2,23,2,30000,3000,2,6909,0
1,20,5,30000,3000,2,10701,1
2,24,2,30000,3000,2,6671,0
2,22,7,30000,3000,2,12011,1
2,22,3,30000,3000,1,3852,0
2,21,6,30000,3000,1,7564,0
2,18,8,30000,3000,3,11095,1
1,22,3,30000,3000,2,7345,0
1,18,1,30000,3000,1,12513,1
2,20,2,30000,3000,3,8357,1
1,22,7,30000,3000,3,12624,1
2,18,3,30000,3000,4,6129,0
1,25,7,30000,3000,1,13252,1
2,22,8,30000,3000,1,10810,1
1,25,8,30000,3000,2,9049,1
1,24,5,30000,3000,4,13415,1
1,18,4,30000,3000,4,6589,0
2,22,4,30000,3000,1,11130,1
1,22,2,30000,3000,1,10582,1
1,18,7,30000,3000,2,9080,1
1,19,4,30000,3000,2,12067,1
1,20,5,30000,3000,2,3259,0
1,23,3,30000,3000,1,6541,0
2,25,1,30000,3000,1,5927,0
2,20,2,30000,3000,3,11630,1
1,22,2,30000,3000,4,13607,1
2,22,4,30000,3000,1,7505,0
2,19,5,30000,3000,2,5694,0
2,23,8,30000,3000,2,7165,0
2,19,4,30000,3000,1,10724,1
1,21,6,30000,3000,4,6186,0
2,21,8,30000,3000,3,8575,1
1,24,5,30000,3000,3,10099,1
2,25,3,30000,3000,1,10011,1
2,21,5,30000,3000,1,3266,0
1,19,5,30000,3000,1,13674,1
1,24,2,30000,3000,3,3952,0
1,20,5,30000,3000,3,5362,0
2,19,2,30000,3000,4,3665,0
2,18,1,30000,3000,4,5074,0
1,25,2,30000,3000,1,12804,1
1,23,2,30000,3000,1,12554,1
2,24,8,30000,3000,3,9047,1
1,21,6,30000,3000,2,11813,1
1,19,8,30000,3000,4,3709,0
2,24,6,30000,3000,4,4126,0
2,25,6,30000,3000,4,9540,1
2,25,2,30000,3000,1,13226,1
2,21,5,30000,3000,3,12738,1
2,21,3,30000,3000,3,8602,1
1,22,1,30000,3000,4,12291,1
1,24,3,30000,3000,1,11401,1
1,25,6,30000,3000,4,8425,1
1,20,1,30000,3000,1,12173,1
1,18,6,30000,3000,4,3659,0
1,20,4,30000,3000,2,7462,0
2,22,8,30000,3000,1,7427,0
1,25,4,30000,3000,2,12100,1
2,23,3,30000,3000,2,5871,0
1,18,1,30000,3000,3,13250,1
1,25,2,30000,3000,4,7292,0
2,20,3,30000,3000,1,10599,1
2,24,3,30000,3000,4,4558,0
2,24,6,30000,3000,1,8150,0
2,19,5,30000,3000,1,6395,0
2,19,2,30000,3000,4,13611,1
2,25,8,30000,3000,2,13032,1
2,22,7,30000,3000,2,12237,1
2,20,3,30000,3000,2,9675,1
1,18,6,30000,3000,4,4518,0
1,23,5,30000,3000,3,9015,1
2,22,2,30000,3000,3,12506,1
2,22,6,30000,3000,4,4335,0
2,24,3,30000,3000,3,12700,1
1,25,8,30000,3000,4,12464,1
1,20,2,30000,3000,2,7643,0
2,20,8,30000,3000,2,3123,0
2,19,3,30000,3000,2,7537,0
1,24,6,30000,3000,3,8668,1
1,24,7,30000,3000,1,13061,1
2,23,7,30000,3000,3,3314,0
2,22,5,30000,3000,3,4496,0
1,18,8,30000,3000,4,6110,0
2,24,5,30000,3000,2,4897,0
2,19,5,30000,3000,1,3299,0
1,19,3,30000,3000,1,11510,1
2,24,8,30000,3000,3,4258,0
2,19,8,30000,3000,1,12767,1
2,18,3,30000,3000,3,4931,0
1,18,2,30000,3000,1,8941,1
1,18,4,30000,3000,4,4676,0
2,18,5,30000,3000,4,6498,0
1,24,5,30000,3000,3,7445,0
2,18,3,30000,3000,2,7062,0
1,24,8,30000,3000,4,5633,0
2,19,5,30000,3000,4,13325,1
2,24,4,30000,3000,3,8032,0
1,25,8,30000,3000,4,3328,0
1,18,2,30000,3000,4,11805,1
1,20,5,30000,3000,3,10783,1
1,20,1,30000,3000,2,4320,0
1,24,2,30000,3000,1,4299,0
1,22,6,30000,3000,1,7775,0
1,19,4,30000,3000,1,9070,1
2,23,4,30000,3000,4,9908,1
2,18,5,30000,3000,4,4839,0
2,19,8,30000,3000,3,3679,0
1,22,1,30000,3000,4,10737,1
1,19,4,30000,3000,2,5445,0
2,23,3,30000,3000,4,8994,1
1,23,6,30000,3000,4,12105,1
2,18,4,30000,3000,2,8269,0
2,25,7,30000,3000,3,13271,1
1,19,1,30000,3000,2,3974,0
2,18,8,30000,3000,2,6820,0
1,25,6,30000,3000,4,8121,0
1,21,3,30000,3000,1,5042,0
1,25,5,30000,3000,4,6379,0
2,20,6,30000,3000,1,6423,0
2,22,2,30000,3000,2,9401,1
1,24,8,30000,3000,2,13711,1
2,21,6,30000,3000,2,10041,1
2,25,4,30000,3000,2,8786,1
2,18,5,30000,3000,3,5782,0
1,18,5,30000,3000,3,5981,0
1,25,4,30000,3000,1,5827,0
1,24,8,30000,3000,3,5434,0
1,19,6,30000,3000,3,8295,0
2,18,5,30000,3000,4,7308,0
2,19,5,30000,3000,3,10979,1
2,24,4,30000,3000,3,10883,1
1,19,3,30000,3000,1,7274,0
2,25,4,30000,3000,1,9192,1
2,21,1,30000,3000,2,11727,1
2,22,6,30000,3000,2,3706,0
2,21,2,30000,3000,2,3192,0
2,18,3,30000,3000,3,8906,1
2,25,7,30000,3000,3,10078,1
1,18,2,30000,3000,1,9177,1
2,24,5,30000,3000,4,11460,1
2,20,2,30000,3000,3,8272,0
1,24,7,30000,3000,3,4286,0
2,22,5,30000,3000,3,12327,1
2,21,3,30000,3000,1,12001,1
2,25,3,30000,3000,2,3883,0
2,24,4,30000,3000,3,6518,0
1,19,4,30000,3000,1,12163,1
1,23,1,30000,3000,4,3201,0
1,23,1,30000,3000,3,6725,0
2,25,5,30000,3000,4,13051,1
1,21,3,30000,3000,3,13891,1
2,20,4,30000,3000,1,5407,0
2,18,5,30000,3000,3,6425,0
1,18,1,30000,3000,4,6506,0
2,22,5,30000,3000,3,6516,0
2,20,1,30000,3000,4,11587,1
1,24,4,30000,3000,4,7890,0
2,22,8,30000,3000,3,13325,1
2,21,2,30000,3000,3,7291,0
2,24,5,30000,3000,3,9033,1
2,21,6,30000,3000,2,6718,0
1,19,6,30000,3000,1,3050,0
1,22,3,30000,3000,1,11820,1
2,23,3,30000,3000,4,5504,0
1,21,5,30000,3000,4,6124,0
2,21,6,30000,3000,2,6225,0
1,22,2,30000,3000,1,3155,0
2,24,1,30000,3000,1,5515,0
2,21,4,30000,3000,3,8801,1
1,24,8,30000,3000,4,6210,0
2,25,4,30000,3000,1,13075,1
2,24,1,30000,3000,4,9463,1
2,18,7,30000,3000,4,7742,0
2,22,5,30000,3000,4,10334,1
2,25,1,30000,3000,4,13628,1
1,20,8,30000,3000,3,6598,0
1,22,8,30000,3000,3,12690,1
1,19,4,30000,3000,4,9967,1
1,19,2,30000,3000,1,3679,0
2,22,1,30000,3000,4,5529,0
2,19,6,30000,3000,1,4427,0
1,21,5,30000,3000,3,11476,1
1,24,8,30000,3000,3,5127,0
2,19,3,30000,3000,3,12301,1
2,20,1,30000,3000,3,5946,0
1,18,4,30000,3000,1,10406,1
2,21,7,30000,3000,4,5907,0
2,25,7,30000,3000,2,8949,1
1,20,3,30000,3000,2,3392,0
1,18,3,30000,3000,2,9777,1
1,18,6,30000,3000,4,12626,1
1,22,1,30000,3000,4,12871,1
2,21,1,30000,3000,1,4496,0
1,23,1,30000,3000,4,9305,1
1,18,2,30000,3000,3,4878,0
1,18,2,30000,3000,1,9615,1
2,24,6,30000,3000,4,12523,1
1,22,3,30000,3000,2,5034,0
1,22,4,30000,3000,2,12673,1
1,23,1,30000,3000,3,11410,1
2,22,7,30000,3000,2,6452,0
2,25,1,30000,3000,1,5708,0
1,18,4,30000,3000,3,7236,0
1,21,5,30000,3000,4,12954,1
2,23,8,30000,3000,2,7405,0
2,19,1,30000,3000,2,11316,1
2,19,3,30000,3000,4,3448,0
1,23,2,30000,3000,4,3991,0
1,20,7,30000,3000,2,3607,0
2,20,5,30000,3000,3,4083,0
2,20,1,30000,3000,3,4124,0
2,19,1,30000,3000,4,9129,1
2,20,1,30000,3000,2,13653,1
2,21,8,30000,3000,2,8296,0
1,23,7,30000,3000,3,12848,1
2,24,8,30000,3000,3,8413,1
2,20,4,30000,3000,3,4137,0
2,20,2,30000,3000,2,5035,0
2,20,8,30000,3000,2,10487,1
1,24,1,30000,3000,2,7789,0
1,22,1,30000,3000,3,12202,1
1,22,3,30000,3000,3,7828,0
1,21,6,30000,3000,3,7334,0
1,18,6,30000,3000,2,5252,0
1,21,3,30000,3000,3,4978,0
1,20,4,30000,3000,3,8615,1
1,25,5,30000,3000,1,9714,1
1,24,3,30000,3000,3,5200,0
1,20,3,30000,3000,2,3100,0
1,19,3,30000,3000,3,8975,1
2,23,3,30000,3000,3,12806,1
1,22,2,30000,3000,3,9563,1
2,24,1,30000,3000,1,4150,0
1,22,7,30000,3000,2,10081,1
2,18,3,30000,3000,3,5809,0
2,25,4,30000,3000,3,12411,1
2,18,5,30000,3000,2,3139,0
2,22,2,30000,3000,4,8036,0
1,23,8,30000,3000,2,11876,1
2,25,8,30000,3000,1,10895,1
2,18,4,30000,3000,2,4334,0
1,22,8,30000,3000,1,13679,1
2,22,2,30000,3000,1,8965,1
1,20,8,30000,3000,3,12813,1
2,18,8,30000,3000,4,11567,1
1,23,6,30000,3000,4,6794,0
1,18,7,30000,3000,3,8949,1
1,22,2,30000,3000,1,4516,0
2,22,5,30000,3000,2,8249,0
1,21,3,30000,3000,2,11537,1
1,25,4,30000,3000,3,10575,1
1,23,5,30000,3000,2,12692,1
1,19,2,30000,3000,2,4275,0
2,20,3,30000,3000,3,3743,0
1,24,8,30000,3000,2,7226,0
2,18,2,30000,3000,2,4444,0
2,18,4,30000,3000,4,5462,0
2,21,2,30000,3000,2,5015,0
2,21,2,30000,3000,1,3881,0
1,21,5,30000,3000,2,13963,1
2,18,2,30000,3000,3,12305,1
2,21,8,30000,3000,1,3372,0
1,23,2,30000,3000,2,6900,0
1,19,8,30000,3000,4,11992,1
2,18,7,30000,3000,3,4822,0
2,24,6,30000,3000,3,10714,1
2,19,6,30000,3000,3,4854,0
2,23,2,30000,3000,1,5012,0
1,24,7,30000,3000,4,11059,1
1,24,1,30000,3000,3,8168,0
1,19,3,30000,3000,1,7113,0
1,19,1,30000,3000,3,4245,0
2,25,7,30000,3000,3,7214,0
2,18,2,30000,3000,3,8301,0
2,19,2,30000,3000,1,11760,1
2,24,4,30000,3000,3,5257,0
2,18,3,30000,3000,4,4582,0
1,20,5,30000,3000,1,4139,0
1,25,3,30000,3000,3,9166,1
1,20,4,30000,3000,3,6039,0
1,19,7,30000,3000,2,5376,0
1,23,4,30000,3000,2,6884,0
2,25,8,30000,3000,1,8643,1
1,23,7,30000,3000,4,6420,0
1,24,5,30000,3000,2,3990,0
2,20,1,30000,3000,1,4305,0
2,18,3,30000,3000,1,11775,1
2,18,5,30000,3000,4,12567,1
1,19,7,30000,3000,2,6712,0
1,20,8,30000,3000,2,4170,0
1,25,7,30000,3000,1,8492,1
2,18,2,30000,3000,2,12493,1
1,24,7,30000,3000,4,4720,0
1,20,6,30000,3000,2,9614,1
2,18,1,30000,3000,4,9312,1
2,23,4,30000,3000,2,6733,0
1,24,3,30000,3000,1,11293,1
1,25,8,30000,3000,3,13530,1
2,24,2,30000,3000,1,5410,0
1,21,8,30000,3000,2,11480,1
1,19,2,30000,3000,4,3415,0
1,18,1,30000,3000,1,7561,0
2,23,6,30000,3000,4,9259,1
2,20,3,30000,3000,2,8815,1
2,21,6,30000,3000,1,12229,1
1,25,4,30000,3000,1,11945,1
1,23,5,30000,3000,4,13377,1
2,18,1,30000,3000,3,10603,1
1,25,1,30000,3000,1,5837,0
1,21,2,30000,3000,3,6491,0
2,25,2,30000,3000,4,8917,1
1,20,1,30000,3000,3,8777,1
1,20,8,30000,3000,1,3850,0
2,22,5,30000,3000,1,11700,1
1,22,5,30000,3000,3,12977,1
2,20,8,30000,3000,2,7212,0
2,20,3,30000,3000,2,5156,0
2,21,6,30000,3000,4,3753,0
2,25,4,30000,3000,4,4297,0
1,24,5,30000,3000,3,3761,0
2,21,5,30000,3000,1,11181,1
2,18,2,30000,3000,4,13886,1
1,21,1,30000,3000,1,5632,0
1,22,6,30000,3000,1,8462,1
1,22,4,30000,3000,2,5596,0
2,24,4,30000,3000,3,13820,1
2,19,3,30000,3000,4,10214,1
1,22,1,30000,3000,1,4096,0
1,21,3,30000,3000,2,10936,1
1,25,5,30000,3000,2,9827,1
1,24,8,30000,3000,4,7413,0
2,21,1,30000,3000,2,10298,1
1,21,7,30000,3000,2,4534,0
1,20,6,30000,3000,1,4762,0
1,22,7,30000,3000,3,3277,0
2,25,5,30000,3000,2,12828,1
1,23,2,30000,3000,4,8857,1
1,18,7,30000,3000,4,9546,1
1,20,3,30000,3000,3,8330,0
2,24,3,30000,3000,1,12195,1
1,21,4,30000,3000,3,9586,1
1,24,1,30000,3000,4,4835,0
2,21,2,30000,3000,4,4093,0
2,22,7,30000,3000,3,7823,0
2,22,6,30000,3000,3,5209,0
1,24,3,30000,3000,4,7312,0
1,20,5,30000,3000,1,7850,0
1,20,4,30000,3000,2,10158,1
2,24,8,30000,3000,3,13255,1
1,24,1,30000,3000,1,8030,0
2,22,6,30000,3000,3,6703,0
1,25,6,30000,3000,1,6262,0
2,21,4,30000,3000,1,13121,1
1,25,7,30000,3000,2,10213,1
2,22,2,30000,3000,2,13833,1
1,23,5,30000,3000,4,4256,0
1,24,7,30000,3000,2,5202,0
1,22,2,30000,3000,4,9015,1
2,23,5,30000,3000,2,13623,1
2,19,5,30000,3000,4,13751,1
2,22,1,30000,3000,2,10176,1
2,24,7,30000,3000,1,10648,1
2,21,6,30000,3000,4,6721,0
2,21,4,30000,3000,2,7863,0
1,20,7,30000,3000,4,3265,0
1,19,8,30000,3000,2,13076,1
2,20,6,30000,3000,3,11172,1
1,21,4,30000,3000,3,12888,1
1,23,6,30000,3000,4,8639,1
1,19,7,30000,3000,2,13573,1
1,25,7,30000,3000,2,4395,0
2,19,3,30000,3000,4,11985,1
2,24,4,30000,3000,2,8053,0
1,24,7,30000,3000,1,13039,1
1,22,2,30000,3000,3,6264,0
1,25,4,30000,3000,4,10391,1
1,21,3,30000,3000,2,13477,1
1,24,1,30000,3000,1,3218,0
1,23,4,30000,3000,2,7605,0
2,18,7,30000,3000,1,8229,0
1,22,4,30000,3000,4,5482,0
2,22,3,30000,3000,3,3479,0
1,19,8,30000,3000,3,4668,0
1,18,7,30000,3000,2,9152,1
1,18,1,30000,3000,1,6919,0
2,24,8,30000,3000,4,10514,1
2,18,1,30000,3000,3,6979,0
1,19,5,30000,3000,3,13332,1
1,23,5,30000,3000,3,8740,1
2,24,4,30000,3000,2,11170,1
1,21,3,30000,3000,2,11483,1
1,21,4,30000,3000,4,3365,0
1,18,7,30000,3000,2,4952,0
1,18,5,30000,3000,2,3111,0
2,18,1,30000,3000,3,3376,0
1,25,2,30000,3000,4,5337,0
1,19,3,30000,3000,4,7344,0
1,24,5,30000,3000,1,3164,0
2,22,1,30000,3000,1,5776,0
1,22,4,30000,3000,4,13776,1
2,23,7,30000,3000,2,9710,1
2,25,2,30000,3000,2,4471,0
1,22,1,30000,3000,2,11731,1
2,20,5,30000,3000,3,3567,0
1,21,8,30000,3000,4,6593,0
1,21,8,30000,3000,3,9161,1
1,25,5,30000,3000,4,7659,0
1,18,3,30000,3000,3,8520,1
1,18,8,30000,3000,3,12733,1
2,20,4,30000,3000,4,5656,0
1,23,5,30000,3000,3,10540,1
1,22,5,30000,3000,1,11552,1
2,18,3,30000,3000,1,10450,1
2,24,7,30000,3000,2,11544,1
1,25,7,30000,3000,1,4356,0
1,24,1,30000,3000,1,3062,0
2,23,4,30000,3000,2,8057,0
2,18,8,30000,3000,3,7275,0
1,19,1,30000,3000,3,13672,1
2,23,3,30000,3000,4,13179,1
1,20,7,30000,3000,2,11349,1
2,25,1,30000,3000,3,8114,0
1,22,8,30000,3000,2,13402,1
2,20,4,30000,3000,3,9746,1
1,19,5,30000,3000,4,6974,0
1,25,6,30000,3000,2,9150,1
1,22,2,30000,3000,4,12220,1
2,18,8,30000,3000,2,4309,0
1,21,6,30000,3000,3,7517,0
1,22,2,30000,3000,4,9313,1
1,21,3,30000,3000,1,11534,1
2,19,6,30000,3000,4,8384,1
2,18,7,30000,3000,4,6977,0
2,22,5,30000,3000,2,6410,0
1,22,6,30000,3000,3,11213,1
1,22,5,30000,3000,3,9275,1
2,24,6,30000,3000,1,9808,1
2,25,5,30000,3000,1,9524,1
2,20,2,30000,3000,1,11239,1
1,24,3,30000,3000,1,6009,0
1,22,4,30000,3000,3,6469,0
2,22,7,30000,3000,1,4509,0
1,19,6,30000,3000,4,4943,0
2,24,7,30000,3000,1,13247,1
2,20,8,30000,3000,3,6222,0
1,22,2,30000,3000,1,8713,1
1,23,8,30000,3000,2,9310,1
1,21,7,30000,3000,2,13520,1
1,19,4,30000,3000,4,9983,1
2,22,1,30000,3000,2,3356,0
2,22,4,30000,3000,1,12036,1
1,25,8,30000,3000,3,6623,0
2,19,8,30000,3000,4,11472,1
2,18,6,30000,3000,1,11181,1
1,22,4,30000,3000,2,11176,1
1,21,6,30000,3000,1,13866,1
1,24,7,30000,3000,4,11756,1
1,21,1,30000,3000,2,3456,0
1,20,8,30000,3000,2,12341,1
2,22,2,30000,3000,1,12209,1
1,23,6,30000,3000,3,5361,0
2,18,7,30000,3000,2,7832,0
2,19,4,30000,3000,1,8392,1
2,18,3,30000,3000,3,5054,0
2,24,3,30000,3000,3,7745,0
1,24,5,30000,3000,2,9381,1
2,21,7,30000,3000,3,9290,1
2,21,5,30000,3000,1,10726,1
1,19,4,30000,3000,3,4996,0
1,24,5,30000,3000,3,6896,0
2,24,3,30000,3000,1,9548,1
1,24,1,30000,3000,4,4408,0
2,24,7,30000,3000,4,6632,0
2,20,6,30000,3000,3,5714,0
2,25,2,30000,3000,1,10130,1
1,24,1,30000,3000,3,10124,1
1,21,8,30000,3000,2,4981,0
2,20,1,30000,3000,3,10060,1
1,22,8,30000,3000,4,11251,1
2,20,4,30000,3000,2,11509,1
2,20,7,30000,3000,4,4372,0
2,23,5,30000,3000,2,12864,1
2,21,5,30000,3000,4,11391,1
1,23,5,30000,3000,4,9233,1
2,18,4,30000,3000,3,5760,0
2,25,1,30000,3000,4,12712,1
1,20,5,30000,3000,2,11154,1
1,20,1,30000,3000,3,6356,0
2,22,2,30000,3000,2,5635,0
2,18,4,30000,3000,4,3096,0
1,24,4,30000,3000,3,10812,1
2,24,6,30000,3000,1,6394,0
1,21,6,30000,3000,1,10888,1
2,23,8,30000,3000,4,11340,1
1,21,1,30000,3000,2,11003,1
2,21,2,30000,3000,3,12690,1
1,22,6,30000,3000,3,10827,1
1,20,4,30000,3000,1,8729,1
1,20,5,30000,3000,1,4883,0
2,21,5,30000,3000,2,10518,1
1,22,3,30000,3000,1,10226,1
2,23,7,30000,3000,2,10586,1
1,23,7,30000,3000,2,4753,0
2,21,7,30000,3000,4,6249,0
2,21,5,30000,3000,2,11660,1
2,22,2,30000,3000,1,7795,0
2,20,1,30000,3000,2,4415,0
2,24,8,30000,3000,4,6836,0
1,24,3,30000,3000,3,13360,1
2,18,3,30000,3000,2,3490,0
1,24,3,30000,3000,1,9804,1
2,24,6,30000,3000,3,3672,0
2,19,2,30000,3000,1,4077,0
2,21,4,30000,3000,2,7643,0
1,24,8,30000,3000,2,13353,1
1,22,7,30000,3000,1,11479,1
1,20,7,30000,3000,4,8511,1
2,24,1,30000,3000,2,9663,1
2,23,4,30000,3000,3,7731,0
2,21,2,30000,3000,2,7675,0
1,24,7,30000,3000,4,7145,0
1,19,6,30000,3000,3,8470,1
1,23,5,30000,3000,2,8686,1
1,24,2,30000,3000,3,7190,0
2,21,4,30000,3000,3,9050,1
1,24,7,30000,3000,4,12233,1
2,24,2,30000,3000,2,11188,1
2,23,8,30000,3000,4,7500,0
1,19,5,30000,3000,4,12547,1
1,24,2,30000,3000,3,4216,0
2,25,8,30000,3000,4,9607,1
1,18,6,30000,3000,4,8768,1
1,18,8,30000,3000,3,12570,1
2,24,7,30000,3000,3,3654,0
2,18,1,30000,3000,2,9336,1
2,24,3,30000,3000,1,12169,1
2,23,6,30000,3000,1,8858,1
1,25,1,30000,3000,3,8150,0
1,23,2,30000,3000,1,9457,1
2,19,6,30000,3000,2,9349,1
2,21,4,30000,3000,1,3829,0
2,24,3,30000,3000,3,11721,1
2,18,7,30000,3000,1,11279,1
2,19,7,30000,3000,3,5795,0
1,22,1,30000,3000,1,12259,1
1,22,6,30000,3000,2,5692,0
1,22,3,30000,3000,1,8441,1
1,24,1,30000,3000,4,3725,0
2,18,2,30000,3000,4,5976,0
2,21,4,30000,3000,1,8995,1
2,22,5,30000,3000,3,12990,1
1,25,4,30000,3000,3,7927,0
2,25,6,30000,3000,4,4908,0
2,21,5,30000,3000,4,8422,1
1,20,1,30000,3000,2,8003,0
1,18,2,30000,3000,1,10149,1
1,19,6,30000,3000,1,4077,0
2,23,8,30000,3000,1,13323,1
1,19,5,30000,3000,1,5437,0
2,18,7,30000,3000,3,7252,0
1,25,7,30000,3000,4,3905,0
1,22,1,30000,3000,4,5793,0
2,23,3,30000,3000,1,7581,0
2,21,5,30000,3000,3,5898,0
1,23,2,30000,3000,3,6970,0
2,23,8,30000,3000,1,7316,0
2,21,2,30000,3000,3,11246,1
1,25,5,30000,3000,3,7514,0
2,24,5,30000,3000,1,3244,0
2,19,7,30000,3000,3,7725,0
1,24,3,30000,3000,1,8136,0
2,22,6,30000,3000,1,13084,1
2,19,8,30000,3000,1,11996,1
1,19,5,30000,3000,4,13560,1
1,24,5,30000,3000,3,12668,1
1,21,2,30000,3000,3,11397,1
2,20,6,30000,3000,3,9424,1
2,21,1,30000,3000,3,10050,1
2,22,5,30000,3000,4,4014,0
2,21,3,30000,3000,3,13266,1
2,19,2,30000,3000,4,10916,1
1,18,6,30000,3000,2,8009,0
2,24,1,30000,3000,2,11359,1
1,19,4,30000,3000,1,10585,1
2,22,4,30000,3000,4,7258,0
2,23,8,30000,3000,1,5334,0
2,22,8,30000,3000,1,9106,1
2,23,7,30000,3000,3,3310,0
1,24,7,30000,3000,4,3323,0
1,19,3,30000,3000,1,10293,1
2,18,6,30000,3000,1,7671,0
1,22,6,30000,3000,4,5457,0
2,20,7,30000,3000,3,4529,0
2,20,7,30000,3000,2,7232,0
2,25,6,30000,3000,1,5817,0
2,19,2,30000,3000,3,4780,0
2,18,3,30000,3000,4,10926,1
2,23,6,30000,3000,1,11691,1
1,22,1,30000,3000,2,7959,0
2,22,2,30000,3000,3,5076,0
1,18,7,30000,3000,4,12515,1
1,18,8,30000,3000,1,7001,0
1,18,7,30000,3000,2,7671,0
2,23,8,30000,3000,4,3397,0
1,25,7,30000,3000,3,11096,1
1,22,5,30000,3000,1,12719,1
2,23,6,30000,3000,4,12781,1
2,21,3,30000,3000,2,13090,1
1,25,7,30000,3000,4,7898,0
1,18,3,30000,3000,2,3907,0
2,22,5,30000,3000,1,11200,1
1,20,2,30000,3000,3,4033,0
1,20,1,30000,3000,1,9426,1
1,20,5,30000,3000,1,11792,1
2,24,5,30000,3000,2,4877,0
2,22,7,30000,3000,3,11569,1
1,25,4,30000,3000,1,9179,1
2,21,2,30000,3000,4,4016,0
1,25,2,30000,3000,4,9459,1
2,25,3,30000,3000,2,12007,1
1,22,7,30000,3000,1,4355,0
1,21,7,30000,3000,4,12568,1
1,23,7,30000,3000,4,10232,1
2,18,3,30000,3000,1,6385,0
1,23,8,30000,3000,3,7649,0
2,22,4,30000,3000,3,9396,1
1,23,3,30000,3000,4,9960,1
2,25,6,30000,3000,3,11768,1
2,18,4,30000,3000,2,8514,1
