Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford,ScholarshipGrades,SchGrAfford,Competence,SchGrComAfford,Rural,SchGrRuAfford,SchGrRuComAfford
Female,18,Khouribga,30000,3000,,13990,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,5711,,,,,,,,
Female,20,Ouedzem,30000,3000,,19994,,,,,,,,
Male,19,Ouedzem,30000,3000,Passable,15458,,,,,,,,
Female,23,Rural,30000,3000,,13675,,,,,,,,
Male,20,FqihBenSalah,30000,3000,,6191,,,,,,,,
Male,23,Tadla,30000,3000,,17688,,,,,,,,
Male,24,FqihBenSalah,30000,3000,,10888,,,,,,,,
Male,20,Khenifra,30000,3000,TresBien,18011,,,,,,,,
Female,25,FqihBenSalah,30000,3000,TresBien,6379,,,,,,,,
Female,23,Rural,30000,3000,Bien,10005,,,,,,,,
Female,22,Khenifra,30000,3000,Passable,18506,,,,,,,,
Female,19,Rural,30000,3000,Passable,19106,,,,,,,,
Male,25,Azilal,30000,3000,Passable,15297,,,,,,,,
Male,19,Khouribga,30000,3000,TresBien,12349,,,,,,,,
Female,20,Azilal,30000,3000,Bien,10813,,,,,,,,
Female,23,Ouedzem,30000,3000,Moyenne,13707,,,,,,,,
Male,23,Rural,30000,3000,,7796,,,,,,,,
Male,18,Rural,30000,3000,,18723,,,,,,,,
Male,23,Tadla,30000,3000,Moyenne,11256,,,,,,,,
Male,19,Rural,30000,3000,TresBien,17741,,,,,,,,
Male,24,BeniMellal,30000,3000,TresBien,9759,,,,,,,,
Female,22,Khenifra,30000,3000,Bien,14188,,,,,,,,
Male,25,Tadla,30000,3000,,3194,,,,,,,,
Female,18,Khenifra,30000,3000,,6878,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Moyenne,13255,,,,,,,,
Male,21,Rural,30000,3000,TresBien,8929,,,,,,,,
Male,25,FqihBenSalah,30000,3000,,8155,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Bien,19963,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,16689,,,,,,,,
Female,23,Azilal,30000,3000,Bien,5966,,,,,,,,
Male,19,Rural,30000,3000,Passable,6289,,,,,,,,
Male,21,Khenifra,30000,3000,,15187,,,,,,,,
Male,25,Khouribga,30000,3000,,18397,,,,,,,,
Male,25,Tadla,30000,3000,,15863,,,,,,,,
Female,20,Khenifra,30000,3000,,9132,,,,,,,,
Female,20,Khenifra,30000,3000,TresBien,11741,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,16898,,,,,,,,
Female,25,FqihBenSalah,30000,3000,TresBien,14541,,,,,,,,
Female,18,Khenifra,30000,3000,Bien,10606,,,,,,,,
Male,22,BeniMellal,30000,3000,TresBien,12674,,,,,,,,
Female,23,Azilal,30000,3000,,5750,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,9335,,,,,,,,
Female,22,Khouribga,30000,3000,Bien,10541,,,,,,,,
Female,23,Tadla,30000,3000,Moyenne,3023,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Passable,19097,,,,,,,,
Male,20,Khenifra,30000,3000,Passable,16340,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Bien,12866,,,,,,,,
Female,23,Rural,30000,3000,Moyenne,6037,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,8422,,,,,,,,
Female,20,Khenifra,30000,3000,Moyenne,15872,,,,,,,,
Male,24,Ouedzem,30000,3000,Moyenne,11099,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Passable,9215,,,,,,,,
Female,21,Ouedzem,30000,3000,,15521,,,,,,,,
Female,20,Rural,30000,3000,Moyenne,4766,,,,,,,,
Male,20,BeniMellal,30000,3000,Passable,10325,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,4887,,,,,,,,
Male,22,Rural,30000,3000,Moyenne,6791,,,,,,,,
Female,22,Rural,30000,3000,,13223,,,,,,,,
Male,18,Rural,30000,3000,,16407,,,,,,,,
Female,20,Khenifra,30000,3000,Moyenne,4515,,,,,,,,
Male,25,Azilal,30000,3000,,9051,,,,,,,,
Male,18,Ouedzem,30000,3000,Bien,16535,,,,,,,,
Male,23,Khenifra,30000,3000,TresBien,4068,,,,,,,,
Female,24,Ouedzem,30000,3000,TresBien,16334,,,,,,,,
Female,20,BeniMellal,30000,3000,,12999,,,,,,,,
Female,25,Ouedzem,30000,3000,,7447,,,,,,,,
Male,21,Rural,30000,3000,Bien,10091,,,,,,,,
Male,20,Khouribga,30000,3000,TresBien,4894,,,,,,,,
Female,25,Khouribga,30000,3000,TresBien,7006,,,,,,,,
Female,21,Ouedzem,30000,3000,Passable,5820,,,,,,,,
Female,19,Ouedzem,30000,3000,TresBien,12119,,,,,,,,
Female,19,Tadla,30000,3000,TresBien,18894,,,,,,,,
Male,18,Khouribga,30000,3000,Moyenne,13045,,,,,,,,
Male,24,Rural,30000,3000,,15423,,,,,,,,
Female,24,Azilal,30000,3000,Passable,11527,,,,,,,,
Female,23,Ouedzem,30000,3000,Moyenne,3522,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,19083,,,,,,,,
Male,19,Tadla,30000,3000,Bien,13040,,,,,,,,
Female,18,Rural,30000,3000,Passable,6841,,,,,,,,
Male,21,Tadla,30000,3000,Passable,15029,,,,,,,,
Female,20,Khenifra,30000,3000,,15997,,,,,,,,
Female,19,FqihBenSalah,30000,3000,,17800,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,17519,,,,,,,,
Male,20,BeniMellal,30000,3000,,5530,,,,,,,,
Male,20,BeniMellal,30000,3000,Moyenne,8259,,,,,,,,
Female,21,Azilal,30000,3000,Passable,8671,,,,,,,,
Male,18,Azilal,30000,3000,,7417,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Moyenne,18028,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,14632,,,,,,,,
Male,21,Khouribga,30000,3000,Bien,17068,,,,,,,,
Female,18,Ouedzem,30000,3000,Bien,6208,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Moyenne,6368,,,,,,,,
Male,24,Ouedzem,30000,3000,Passable,5112,,,,,,,,
Female,20,Ouedzem,30000,3000,TresBien,8865,,,,,,,,
Male,18,Tadla,30000,3000,Moyenne,8304,,,,,,,,
Female,23,BeniMellal,30000,3000,TresBien,12655,,,,,,,,
Female,19,Azilal,30000,3000,Moyenne,5574,,,,,,,,
Male,19,Khenifra,30000,3000,,12616,,,,,,,,
Male,25,Rural,30000,3000,Passable,13522,,,,,,,,
Male,20,Azilal,30000,3000,TresBien,9927,,,,,,,,
Male,18,BeniMellal,30000,3000,,3823,,,,,,,,
Male,19,Azilal,30000,3000,TresBien,9967,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Moyenne,18113,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Passable,9824,,,,,,,,
Female,25,FqihBenSalah,30000,3000,,4138,,,,,,,,
Male,21,Ouedzem,30000,3000,Passable,19475,,,,,,,,
Male,19,Rural,30000,3000,Moyenne,7897,,,,,,,,
Female,21,Ouedzem,30000,3000,TresBien,9047,,,,,,,,
Male,22,Tadla,30000,3000,Bien,6736,,,,,,,,
Male,25,Khouribga,30000,3000,,14371,,,,,,,,
Male,20,BeniMellal,30000,3000,,14836,,,,,,,,
Female,24,Tadla,30000,3000,Passable,3015,,,,,,,,
Male,23,Rural,30000,3000,Passable,7649,,,,,,,,
Male,25,Khouribga,30000,3000,,17906,,,,,,,,
Female,23,Tadla,30000,3000,Bien,10215,,,,,,,,
Female,25,Azilal,30000,3000,,5193,,,,,,,,
Male,20,Khenifra,30000,3000,,19684,,,,,,,,
Female,24,BeniMellal,30000,3000,Bien,8931,,,,,,,,
Female,25,Tadla,30000,3000,Passable,6801,,,,,,,,
Female,20,Ouedzem,30000,3000,Passable,17998,,,,,,,,
Male,24,Rural,30000,3000,Passable,14734,,,,,,,,
Male,18,Azilal,30000,3000,TresBien,19472,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,17859,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Bien,6487,,,,,,,,
Male,22,Khouribga,30000,3000,,18044,,,,,,,,
Female,18,BeniMellal,30000,3000,Moyenne,6169,,,,,,,,
Female,25,Tadla,30000,3000,Passable,15534,,,,,,,,
Female,19,Rural,30000,3000,Bien,5553,,,,,,,,
Male,24,Tadla,30000,3000,Bien,6311,,,,,,,,
Female,25,BeniMellal,30000,3000,Passable,19038,,,,,,,,
Female,19,BeniMellal,30000,3000,Moyenne,16415,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,13865,,,,,,,,
Female,21,Ouedzem,30000,3000,,5530,,,,,,,,
Female,23,Tadla,30000,3000,Bien,5174,,,,,,,,
Female,25,FqihBenSalah,30000,3000,,4130,,,,,,,,
Female,18,Azilal,30000,3000,,17265,,,,,,,,
Male,19,Tadla,30000,3000,Moyenne,13263,,,,,,,,
Male,23,FqihBenSalah,30000,3000,TresBien,11681,,,,,,,,
Male,24,Rural,30000,3000,,18007,,,,,,,,
Female,25,Rural,30000,3000,Bien,19331,,,,,,,,
Female,21,Rural,30000,3000,,6396,,,,,,,,
Female,18,Tadla,30000,3000,Passable,18055,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,4186,,,,,,,,
Female,23,BeniMellal,30000,3000,Moyenne,18270,,,,,,,,
Female,20,Khenifra,30000,3000,Moyenne,4767,,,,,,,,
Female,19,Rural,30000,3000,Passable,4126,,,,,,,,
Female,19,BeniMellal,30000,3000,Bien,18322,,,,,,,,
Male,24,Rural,30000,3000,Bien,7648,,,,,,,,
Male,21,Khenifra,30000,3000,Bien,12455,,,,,,,,
Female,24,BeniMellal,30000,3000,Passable,14106,,,,,,,,
Male,21,Tadla,30000,3000,Passable,8473,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,11297,,,,,,,,
Male,21,Tadla,30000,3000,Bien,14467,,,,,,,,
Female,23,Ouedzem,30000,3000,TresBien,17921,,,,,,,,
Female,24,FqihBenSalah,30000,3000,,7952,,,,,,,,
Male,20,Rural,30000,3000,,4438,,,,,,,,
Male,21,BeniMellal,30000,3000,Moyenne,14883,,,,,,,,
Female,20,BeniMellal,30000,3000,TresBien,17067,,,,,,,,
Male,22,Khouribga,30000,3000,Moyenne,11459,,,,,,,,
Female,25,Tadla,30000,3000,Moyenne,15252,,,,,,,,
Male,23,BeniMellal,30000,3000,Moyenne,11291,,,,,,,,
Female,18,BeniMellal,30000,3000,,19646,,,,,,,,
Male,22,Ouedzem,30000,3000,Bien,13180,,,,,,,,
Male,25,Ouedzem,30000,3000,TresBien,19781,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,11809,,,,,,,,
Female,24,BeniMellal,30000,3000,Moyenne,6430,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,7347,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,9416,,,,,,,,
Female,24,Tadla,30000,3000,,7630,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Moyenne,7206,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Passable,3557,,,,,,,,
Female,23,Azilal,30000,3000,,12946,,,,,,,,
Female,18,BeniMellal,30000,3000,Bien,10872,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,18636,,,,,,,,
Female,24,Khenifra,30000,3000,,6327,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Passable,5050,,,,,,,,
Female,24,Tadla,30000,3000,TresBien,7136,,,,,,,,
Male,25,Ouedzem,30000,3000,,15784,,,,,,,,
Female,23,BeniMellal,30000,3000,Moyenne,9619,,,,,,,,
Female,22,Khenifra,30000,3000,Moyenne,4190,,,,,,,,
Male,22,Khouribga,30000,3000,Passable,17471,,,,,,,,
Male,25,Khouribga,30000,3000,Passable,10113,,,,,,,,
Female,22,BeniMellal,30000,3000,,8799,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,18884,,,,,,,,
Male,21,Khenifra,30000,3000,TresBien,11641,,,,,,,,
Male,20,FqihBenSalah,30000,3000,TresBien,16085,,,,,,,,
Male,20,BeniMellal,30000,3000,TresBien,3040,,,,,,,,
Female,19,Khenifra,30000,3000,Bien,13832,,,,,,,,
Female,18,Azilal,30000,3000,TresBien,4876,,,,,,,,
Female,25,Azilal,30000,3000,Moyenne,16297,,,,,,,,
Female,19,Khenifra,30000,3000,Passable,9375,,,,,,,,
Female,18,Rural,30000,3000,Bien,6601,,,,,,,,
Female,18,BeniMellal,30000,3000,Passable,19903,,,,,,,,
Male,25,BeniMellal,30000,3000,Bien,11021,,,,,,,,
Male,21,BeniMellal,30000,3000,Moyenne,10807,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Moyenne,18112,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Bien,5858,,,,,,,,
Female,18,Khouribga,30000,3000,Moyenne,10922,,,,,,,,
Female,23,Khouribga,30000,3000,,4490,,,,,,,,
Female,22,BeniMellal,30000,3000,TresBien,6925,,,,,,,,
Female,21,Azilal,30000,3000,Bien,16997,,,,,,,,
Female,23,Ouedzem,30000,3000,TresBien,14015,,,,,,,,
Female,22,Khenifra,30000,3000,Moyenne,13629,,,,,,,,
Female,22,Ouedzem,30000,3000,Passable,9263,,,,,,,,
Male,19,Khenifra,30000,3000,Passable,4657,,,,,,,,
Female,20,Khouribga,30000,3000,Moyenne,16867,,,,,,,,
Female,19,Azilal,30000,3000,Moyenne,4292,,,,,,,,
Male,18,Azilal,30000,3000,Bien,5747,,,,,,,,
Male,24,Tadla,30000,3000,Passable,13242,,,,,,,,
Female,23,Khenifra,30000,3000,TresBien,18107,,,,,,,,
Male,23,Rural,30000,3000,Bien,12668,,,,,,,,
Male,20,Khenifra,30000,3000,Moyenne,3394,,,,,,,,
Female,22,Tadla,30000,3000,TresBien,11671,,,,,,,,
Male,21,Ouedzem,30000,3000,Moyenne,15585,,,,,,,,
Female,21,Ouedzem,30000,3000,TresBien,14278,,,,,,,,
Male,21,Khouribga,30000,3000,TresBien,13079,,,,,,,,
Female,22,Rural,30000,3000,Bien,19284,,,,,,,,
Female,20,Rural,30000,3000,TresBien,10367,,,,,,,,
Male,20,Rural,30000,3000,TresBien,7662,,,,,,,,
Male,21,Azilal,30000,3000,TresBien,14215,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,6482,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,6653,,,,,,,,
Male,20,Azilal,30000,3000,,3845,,,,,,,,
Male,21,BeniMellal,30000,3000,Passable,7980,,,,,,,,
Male,24,Azilal,30000,3000,Bien,6790,,,,,,,,
Female,24,FqihBenSalah,30000,3000,TresBien,9881,,,,,,,,
Female,19,FqihBenSalah,30000,3000,,5046,,,,,,,,
Male,23,Ouedzem,30000,3000,TresBien,4727,,,,,,,,
Male,22,Ouedzem,30000,3000,Passable,16672,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Bien,8904,,,,,,,,
Female,19,Khouribga,30000,3000,TresBien,15095,,,,,,,,
Female,20,Ouedzem,30000,3000,Passable,12735,,,,,,,,
Female,22,Ouedzem,30000,3000,Moyenne,6366,,,,,,,,
Male,24,Ouedzem,30000,3000,,14231,,,,,,,,
Male,18,Tadla,30000,3000,Bien,13032,,,,,,,,
Male,19,Azilal,30000,3000,Moyenne,17688,,,,,,,,
Male,23,Rural,30000,3000,TresBien,11863,,,,,,,,
Male,25,Rural,30000,3000,Passable,18663,,,,,,,,
Female,25,Rural,30000,3000,Moyenne,4723,,,,,,,,
Female,19,Azilal,30000,3000,,6215,,,,,,,,
Male,18,Rural,30000,3000,Passable,9233,,,,,,,,
Female,20,Azilal,30000,3000,Passable,5158,,,,,,,,
Male,23,Azilal,30000,3000,Passable,12839,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,13329,,,,,,,,
Female,20,Khouribga,30000,3000,,17009,,,,,,,,
Female,19,Rural,30000,3000,TresBien,4043,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,5412,,,,,,,,
Female,25,Tadla,30000,3000,,12524,,,,,,,,
Female,18,BeniMellal,30000,3000,TresBien,15064,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,12265,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,14661,,,,,,,,
Female,25,Khenifra,30000,3000,Bien,19079,,,,,,,,
Female,23,Ouedzem,30000,3000,TresBien,6963,,,,,,,,
Male,24,Tadla,30000,3000,Bien,16117,,,,,,,,
Male,21,Khenifra,30000,3000,Moyenne,4465,,,,,,,,
Female,23,Rural,30000,3000,TresBien,3172,,,,,,,,
Female,25,Ouedzem,30000,3000,Moyenne,11727,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,4972,,,,,,,,
Male,20,Khenifra,30000,3000,TresBien,14185,,,,,,,,
Female,25,Khouribga,30000,3000,Bien,6679,,,,,,,,
Male,23,BeniMellal,30000,3000,,16868,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Passable,4611,,,,,,,,
Male,21,Tadla,30000,3000,Moyenne,18113,,,,,,,,
Male,18,Rural,30000,3000,Passable,6971,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,8682,,,,,,,,
Male,25,Rural,30000,3000,,10454,,,,,,,,
Male,19,Azilal,30000,3000,Bien,5270,,,,,,,,
Male,18,Azilal,30000,3000,Passable,14299,,,,,,,,
Female,25,Ouedzem,30000,3000,Moyenne,15839,,,,,,,,
Female,21,Tadla,30000,3000,TresBien,7915,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Passable,9965,,,,,,,,
Female,18,Azilal,30000,3000,,6998,,,,,,,,
Male,21,Ouedzem,30000,3000,TresBien,6622,,,,,,,,
Male,24,Azilal,30000,3000,Moyenne,5089,,,,,,,,
Female,19,Khouribga,30000,3000,Bien,16106,,,,,,,,
Female,22,Rural,30000,3000,Passable,15569,,,,,,,,
Female,21,Tadla,30000,3000,Bien,5728,,,,,,,,
Male,20,Azilal,30000,3000,Passable,5422,,,,,,,,
Male,21,Ouedzem,30000,3000,Passable,6711,,,,,,,,
Male,19,Rural,30000,3000,Bien,15334,,,,,,,,
Male,22,Tadla,30000,3000,Passable,19718,,,,,,,,
Female,24,Khouribga,30000,3000,Bien,14747,,,,,,,,
Female,22,Azilal,30000,3000,Moyenne,15645,,,,,,,,
Male,25,Rural,30000,3000,Moyenne,12852,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Passable,5626,,,,,,,,
Female,23,Khenifra,30000,3000,,8028,,,,,,,,
Male,23,Ouedzem,30000,3000,TresBien,3813,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,5043,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,16532,,,,,,,,
Male,19,Khenifra,30000,3000,Moyenne,15822,,,,,,,,
Male,19,FqihBenSalah,30000,3000,TresBien,10464,,,,,,,,
Male,19,BeniMellal,30000,3000,Bien,14369,,,,,,,,
Male,20,Ouedzem,30000,3000,,13996,,,,,,,,
Male,24,Khenifra,30000,3000,,15891,,,,,,,,
Male,24,Tadla,30000,3000,,16400,,,,,,,,
Female,24,Azilal,30000,3000,Passable,3366,,,,,,,,
Male,22,Tadla,30000,3000,Moyenne,11167,,,,,,,,
Male,23,BeniMellal,30000,3000,Passable,6109,,,,,,,,
Female,25,Khouribga,30000,3000,TresBien,7195,,,,,,,,
Male,23,Khouribga,30000,3000,Bien,18945,,,,,,,,
Female,25,FqihBenSalah,30000,3000,TresBien,11387,,,,,,,,
Female,19,Azilal,30000,3000,TresBien,19382,,,,,,,,
Female,23,Rural,30000,3000,Bien,19389,,,,,,,,
Female,24,BeniMellal,30000,3000,Moyenne,17557,,,,,,,,
Male,24,Khenifra,30000,3000,Bien,11112,,,,,,,,
Male,24,BeniMellal,30000,3000,TresBien,7094,,,,,,,,
Female,23,Tadla,30000,3000,Moyenne,3385,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,11215,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Bien,12498,,,,,,,,
Male,22,BeniMellal,30000,3000,Moyenne,4679,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,14791,,,,,,,,
Male,24,Khouribga,30000,3000,Passable,16532,,,,,,,,
Male,18,Khouribga,30000,3000,,6706,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,11310,,,,,,,,
Male,24,Tadla,30000,3000,,15698,,,,,,,,
Female,20,FqihBenSalah,30000,3000,,5179,,,,,,,,
Male,21,Tadla,30000,3000,TresBien,11368,,,,,,,,
Female,22,Khouribga,30000,3000,Passable,5069,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,18465,,,,,,,,
Female,24,BeniMellal,30000,3000,,18752,,,,,,,,
Male,25,FqihBenSalah,30000,3000,TresBien,12619,,,,,,,,
Male,18,Ouedzem,30000,3000,Bien,10516,,,,,,,,
Female,21,Khouribga,30000,3000,Bien,15359,,,,,,,,
Female,22,Azilal,30000,3000,Moyenne,16973,,,,,,,,
Female,18,Ouedzem,30000,3000,Passable,5812,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Moyenne,17738,,,,,,,,
Female,25,BeniMellal,30000,3000,Bien,5024,,,,,,,,
Male,22,Rural,30000,3000,Bien,11184,,,,,,,,
Male,22,Tadla,30000,3000,,5979,,,,,,,,
Female,22,Rural,30000,3000,,8063,,,,,,,,
Male,22,FqihBenSalah,30000,3000,,3372,,,,,,,,
Female,22,BeniMellal,30000,3000,Passable,12863,,,,,,,,
Female,23,Khouribga,30000,3000,,8664,,,,,,,,
Male,25,FqihBenSalah,30000,3000,TresBien,16443,,,,,,,,
Male,24,Rural,30000,3000,,5040,,,,,,,,
Male,25,Azilal,30000,3000,Passable,17086,,,,,,,,
Male,21,BeniMellal,30000,3000,,7530,,,,,,,,
Female,20,BeniMellal,30000,3000,,13101,,,,,,,,
Female,22,Ouedzem,30000,3000,Bien,13545,,,,,,,,
Female,25,Tadla,30000,3000,,15589,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,18844,,,,,,,,
Male,20,Khenifra,30000,3000,TresBien,3399,,,,,,,,
Female,21,Khenifra,30000,3000,,16887,,,,,,,,
Female,18,Rural,30000,3000,Moyenne,15929,,,,,,,,
Male,24,Khouribga,30000,3000,Moyenne,14143,,,,,,,,
Female,23,Khenifra,30000,3000,Moyenne,14669,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Moyenne,19169,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,7294,,,,,,,,
Male,22,Tadla,30000,3000,TresBien,5539,,,,,,,,
Male,21,Khouribga,30000,3000,,17937,,,,,,,,
Male,21,Rural,30000,3000,,8539,,,,,,,,
Female,20,Khenifra,30000,3000,TresBien,8254,,,,,,,,
Male,21,BeniMellal,30000,3000,Moyenne,15731,,,,,,,,
Female,21,Azilal,30000,3000,Passable,18192,,,,,,,,
Female,24,FqihBenSalah,30000,3000,,3171,,,,,,,,
Male,24,Azilal,30000,3000,Passable,15263,,,,,,,,
Male,20,BeniMellal,30000,3000,Passable,8260,,,,,,,,
Female,18,Tadla,30000,3000,,15989,,,,,,,,
Male,22,Rural,30000,3000,TresBien,16539,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Bien,11830,,,,,,,,
Female,19,Rural,30000,3000,Bien,10919,,,,,,,,
Female,18,Rural,30000,3000,Moyenne,5981,,,,,,,,
Female,23,Ouedzem,30000,3000,TresBien,10447,,,,,,,,
Female,18,Khenifra,30000,3000,Moyenne,12086,,,,,,,,
Male,20,Rural,30000,3000,TresBien,16204,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,10051,,,,,,,,
Male,22,Tadla,30000,3000,Bien,7515,,,,,,,,
Male,18,Tadla,30000,3000,,4269,,,,,,,,
Female,19,Khouribga,30000,3000,,19230,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,6035,,,,,,,,
Female,18,Ouedzem,30000,3000,TresBien,6605,,,,,,,,
Female,24,Khouribga,30000,3000,TresBien,13456,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Passable,12322,,,,,,,,
Female,19,Khouribga,30000,3000,Moyenne,6165,,,,,,,,
Male,24,BeniMellal,30000,3000,TresBien,3600,,,,,,,,
Male,19,Khenifra,30000,3000,Bien,19430,,,,,,,,
Female,20,Tadla,30000,3000,Passable,19434,,,,,,,,
Female,24,Khenifra,30000,3000,Passable,15324,,,,,,,,
Male,19,Rural,30000,3000,Passable,8928,,,,,,,,
Male,24,Rural,30000,3000,,9029,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Bien,17260,,,,,,,,
Male,20,Rural,30000,3000,TresBien,10902,,,,,,,,
Male,23,Azilal,30000,3000,,3208,,,,,,,,
Female,23,Azilal,30000,3000,Moyenne,9951,,,,,,,,
Female,22,Tadla,30000,3000,,9201,,,,,,,,
Female,18,Khenifra,30000,3000,TresBien,7618,,,,,,,,
Male,21,Rural,30000,3000,Passable,6024,,,,,,,,
Female,22,Khenifra,30000,3000,TresBien,5499,,,,,,,,
Female,24,Ouedzem,30000,3000,,8375,,,,,,,,
Female,23,Khouribga,30000,3000,Passable,10552,,,,,,,,
Male,25,Azilal,30000,3000,Moyenne,17998,,,,,,,,
Female,21,Khenifra,30000,3000,TresBien,5186,,,,,,,,
Male,19,Ouedzem,30000,3000,TresBien,11616,,,,,,,,
Male,25,BeniMellal,30000,3000,TresBien,13486,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Moyenne,3431,,,,,,,,
Female,25,Tadla,30000,3000,Moyenne,12909,,,,,,,,
Female,23,Khouribga,30000,3000,Passable,7205,,,,,,,,
Male,20,Azilal,30000,3000,Bien,11492,,,,,,,,
Male,19,FqihBenSalah,30000,3000,,4443,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,16448,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Moyenne,6501,,,,,,,,
Male,20,Khouribga,30000,3000,TresBien,11664,,,,,,,,
Female,21,Rural,30000,3000,Bien,6401,,,,,,,,
Male,23,Azilal,30000,3000,Passable,19423,,,,,,,,
Male,22,Azilal,30000,3000,Moyenne,16993,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Moyenne,13014,,,,,,,,
Male,22,Rural,30000,3000,TresBien,3665,,,,,,,,
Male,24,Tadla,30000,3000,Moyenne,13831,,,,,,,,
Male,20,BeniMellal,30000,3000,,19057,,,,,,,,
Female,25,Tadla,30000,3000,TresBien,6106,,,,,,,,
Male,24,Khouribga,30000,3000,TresBien,9962,,,,,,,,
Female,22,Rural,30000,3000,TresBien,18663,,,,,,,,
Female,20,Ouedzem,30000,3000,Bien,4592,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,18511,,,,,,,,
Male,18,FqihBenSalah,30000,3000,TresBien,8840,,,,,,,,
Female,21,FqihBenSalah,30000,3000,TresBien,5778,,,,,,,,
Female,24,Azilal,30000,3000,,5444,,,,,,,,
Male,25,Khouribga,30000,3000,Bien,18065,,,,,,,,
Female,25,Khenifra,30000,3000,Passable,5519,,,,,,,,
Female,19,Azilal,30000,3000,Moyenne,11585,,,,,,,,
Female,19,Khouribga,30000,3000,Bien,7250,,,,,,,,
Male,20,Azilal,30000,3000,Moyenne,8665,,,,,,,,
Male,25,Khouribga,30000,3000,,7658,,,,,,,,
Male,20,Tadla,30000,3000,Moyenne,6894,,,,,,,,
Female,20,FqihBenSalah,30000,3000,,8085,,,,,,,,
Female,23,Khouribga,30000,3000,TresBien,16107,,,,,,,,
Male,21,Tadla,30000,3000,TresBien,12240,,,,,,,,
Male,24,Ouedzem,30000,3000,Passable,8883,,,,,,,,
Female,25,Tadla,30000,3000,Moyenne,19777,,,,,,,,
Female,20,BeniMellal,30000,3000,Bien,4792,,,,,,,,
Male,25,FqihBenSalah,30000,3000,,19445,,,,,,,,
Female,18,Khouribga,30000,3000,Bien,12314,,,,,,,,
