gender,age,city,institution,userexperience
16,20,9,54,832
9,23,17,16,750
7,21,4,19,200
15,18,16,33,122
5,19,3,4,474
1,18,14,8,72
6,23,9,9,357
18,25,13,54,441
14,21,12,15,645
12,19,4,45,2
12,26,8,41,530
6,25,13,32,489
11,18,18,44,20
5,26,6,12,793
17,22,12,36,397
13,26,19,15,359
13,26,12,29,356
1,19,5,38,928
7,23,17,49,681
9,23,20,57,72
18,18,13,6,736
19,26,12,15,631
2,22,13,59,882
2,21,17,27,264
2,23,8,48,686
8,18,18,11,150
20,20,7,33,324
9,23,3,40,40
1,19,10,29,782
14,20,4,16,629
19,22,16,23,687
4,21,4,17,931
9,20,1,36,92
8,26,15,40,256
17,22,16,53,30
5,22,11,57,835
19,25,16,1,546
3,21,10,24,305
13,22,20,3,872
17,25,19,1,94
16,21,16,44,513
6,23,1,8,677
4,21,1,33,116
17,24,4,2,522
8,24,3,22,627
20,26,20,13,336
19,20,10,13,755
10,24,10,5,485
15,18,14,18,121
20,21,17,44,297
16,18,20,4,303
2,25,2,36,748
18,22,9,30,339
10,21,20,59,646
2,23,8,24,392
14,24,6,42,473
1,24,11,34,926
20,20,3,31,231
20,19,8,12,201
20,26,18,30,460
20,22,14,49,214
13,22,17,29,958
2,19,18,29,157
13,26,1,44,412
12,22,2,52,444
18,21,9,12,800
5,23,4,59,790
5,25,15,36,549
12,22,13,43,213
13,21,6,37,85
14,21,19,56,835
14,23,17,45,43
17,21,20,9,800
13,19,19,7,263
14,19,3,10,579
14,25,10,16,915
14,21,2,40,899
17,24,15,52,501
2,22,17,5,811
4,26,13,44,540
5,18,13,24,729
12,23,3,52,354
8,21,14,13,698
13,21,13,48,521
14,24,16,18,144
10,19,20,19,991
1,25,13,2,840
16,22,1,57,721
4,24,7,39,631
11,26,14,6,478
15,19,3,20,827
3,21,9,28,603
8,26,16,2,749
20,23,7,60,581
7,19,8,26,249
2,19,17,12,426
4,23,20,19,641
2,21,6,26,35
10,24,20,53,884
19,20,1,27,932
11,19,17,58,283
9,26,20,23,177
14,26,8,28,714
15,24,18,33,669
3,25,5,22,273
6,25,15,38,779
5,20,12,16,881
14,18,11,46,903
12,25,3,59,381
3,24,5,13,191
6,19,1,40,986
10,18,15,7,235
5,18,20,9,897
4,19,11,33,441
20,25,6,1,22
11,25,15,1,756
7,18,18,25,449
20,26,10,44,490
9,26,11,3,837
11,21,2,56,980
17,18,15,56,868
10,26,20,54,91
1,18,3,16,670
4,24,12,16,617
10,18,9,38,691
2,24,12,41,203
11,25,17,47,261
12,19,16,11,528
16,26,18,15,842
17,21,9,14,286
13,19,6,58,764
7,21,15,10,875
12,18,13,60,649
18,23,7,36,988
1,25,1,19,410
19,23,11,6,47
16,23,17,49,772
3,21,9,58,942
1,22,14,17,51
15,19,8,47,576
3,24,3,36,322
12,20,5,41,101
19,22,19,20,883
15,25,15,52,565
14,26,17,3,487
7,24,16,7,482
14,18,13,60,274
12,26,8,22,86
1,23,19,10,90
18,21,16,1,919
18,21,10,3,64
20,26,20,8,763
13,23,11,1,472
18,19,13,36,90
3,26,17,57,854
6,21,12,49,566
14,20,8,17,814
10,20,20,10,128
20,20,15,12,355
13,19,18,52,326
9,21,8,7,988
13,22,12,43,36
6,26,17,17,741
2,25,6,3,302
9,24,13,38,552
4,20,14,44,132
1,22,12,48,479
18,20,13,36,108
14,21,10,27,20
8,26,7,53,558
3,26,19,30,225
8,23,8,16,642
19,22,12,29,349
2,18,11,39,553
10,23,19,1,101
13,25,13,37,121
12,22,13,5,14
6,24,16,55,476
15,22,1,19,328
16,19,3,53,983
19,19,16,28,375
13,18,2,41,809
4,23,16,54,743
14,19,2,40,735
12,23,14,51,668
20,19,10,2,61
18,26,11,19,55
8,22,12,17,206
18,26,16,11,190
14,20,2,13,90
1,23,15,24,717
1,26,7,31,54
11,21,17,28,965
10,23,12,40,599
8,20,14,18,758
6,19,14,24,494
3,18,2,41,496
7,25,10,50,28
7,22,17,5,890
6,18,12,3,920
11,21,9,25,210
8,18,5,39,177
7,20,12,42,561
4,26,19,31,131
19,26,18,60,686
9,21,9,14,433
1,23,10,35,539
5,25,14,17,622
18,25,15,25,817
2,25,1,28,54
3,19,4,52,377
13,25,1,22,123
19,21,2,14,805
8,26,3,58,782
14,22,17,47,637
18,23,7,39,352
7,18,5,54,847
8,26,10,51,68
7,23,1,41,476
17,19,13,39,432
20,24,19,25,580
12,20,1,11,8
15,22,13,28,515
17,24,19,33,19
6,23,1,36,982
3,18,10,39,981
17,21,3,13,199
12,22,2,39,496
15,26,8,27,309
3,22,10,30,630
19,21,11,3,224
7,18,17,13,235
5,23,19,49,336
10,21,4,19,275
4,22,17,51,763
1,26,20,45,770
20,20,15,37,60
18,19,2,22,150
17,25,16,24,460
9,20,7,51,629
20,26,7,49,940
20,26,8,41,839
12,22,1,23,124
3,22,19,34,794
8,21,11,27,554
6,21,20,53,332
2,19,2,40,740
13,21,5,35,803
8,22,19,15,551
8,25,5,53,126
4,20,8,30,830
6,22,14,42,759
13,24,10,27,830
3,22,11,31,914
7,18,19,50,499
19,18,20,17,690
13,18,20,11,42
12,20,4,22,910
10,20,6,49,127
11,23,1,42,354
7,25,6,23,334
5,24,19,1,962
15,26,3,44,773
20,18,8,36,347
19,21,6,16,984
7,20,15,13,546
19,24,18,10,777
6,18,4,17,949
7,26,16,26,652
5,22,5,30,592
10,23,19,41,667
2,24,3,47,727
16,26,20,19,582
1,20,4,49,830
5,21,14,26,12
7,26,1,54,667
5,26,5,45,965
11,20,2,14,965
3,24,19,44,331
6,23,16,52,100
20,23,5,33,537
1,19,15,51,240
14,20,15,36,653
19,20,8,48,706
20,24,5,26,94
11,24,14,15,796
11,25,13,51,795
19,25,4,51,127
3,19,7,49,223
13,25,1,19,67
3,23,13,59,387
16,20,19,1,79
12,24,18,39,970
20,23,12,31,102
1,26,6,40,892
19,18,4,20,618
13,20,16,2,605
19,25,12,2,212
17,25,17,6,602
16,20,2,6,336
9,19,7,30,172
7,22,3,31,808
3,22,10,44,34
15,25,9,55,900
18,19,7,24,431
9,19,8,6,25
16,26,18,40,17
6,25,5,19,772
15,19,18,28,958
4,22,2,21,699
4,22,12,57,747
13,25,3,33,492
9,25,8,20,18
14,20,17,9,16
1,19,19,36,919
6,21,12,56,689
15,20,8,33,379
20,18,19,2,39
14,19,7,2,25
12,18,12,16,459
12,22,6,53,550
17,19,6,15,50
18,23,15,27,16
1,26,15,49,237
6,23,9,12,245
8,18,8,49,289
8,24,14,34,969
11,18,6,53,448
4,25,6,17,456
20,25,7,56,674
9,23,6,55,838
1,18,5,55,322
16,18,13,5,122
11,23,14,54,924
19,19,8,37,74
7,19,7,5,840
17,18,5,16,978
19,19,3,55,238
9,26,2,40,939
6,20,19,55,426
16,25,11,23,390
15,18,18,30,851
15,19,18,56,549
5,18,12,29,4
5,20,20,53,384
14,24,13,55,646
7,24,10,53,433
15,20,1,37,450
13,24,15,53,492
8,26,14,50,243
4,21,19,28,652
19,21,5,48,651
11,21,4,8,681
19,20,11,1,856
16,21,3,46,426
16,21,18,26,85
9,20,1,23,772
8,26,18,54,990
8,20,20,56,433
19,23,5,34,63
15,21,20,5,5
20,21,7,43,406
13,23,10,47,475
15,19,16,47,251
14,23,5,33,418
13,26,6,34,138
20,24,11,34,65
20,26,20,15,420
12,21,15,26,345
15,22,8,16,522
1,21,20,16,11
15,20,20,23,604
2,23,15,31,584
5,26,7,4,865
16,20,6,31,340
12,25,19,2,76
15,23,5,48,179
19,26,4,11,397
15,20,17,11,96
1,23,15,34,883
5,19,15,31,616
18,22,20,22,969
1,25,7,53,784
3,22,20,15,853
13,25,16,47,926
15,18,9,18,689
7,24,4,11,962
20,22,5,43,277
5,24,8,26,663
19,24,18,7,312
18,19,4,49,626
10,18,8,33,318
2,25,19,56,940
10,18,19,42,868
10,23,18,39,827
2,20,7,30,905
13,21,5,42,708
5,21,5,1,836
19,20,17,52,870
7,18,19,14,576
14,26,13,60,464
7,21,17,17,37
5,21,19,10,239
2,23,18,33,296
2,26,13,30,551
19,23,18,59,374
2,26,16,54,67
19,25,15,25,812
4,24,19,59,608
18,20,15,8,970
10,20,19,30,155
14,21,9,9,570
7,26,6,18,382
5,23,13,29,678
12,25,18,60,786
8,19,16,58,978
5,18,12,12,98
16,26,3,10,804
12,23,20,38,736
19,23,18,41,617
20,19,20,14,882
1,24,4,30,144
3,21,20,12,975
20,26,20,52,102
2,19,1,54,873
20,20,7,59,357
3,25,10,55,493
17,24,3,52,428
8,22,12,46,114
11,21,2,28,307
4,22,6,19,886
3,21,10,51,364
14,23,20,42,593
9,25,16,32,327
3,25,3,44,104
8,18,14,35,100
1,25,3,3,277
17,22,12,27,20
6,22,8,41,383
4,25,14,21,900
11,20,20,25,34
7,24,7,60,167
16,22,13,29,17
10,18,8,19,881
8,26,4,59,411
2,24,5,34,73
1,22,18,24,285
15,23,6,15,476
17,20,12,30,611
15,20,2,60,134
16,24,16,11,978
14,18,4,40,667
20,20,1,9,278
13,26,5,10,134
15,25,7,20,762
14,20,11,53,465
17,20,12,41,359
9,22,1,41,742
9,25,13,19,916
15,24,12,31,119
15,25,12,56,43
8,19,5,4,614
19,24,5,41,80
10,20,20,28,881
15,18,9,10,60
8,20,4,26,650
20,18,4,35,405
12,20,4,54,223
13,20,12,51,912
6,25,17,15,54
19,20,2,29,668
4,25,7,5,459
9,24,4,21,614
6,20,13,47,69
17,20,9,19,250
7,20,10,51,124
20,18,14,11,548
19,22,17,27,52
8,25,15,36,444
12,21,14,41,27
1,22,3,60,322
12,18,19,57,672
12,22,5,47,225
15,26,13,50,696
16,22,16,40,860
20,19,10,13,342
10,20,16,13,858
18,26,15,24,844
12,23,19,23,556
1,23,17,25,969
4,24,7,60,587
11,21,7,58,563
20,26,5,17,592
2,24,11,50,278
4,18,3,43,84
5,20,6,2,423
14,24,18,29,644
3,20,16,17,335
15,21,6,9,454
20,18,3,46,375
11,21,9,16,986
14,21,10,52,292
2,23,4,24,611
5,18,16,25,827
11,24,6,60,450
10,24,16,46,813
6,18,9,20,84
17,20,13,35,342
20,23,14,38,447
2,20,14,11,789
18,22,15,59,477
12,19,16,27,241
8,24,18,1,298
17,24,4,26,301
15,26,4,7,147
12,26,11,1,118
20,25,16,28,360
6,19,12,18,882
3,18,6,29,479
16,24,10,15,835
3,18,19,37,43
3,23,3,28,681
11,24,5,60,663
12,20,4,18,586
13,18,20,2,502
12,21,20,42,105
2,21,4,45,105
3,25,9,54,407
12,23,14,43,64
19,22,4,50,524
10,20,18,18,504
5,19,14,12,90
5,21,4,11,613
6,24,4,33,609
14,24,15,59,819
2,20,15,48,816
13,18,14,54,859
13,21,5,32,972
17,20,19,41,139
10,25,3,59,58
14,21,2,37,130
17,19,5,21,660
7,18,19,31,159
1,18,14,24,210
5,19,5,47,72
9,23,4,26,889
8,21,20,60,860
6,24,12,44,684
4,20,17,14,587
6,25,5,4,237
14,19,14,6,914
13,21,10,42,771
2,24,13,52,704
19,24,20,16,585
2,18,20,6,356
3,18,12,43,939
19,19,2,44,572
8,23,16,40,659
3,26,5,55,897
16,25,9,20,963
15,25,9,53,693
4,19,6,11,353
4,23,5,29,512
20,19,4,29,942
11,26,14,5,472
15,23,9,49,652
3,23,3,1,497
12,21,3,34,994
3,25,2,38,386
16,24,9,17,680
6,23,10,51,163
10,18,3,22,859
7,18,16,15,688
1,25,10,34,774
17,21,15,13,147
13,20,5,42,677
12,19,4,30,299
6,22,11,50,913
7,26,7,5,254
2,19,11,11,5
15,21,14,10,180
17,19,1,47,95
12,20,12,20,479
4,19,20,9,671
10,18,15,14,139
14,24,16,16,247
16,20,8,60,147
7,22,12,25,475
17,22,2,1,558
10,22,10,8,374
2,19,13,43,488
18,26,3,54,134
5,21,12,2,447
19,23,19,54,336
20,24,6,28,266
17,20,2,22,727
1,23,14,13,574
19,20,19,40,734
5,25,20,52,975
19,18,11,51,451
12,20,11,34,309
15,24,6,17,37
4,21,11,10,934
15,23,20,12,387
4,20,8,22,734
13,19,14,56,497
3,21,12,11,760
4,22,19,17,114
13,26,5,46,132
20,25,7,39,75
5,20,2,31,81
10,24,18,9,846
15,25,8,41,424
20,26,17,41,927
18,18,16,7,231
10,26,6,24,531
10,26,8,27,848
11,19,13,54,294
13,26,18,3,434
9,26,1,44,176
4,24,19,4,219
5,20,14,52,361
2,22,13,27,693
7,23,5,52,649
3,20,3,60,722
11,25,5,53,677
10,24,15,37,730
9,23,13,23,71
10,25,12,31,95
19,22,1,19,534
13,23,1,7,119
17,22,18,46,750
14,25,8,19,678
17,24,16,26,447
10,20,20,41,1000
17,23,12,47,872
3,24,11,8,640
7,18,7,11,970
5,20,9,37,862
18,20,8,1,385
15,19,11,26,558
19,19,3,43,174
9,21,18,22,248
10,18,6,43,203
5,19,14,55,555
6,19,4,56,862
10,26,8,8,286
4,18,18,38,332
8,18,8,18,922
5,22,7,27,560
18,18,13,5,279
16,23,7,1,925
3,26,16,25,330
14,19,17,14,563
6,26,8,19,704
10,25,20,21,138
16,21,18,30,529
3,23,17,40,226
4,26,17,52,290
12,18,18,7,769
8,18,14,60,736
7,24,4,30,541
6,26,2,55,157
4,20,19,27,150
3,18,5,2,644
4,20,2,43,512
15,19,11,59,2
18,25,14,57,303
19,25,7,8,475
17,22,6,26,692
17,22,8,43,294
3,21,10,52,113
6,21,9,5,496
11,21,19,19,264
8,24,11,37,313
14,25,2,56,122
8,19,7,14,917
8,22,18,5,397
3,24,15,53,453
1,20,15,30,483
15,18,14,55,551
4,22,5,9,428
19,21,13,43,950
2,22,15,11,379
8,22,18,43,306
17,19,12,23,484
2,21,7,35,46
11,18,20,31,814
2,19,4,48,1000
7,25,16,38,657
10,19,18,38,246
2,21,17,9,538
8,21,4,6,658
11,24,10,17,329
20,25,19,3,179
6,22,16,49,599
18,22,19,49,649
13,19,14,13,915
5,20,17,2,209
3,25,5,53,706
19,24,9,7,509
9,26,3,26,833
17,22,6,20,280
15,23,3,28,48
6,25,5,1,316
1,26,2,19,76
17,24,12,6,496
2,19,10,1,659
8,19,19,58,277
12,23,9,22,711
19,19,17,47,698
11,26,18,31,117
10,21,2,5,665
11,24,14,24,662
20,22,19,22,294
6,23,16,55,533
4,18,19,21,614
17,18,11,16,292
7,23,1,49,845
18,19,11,31,610
13,20,2,60,647
15,20,4,57,125
14,19,11,22,732
8,21,2,15,326
17,25,12,57,916
16,20,4,3,828
20,23,5,29,296
20,21,12,36,865
19,22,18,13,140
2,26,5,21,875
20,26,17,52,629
1,18,20,31,815
14,21,5,45,76
13,24,3,2,14
7,19,3,6,535
9,19,2,17,304
1,25,3,26,369
20,21,17,21,235
11,25,4,25,363
19,24,8,34,339
3,18,17,55,670
7,25,13,43,401
9,24,4,27,227
7,26,13,1,693
4,22,20,52,948
10,22,19,46,351
20,22,8,58,667
12,24,17,17,23
14,21,13,13,311
1,23,11,28,332
17,23,3,25,23
7,24,6,21,914
16,20,16,53,724
6,26,13,44,289
16,21,14,51,687
7,20,1,22,820
9,21,14,60,207
3,26,1,50,300
9,23,17,3,600
2,26,17,6,651
12,23,19,26,921
1,19,20,8,593
6,21,3,38,30
19,25,8,1,890
7,25,1,42,259
8,20,5,3,175
20,21,9,23,246
1,20,5,33,413
12,18,8,10,516
10,18,1,28,744
19,21,13,22,719
2,20,8,12,632
20,20,1,1,317
1,18,4,42,74
12,20,1,42,512
14,26,6,43,95
18,19,20,26,758
14,19,12,54,194
15,20,15,54,709
7,21,9,21,349
16,22,14,47,589
15,25,17,16,542
6,19,6,36,66
20,22,2,29,217
11,20,20,3,674
10,24,15,34,938
20,26,14,41,275
11,24,19,22,917
2,25,13,55,853
9,25,11,60,390
16,25,7,1,354
19,23,17,28,161
7,26,18,57,940
4,20,14,12,663
2,25,17,57,294
8,19,14,39,176
13,20,3,7,12
10,21,11,35,44
16,23,11,52,511
18,19,3,39,8
18,24,18,46,459
3,23,8,9,358
18,18,8,2,330
3,18,7,51,528
8,19,18,44,692
11,21,12,42,935
8,21,10,35,305
10,26,14,12,547
18,18,3,12,516
5,25,18,22,380
15,24,5,17,176
14,26,18,50,497
3,18,13,35,139
12,22,10,17,153
1,25,14,22,592
5,24,19,24,687
11,23,15,30,140
8,23,18,30,80
8,23,9,9,666
7,21,13,26,353
10,22,5,21,40
14,22,3,12,29
1,19,6,25,772
9,19,2,16,121
2,22,4,35,117
6,23,19,34,466
10,24,8,28,626
1,23,15,54,214
10,25,3,26,777
1,19,5,58,275
10,20,13,55,374
14,26,5,2,937
16,24,19,15,126
15,24,1,57,856
10,19,16,39,89
14,20,4,39,731
13,25,20,55,997
2,25,4,38,468
1,18,19,19,585
4,19,9,59,356
14,21,8,22,151
2,22,4,36,765
19,21,10,39,702
6,18,13,46,957
11,20,12,58,889
1,18,14,26,252
11,18,17,23,644
3,20,20,52,213
13,22,20,41,383
16,20,14,18,269
1,23,18,2,628
5,20,17,18,839
7,26,18,19,48
18,26,9,28,434
8,20,19,11,920
13,19,17,24,311
12,20,14,38,776
3,25,3,6,728
3,20,15,13,128
9,23,20,38,133
19,19,4,36,759
18,25,2,3,364
16,20,19,4,830
18,19,8,59,478
2,18,11,55,179
16,21,7,11,750
6,25,1,60,633
14,24,3,15,3
15,24,20,4,523
11,23,17,37,645
12,18,14,60,589
16,21,3,59,458
15,20,16,28,470
15,23,20,60,289
9,25,6,16,817
8,20,5,34,252
3,20,11,45,265
13,25,6,33,151
3,23,20,1,874
12,20,18,1,71
12,18,15,10,154
4,23,5,28,576
14,20,14,43,136
16,22,9,6,945
9,26,9,42,747
17,18,3,37,278
10,25,16,23,846
17,21,20,36,74
9,23,19,38,755
7,21,18,28,220
20,22,6,57,526
15,26,14,4,572
19,24,17,44,677
7,25,8,4,543
1,25,18,53,254
2,21,11,59,718
6,19,13,31,175
4,20,3,2,592
11,23,4,29,2
4,20,2,20,548
13,25,20,9,533
14,24,18,31,13
4,24,2,14,851
20,19,12,41,813
12,20,6,58,975
9,24,11,13,240
2,25,13,24,693
9,19,20,26,89
1,19,14,43,472
1,20,8,23,36
8,23,19,21,215
14,25,8,5,783
3,26,10,45,422
4,25,15,38,958
17,20,16,48,507
19,26,2,29,241
4,18,6,55,710
14,18,4,37,955
20,18,20,53,963
10,18,13,53,196
10,20,13,39,945
13,26,19,21,14
9,21,18,60,311
2,19,17,7,219
6,20,2,6,286
8,25,2,1,282
12,20,12,6,470
4,20,20,37,474
10,24,16,52,971
20,22,1,50,116
20,24,2,29,748
9,23,3,44,459
20,18,15,55,518
8,22,13,30,331
1,23,10,23,180
14,22,4,10,878
16,21,2,54,787
2,21,5,40,703
19,25,20,27,714
1,25,9,41,694
16,26,14,31,670
19,25,3,14,350
10,25,3,14,120
4,20,9,48,307
17,24,1,11,670
10,22,9,4,145
2,24,20,55,523
4,25,6,4,180
3,26,2,10,239
8,26,5,7,984
17,23,2,41,465
16,22,5,13,666
1,21,10,39,385
9,26,9,57,13
4,26,19,30,264
20,23,18,43,821
7,18,17,3,640
14,19,15,13,323
18,20,1,31,937
8,26,20,27,284
3,21,1,13,468
2,22,3,13,597
17,22,2,39,178
14,26,16,53,7
5,21,3,35,92
6,18,10,41,14
19,22,14,18,177
13,20,15,27,588
4,21,14,6,562
5,19,19,59,676
15,26,9,59,252
12,26,3,25,127
7,23,12,48,433
15,21,1,41,275
4,26,7,21,220
4,18,11,39,365
20,22,11,11,58
6,20,20,55,395
17,26,18,21,56
8,19,16,41,102
3,20,13,30,898
12,19,15,22,419
8,26,1,40,560
9,18,11,11,596
1,25,3,43,529
6,23,4,23,818
17,25,6,27,665
2,18,11,4,907
9,22,2,40,853
9,24,18,19,89
1,25,17,49,924
7,21,8,54,237
16,20,2,43,729
9,26,16,15,956
2,22,1,29,809
11,21,16,26,145
7,26,4,3,922
17,20,13,27,876
14,26,15,29,430
1,18,16,44,740
8,25,16,22,940
17,25,5,33,216
10,25,5,35,577
1,25,3,37,347
18,21,13,30,847
11,20,10,2,429
10,22,11,39,82
15,24,16,41,522
6,19,18,19,366
6,26,14,3,160
16,26,7,60,930
17,25,7,8,403
6,24,5,36,601
3,18,6,45,877
16,20,10,38,627
4,18,4,4,264
3,18,12,15,28
14,21,17,21,974
19,20,16,42,952
13,24,15,53,238
19,19,15,3,237
18,24,18,23,961
9,24,4,2,47
2,18,1,57,954
20,19,9,1,941
13,25,20,10,683
7,18,7,29,950
14,25,7,32,777
7,26,14,39,383
15,22,7,14,637
14,25,3,19,340
13,22,17,60,814
4,18,3,27,450
19,22,11,40,851
12,19,13,48,930
9,24,10,25,353
13,23,19,54,865
15,26,13,58,629
10,19,13,6,690
19,23,4,4,520
14,25,20,36,591
20,26,14,60,905
16,25,6,14,540
12,20,11,31,953
6,25,5,36,212
18,19,1,54,143
17,22,12,27,696
17,21,5,59,69
18,26,16,30,136
10,26,2,12,633
1,21,2,8,870
18,22,7,12,479
6,22,6,24,557
4,23,6,9,467
12,26,1,47,698
3,23,10,44,438
11,20,17,40,667
6,21,2,48,146
19,24,10,34,460
20,23,7,39,196
19,20,8,57,316
3,20,10,16,529
8,22,9,23,128
14,23,6,55,486
5,23,20,12,891
20,25,15,56,409
12,21,9,18,854
12,24,11,2,517
17,18,6,58,986
4,24,10,28,344
7,23,12,33,870
5,24,6,25,800
9,26,19,44,956
15,18,12,14,786
13,18,3,46,142
17,23,18,50,623
7,21,5,16,583
12,20,16,48,409
2,23,20,24,843
8,21,14,14,202
6,21,15,55,214
7,22,7,50,103
14,23,14,7,31
14,23,1,13,234
13,18,9,57,429
8,26,6,58,816
1,22,3,7,10
1,24,6,58,921
16,20,9,42,474
9,25,4,42,962
19,24,9,59,938
14,18,19,41,617
2,25,9,50,702
14,18,13,57,927
5,22,18,24,253
14,20,11,59,79
1,23,2,34,756
13,24,11,59,531
8,21,8,4,79
9,21,1,8,140
9,23,10,44,249
8,21,14,24,50
4,26,9,1,538
17,25,8,23,691
1,18,14,8,581
1,24,15,29,890
5,22,1,28,84
3,19,15,42,780
6,21,13,9,404
20,23,16,51,211
7,24,13,16,992
9,21,8,28,67
8,26,1,31,212
5,26,12,31,487
16,22,14,58,393
13,19,16,55,929
13,19,5,41,467
20,19,11,49,47
16,26,3,18,803
17,18,16,36,193
3,20,19,10,877
6,25,15,49,475
4,23,1,3,261
15,19,1,40,720
10,19,17,40,767
3,19,14,9,204
10,22,16,38,268
19,24,8,9,904
18,26,15,11,555
4,24,19,25,681
20,25,16,52,282
3,23,8,31,802
1,25,4,49,905
8,21,12,27,777
7,24,5,49,428
14,22,3,44,20
10,22,3,57,728
20,21,17,51,463
7,18,10,42,247
11,19,3,51,656
19,26,7,12,416
11,21,12,34,208
13,20,3,20,868
16,19,15,19,572
12,18,16,42,205
9,22,14,8,614
19,21,6,15,988
16,18,6,58,176
13,26,1,52,34
1,18,19,45,949
6,22,2,38,191
20,24,9,43,929
14,18,15,22,91
6,22,15,5,128
19,25,13,13,312
20,19,20,58,642
16,21,6,4,55
15,24,18,58,182
7,21,13,13,205
4,20,11,55,153
18,26,3,1,508
16,19,9,21,534
2,23,17,60,454
10,18,4,57,638
18,18,19,12,336
11,20,10,51,866
10,24,2,57,454
13,19,19,8,135
12,24,17,3,549
12,24,10,26,582
9,24,20,41,201
13,22,14,38,876
19,20,10,18,252
12,21,18,49,591
20,24,8,10,236
16,18,2,54,66
8,18,18,48,562
20,26,19,29,934
14,26,20,4,645
2,23,2,34,187
3,22,15,24,996
15,25,14,1,378
17,25,9,6,921
18,20,10,15,270
4,26,10,32,663
1,18,19,36,294
9,26,6,1,748
17,20,11,59,346
9,26,18,56,17
11,18,4,50,776
8,18,10,44,361
6,26,6,17,980
6,24,1,55,590
8,21,6,42,438
17,24,10,20,226
10,25,13,10,928
7,24,5,42,247
1,19,13,34,644
15,25,20,3,998
10,21,2,25,210
6,25,15,1,65
8,26,19,13,393
5,20,19,46,239
11,24,10,20,811
11,19,10,31,822
13,26,8,2,17
8,26,13,29,581
6,22,10,27,389
14,20,11,59,337
12,25,15,41,127
12,24,12,21,597
20,25,11,19,368
11,23,5,33,397
14,21,14,12,282
19,25,12,28,287
9,24,20,55,333
1,26,2,32,217
19,20,5,51,542
1,26,15,48,671
11,19,15,46,610
14,19,13,24,547
6,24,19,8,796
6,23,18,40,229
19,26,17,10,738
6,19,3,12,973
12,25,7,41,336
10,24,13,60,611
12,20,17,12,47
6,23,16,2,644
18,25,16,13,904
8,21,9,3,885
6,23,11,9,435
15,22,1,10,359
4,22,1,60,580
9,22,3,42,82
11,26,9,59,367
3,22,12,35,326
13,24,9,2,692
11,26,19,4,565
4,20,8,12,139
11,18,12,32,337
19,23,6,54,217
12,21,18,4,888
4,26,16,57,381
7,20,14,7,274
1,19,12,50,707
20,22,17,47,640
12,20,11,30,185
11,25,17,24,74
15,18,12,12,739
1,24,8,38,900
15,24,11,5,876
12,24,18,16,662
17,23,9,21,412
15,20,9,27,173
9,21,2,41,195
4,25,14,18,188
3,24,14,44,17
1,23,3,46,959
7,23,17,43,410
18,24,15,17,960
12,22,6,47,503
19,20,5,37,641
15,24,5,33,854
14,23,17,12,1
5,26,10,47,485
14,24,12,54,796
14,24,8,56,540
4,19,3,5,439
6,19,13,11,178
1,26,6,16,352
10,18,10,22,108
8,22,4,53,756
19,25,11,39,240
6,23,17,30,490
7,25,14,41,56
18,23,7,42,655
14,21,13,30,683
18,25,7,8,723
9,24,8,28,304
19,23,16,59,514
3,21,5,21,513
14,21,13,53,836
1,26,2,8,439
19,26,8,18,367
19,21,18,11,232
17,21,2,41,840
12,20,19,1,495
14,24,8,57,407
2,18,16,48,295
9,19,18,40,59
1,20,2,1,423
19,20,3,54,82
8,26,6,24,651
11,20,9,12,444
5,23,9,41,174
19,25,13,30,109
18,23,13,55,603
14,24,4,52,406
10,24,10,34,177
19,24,12,60,223
2,20,1,29,869
19,18,12,21,695
4,21,12,40,266
12,22,8,47,854
17,24,12,52,576
9,23,2,57,21
2,25,11,59,910
4,24,7,2,265
11,20,14,7,608
1,26,5,58,802
5,18,5,8,909
8,21,13,36,862
13,19,6,6,407
11,25,7,32,833
8,21,20,17,294
2,23,4,30,361
19,19,18,10,507
7,26,3,16,125
10,22,14,16,780
8,21,8,23,586
10,21,6,46,888
20,20,17,9,860
7,19,18,19,833
6,21,1,22,851
13,24,18,49,945
10,20,1,11,353
12,22,20,11,655
3,26,17,1,90
8,25,17,1,817
10,26,10,58,275
12,21,2,44,303
1,18,11,28,841
4,20,20,48,121
18,20,20,14,300
18,20,20,53,732
6,18,10,39,325
19,18,13,42,412
4,22,2,34,505
7,22,1,40,969
9,22,10,32,76
13,18,7,25,633
18,24,9,1,343
7,18,17,34,711
13,22,17,53,466
19,20,8,1,33
17,24,2,11,913
17,20,12,50,787
11,18,20,10,724
12,20,9,17,550
17,24,15,54,356
6,26,7,52,736
8,23,19,13,757
6,18,16,60,659
15,24,3,31,446
11,23,14,21,910
8,18,9,56,252
16,22,10,3,29
2,24,14,17,916
18,20,15,6,759
16,24,16,20,735
14,23,10,47,911
15,25,4,51,46
6,20,13,50,792
12,22,14,30,966
5,26,9,60,610
16,23,14,11,769
1,21,9,24,91
5,25,18,46,509
10,26,14,23,826
3,19,12,34,621
16,18,18,34,678
5,26,5,29,638
1,23,3,9,178
18,24,19,4,698
3,20,12,14,27
19,19,11,44,629
20,22,13,24,675
20,18,2,13,523
3,26,20,30,110
12,20,18,17,627
7,25,1,41,57
17,18,7,6,98
1,20,5,31,885
11,20,1,47,255
12,23,16,39,404
20,24,7,47,96
19,18,2,56,986
18,23,6,16,448
5,25,14,6,267
3,25,4,47,898
4,20,19,56,485
15,25,20,35,531
12,26,11,50,575
3,24,1,11,829
3,26,7,22,372
11,26,19,4,559
13,26,11,19,898
