Student_ID,Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
490,Male,20,Tadla,30000,3000,Moyen,4019,
491,Male,20,OuedZem,30000,3000,Passable,4374,
492,Male,18,Khenifra,30000,3000,Tres Bien,10557,
493,Female,22,Beni Mellal,30000,3000,Moyen,11958,
494,Female,23,Khenifra,30000,3000,Moyen,14036,
495,Female,25,OuedZem,30000,3000,Bien,14705,
496,Female,20,Khouribga,30000,3000,Passable,18063,
497,Female,18,Azilal,30000,3000,Tres Bien,11782,
498,Female,23,Tadla,30000,3000,Bien,17244,
499,Male,23,FqihBenSalah,30000,3000,Bien,9061,
500,Male,21,Beni Mellal,30000,3000,Passable,14923,
501,Female,18,Tadla,30000,3000,Bien,12937,
502,Male,24,FqihBenSalah,30000,3000,Bien,4763,
503,Female,24,FqihBenSalah,30000,3000,Tres Bien,4790,
504,Female,23,FqihBenSalah,30000,3000,Bien,18135,
505,Female,18,Beni Mellal,30000,3000,Tres Bien,17534,
506,Female,23,OuedZem,30000,3000,Passable,8198,
507,Female,25,Tadla,30000,3000,Bien,5828,
508,Male,24,FqihBenSalah,30000,3000,Tres Bien,18009,
509,Female,24,OuedZem,30000,3000,Moyen,8218,
510,Male,20,Tadla,30000,3000,Moyen,16163,
511,Female,24,Tadla,30000,3000,Tres Bien,11260,
512,Female,21,OuedZem,30000,3000,Moyen,12212,
513,Female,18,Azilal,30000,3000,Tres Bien,9622,
514,Female,21,Tadla,30000,3000,Bien,15060,
515,Female,25,Beni Mellal,30000,3000,Passable,13657,
516,Female,20,Khouribga,30000,3000,Passable,17830,
517,Male,20,Tadla,30000,3000,Passable,16098,
518,Female,22,OuedZem,30000,3000,Passable,13333,
519,Male,19,Tadla,30000,3000,Moyen,7740,
520,Female,19,Tadla,30000,3000,Bien,14265,
521,Male,22,FqihBenSalah,30000,3000,Passable,9886,
522,Female,21,Khenifra,30000,3000,Bien,6531,
523,Male,23,Azilal,30000,3000,Tres Bien,16038,
524,Female,24,Tadla,30000,3000,Tres Bien,5449,
525,Female,22,Khouribga,30000,3000,Passable,12490,
526,Male,25,Azilal,30000,3000,Passable,4827,
527,Female,18,Khenifra,30000,3000,Passable,4777,
528,Female,18,Khouribga,30000,3000,Tres Bien,9775,
529,Female,18,OuedZem,30000,3000,Bien,14181,
530,Male,19,Khouribga,30000,3000,Tres Bien,11295,
531,Male,21,Khouribga,30000,3000,Moyen,11587,
532,Male,22,FqihBenSalah,30000,3000,Passable,12096,
533,Male,20,Khenifra,30000,3000,Bien,18470,
534,Male,20,Tadla,30000,3000,Bien,16586,
535,Female,23,OuedZem,30000,3000,Passable,8732,
536,Female,25,OuedZem,30000,3000,Passable,14760,
537,Female,19,Tadla,30000,3000,Passable,15332,
538,Female,23,Khenifra,30000,3000,Moyen,16421,
539,Female,24,Khenifra,30000,3000,Moyen,8649,
540,Male,21,Khouribga,30000,3000,Passable,14462,
541,Male,18,Khenifra,30000,3000,Moyen,5543,
542,Female,21,Khenifra,30000,3000,Tres Bien,8479,
543,Female,25,Azilal,30000,3000,Moyen,8127,
544,Female,20,OuedZem,30000,3000,Passable,6817,
545,Male,24,OuedZem,30000,3000,Bien,18532,
546,Female,24,Khouribga,30000,3000,Bien,19281,
547,Female,23,Khouribga,30000,3000,Passable,4761,
548,Male,19,OuedZem,30000,3000,Bien,18084,
549,Female,25,Beni Mellal,30000,3000,Moyen,6127,
550,Male,25,Beni Mellal,30000,3000,Passable,6857,
551,Female,24,Azilal,30000,3000,Moyen,4682,
552,Male,24,Khenifra,30000,3000,Bien,15435,
553,Female,18,Beni Mellal,30000,3000,Bien,16179,
554,Male,23,FqihBenSalah,30000,3000,Bien,11438,
555,Female,24,Azilal,30000,3000,Tres Bien,14309,
556,Female,25,FqihBenSalah,30000,3000,Bien,7449,
557,Female,24,Beni Mellal,30000,3000,Moyen,4631,
558,Male,20,Khouribga,30000,3000,Tres Bien,8315,
559,Male,24,Khenifra,30000,3000,Tres Bien,19282,
560,Female,19,OuedZem,30000,3000,Passable,17163,
561,Male,20,Khenifra,30000,3000,Bien,13874,
562,Male,20,Azilal,30000,3000,Passable,10083,
563,Female,21,Khouribga,30000,3000,Bien,14632,
564,Male,23,Tadla,30000,3000,Moyen,5928,
565,Male,23,Tadla,30000,3000,Passable,4415,
566,Male,18,FqihBenSalah,30000,3000,Bien,4955,
567,Male,22,Beni Mellal,30000,3000,Moyen,6575,
568,Female,24,Khouribga,30000,3000,Tres Bien,19192,
569,Male,20,FqihBenSalah,30000,3000,Moyen,17778,
570,Male,24,Tadla,30000,3000,Bien,9508,
571,Male,19,Khenifra,30000,3000,Passable,18007,
572,Female,18,Beni Mellal,30000,3000,Tres Bien,4691,
573,Female,25,Tadla,30000,3000,Passable,9230,
574,Male,20,Khouribga,30000,3000,Bien,16384,
575,Male,20,Tadla,30000,3000,Moyen,7105,
576,Female,19,FqihBenSalah,30000,3000,Passable,10944,
577,Male,20,Khenifra,30000,3000,Moyen,5526,
578,Female,20,Khouribga,30000,3000,Bien,9314,
579,Male,25,Khouribga,30000,3000,Bien,19997,
580,Female,20,Khenifra,30000,3000,Bien,18362,
581,Female,18,Azilal,30000,3000,Tres Bien,16707,
582,Female,22,FqihBenSalah,30000,3000,Tres Bien,11785,
583,Male,25,Tadla,30000,3000,Passable,4024,
584,Female,23,OuedZem,30000,3000,Passable,16653,
585,Male,18,Beni Mellal,30000,3000,Passable,6033,
586,Female,21,Khouribga,30000,3000,Tres Bien,10403,
587,Female,18,Azilal,30000,3000,Passable,19135,
588,Female,25,Azilal,30000,3000,Moyen,11911,
589,Male,21,FqihBenSalah,30000,3000,Passable,5841,
590,Male,22,Azilal,30000,3000,Bien,6857,
591,Female,25,Beni Mellal,30000,3000,Tres Bien,6810,
592,Male,22,Khenifra,30000,3000,Bien,9121,
593,Female,18,OuedZem,30000,3000,Tres Bien,10234,
594,Female,23,Khenifra,30000,3000,Bien,10950,
595,Male,19,Azilal,30000,3000,Moyen,14089,
596,Male,18,OuedZem,30000,3000,Passable,9242,
597,Female,25,OuedZem,30000,3000,Bien,13826,
598,Male,20,Khouribga,30000,3000,Tres Bien,13374,
599,Female,23,Azilal,30000,3000,Passable,17315,
600,Male,22,OuedZem,30000,3000,Tres Bien,14708,
601,Female,18,Tadla,30000,3000,Passable,9218,
602,Male,22,FqihBenSalah,30000,3000,Bien,16084,
603,Female,25,Azilal,30000,3000,Moyen,18552,
604,Female,20,Khouribga,30000,3000,Bien,4468,
605,Female,25,Khenifra,30000,3000,Moyen,11549,
606,Female,18,Beni Mellal,30000,3000,Bien,7141,
607,Male,20,Beni Mellal,30000,3000,Moyen,19979,
608,Female,19,Tadla,30000,3000,Tres Bien,18234,
609,Male,24,Tadla,30000,3000,Bien,4913,
610,Female,23,FqihBenSalah,30000,3000,Passable,6117,
611,Female,21,Tadla,30000,3000,Passable,19820,
612,Male,21,FqihBenSalah,30000,3000,Moyen,6593,
613,Female,19,Khenifra,30000,3000,Moyen,14962,
614,Male,21,Khenifra,30000,3000,Passable,17259,
615,Female,25,Khouribga,30000,3000,Tres Bien,8767,
616,Female,25,Azilal,30000,3000,Bien,6454,
617,Male,21,FqihBenSalah,30000,3000,Moyen,18731,
618,Female,24,Khouribga,30000,3000,Moyen,18976,
619,Female,21,OuedZem,30000,3000,Moyen,11822,
620,Male,21,Tadla,30000,3000,Passable,7935,
621,Male,18,Khouribga,30000,3000,Bien,17475,
622,Female,24,Khenifra,30000,3000,Passable,19639,
623,Female,20,FqihBenSalah,30000,3000,Moyen,10387,
624,Male,24,FqihBenSalah,30000,3000,Tres Bien,8042,
625,Male,20,Khenifra,30000,3000,Passable,16103,
626,Male,23,FqihBenSalah,30000,3000,Moyen,4677,
627,Male,22,Tadla,30000,3000,Passable,8339,
628,Male,24,Beni Mellal,30000,3000,Tres Bien,7676,
629,Male,23,Azilal,30000,3000,Tres Bien,18178,
630,Male,25,Tadla,30000,3000,Passable,18550,
631,Female,25,OuedZem,30000,3000,Tres Bien,11936,
632,Female,23,Khenifra,30000,3000,Passable,17467,
633,Female,25,Azilal,30000,3000,Tres Bien,17161,
634,Female,21,Azilal,30000,3000,Tres Bien,12626,
635,Male,19,Azilal,30000,3000,Passable,14113,
636,Female,20,FqihBenSalah,30000,3000,Passable,11819,
637,Male,22,Azilal,30000,3000,Passable,16569,
638,Female,23,Tadla,30000,3000,Bien,14592,
639,Male,18,Tadla,30000,3000,Tres Bien,6861,
640,Female,23,Beni Mellal,30000,3000,Bien,18291,
641,Male,20,Tadla,30000,3000,Passable,11639,
642,Male,21,Khouribga,30000,3000,Moyen,13999,
643,Female,21,Khouribga,30000,3000,Bien,15800,
644,Male,24,Khouribga,30000,3000,Passable,16492,
645,Female,25,OuedZem,30000,3000,Passable,4075,
646,Male,23,Beni Mellal,30000,3000,Passable,7969,
647,Female,20,Beni Mellal,30000,3000,Bien,10599,
648,Female,25,Azilal,30000,3000,Tres Bien,7786,
649,Female,20,FqihBenSalah,30000,3000,Passable,4977,
650,Female,20,Azilal,30000,3000,Tres Bien,11089,
651,Male,25,FqihBenSalah,30000,3000,Tres Bien,14983,
652,Male,24,OuedZem,30000,3000,Tres Bien,19885,
653,Female,24,Khenifra,30000,3000,Passable,18544,
654,Male,25,Azilal,30000,3000,Tres Bien,6461,
655,Male,22,Khouribga,30000,3000,Tres Bien,6626,
656,Female,21,FqihBenSalah,30000,3000,Bien,16853,
657,Female,23,Beni Mellal,30000,3000,Passable,11203,
658,Female,19,Khenifra,30000,3000,Bien,6146,
659,Female,24,Beni Mellal,30000,3000,Bien,8291,
660,Male,18,FqihBenSalah,30000,3000,Passable,9175,
661,Female,25,Khenifra,30000,3000,Bien,10571,
662,Male,24,FqihBenSalah,30000,3000,Moyen,15734,
663,Female,24,FqihBenSalah,30000,3000,Bien,14024,
664,Male,18,Tadla,30000,3000,Bien,12375,
665,Male,18,Beni Mellal,30000,3000,Bien,15850,
666,Male,25,OuedZem,30000,3000,Bien,6173,
667,Female,24,Tadla,30000,3000,Moyen,17542,
668,Female,19,Khenifra,30000,3000,Bien,5341,
669,Male,24,Khouribga,30000,3000,Tres Bien,17075,
670,Female,21,FqihBenSalah,30000,3000,Moyen,10788,
671,Female,19,OuedZem,30000,3000,Moyen,17359,
672,Female,24,Beni Mellal,30000,3000,Bien,15002,
673,Female,20,Beni Mellal,30000,3000,Tres Bien,19796,
674,Female,21,OuedZem,30000,3000,Tres Bien,4437,
675,Male,24,Beni Mellal,30000,3000,Bien,6677,
676,Male,20,Khouribga,30000,3000,Moyen,7829,
677,Female,25,FqihBenSalah,30000,3000,Bien,7187,
678,Male,22,Azilal,30000,3000,Tres Bien,11468,
679,Male,24,OuedZem,30000,3000,Bien,6726,
680,Female,23,FqihBenSalah,30000,3000,Bien,14140,
681,Female,18,Tadla,30000,3000,Moyen,9745,
682,Male,19,Tadla,30000,3000,Moyen,13002,
683,Female,24,OuedZem,30000,3000,Moyen,5610,
684,Female,24,Beni Mellal,30000,3000,Tres Bien,7452,
685,Male,23,OuedZem,30000,3000,Bien,7911,
686,Female,19,Azilal,30000,3000,Tres Bien,4878,
687,Male,20,Khouribga,30000,3000,Bien,9306,
688,Female,21,Azilal,30000,3000,Passable,12116,
689,Male,24,Khouribga,30000,3000,Bien,6314,
690,Male,24,OuedZem,30000,3000,Tres Bien,11094,
691,Female,21,OuedZem,30000,3000,Bien,19816,
692,Male,19,Tadla,30000,3000,Passable,17226,
693,Female,24,Khouribga,30000,3000,Bien,7259,
694,Female,22,FqihBenSalah,30000,3000,Passable,6667,
695,Male,20,Azilal,30000,3000,Tres Bien,19572,
696,Female,19,Beni Mellal,30000,3000,Passable,13183,
697,Female,23,Khouribga,30000,3000,Moyen,5770,
698,Female,25,Beni Mellal,30000,3000,Passable,15795,
699,Male,22,Beni Mellal,30000,3000,Bien,9953,
700,Male,22,OuedZem,30000,3000,Tres Bien,5547,
701,Male,21,Azilal,30000,3000,Moyen,12989,
702,Female,24,Beni Mellal,30000,3000,Bien,7343,
703,Female,25,Khenifra,30000,3000,Moyen,13903,
704,Female,18,Tadla,30000,3000,Moyen,15232,
705,Female,24,Tadla,30000,3000,Tres Bien,8976,
706,Male,18,Khouribga,30000,3000,Bien,9610,
707,Male,23,Khouribga,30000,3000,Bien,16307,
708,Male,21,Azilal,30000,3000,Tres Bien,7284,
709,Female,20,Azilal,30000,3000,Moyen,19827,
710,Male,24,Khenifra,30000,3000,Passable,18346,
711,Female,24,Azilal,30000,3000,Tres Bien,5449,
712,Male,19,Khenifra,30000,3000,Tres Bien,7871,
713,Female,24,Beni Mellal,30000,3000,Tres Bien,18957,
714,Female,18,Khenifra,30000,3000,Tres Bien,7940,
715,Male,25,Beni Mellal,30000,3000,Tres Bien,18696,
716,Male,18,OuedZem,30000,3000,Tres Bien,18897,
717,Female,25,Khenifra,30000,3000,Passable,19265,
718,Male,20,Khenifra,30000,3000,Tres Bien,5279,
719,Female,25,Khenifra,30000,3000,Passable,9453,
720,Male,21,Khenifra,30000,3000,Passable,7472,
721,Female,24,Azilal,30000,3000,Moyen,16642,
722,Male,24,Azilal,30000,3000,Bien,15415,
723,Female,22,Tadla,30000,3000,Bien,9492,
724,Female,22,Beni Mellal,30000,3000,Bien,4836,
725,Male,25,Azilal,30000,3000,Bien,13092,
726,Female,23,Beni Mellal,30000,3000,Bien,16957,
727,Female,25,Beni Mellal,30000,3000,Passable,5777,
728,Male,19,FqihBenSalah,30000,3000,Tres Bien,13384,
729,Female,23,FqihBenSalah,30000,3000,Bien,12153,
730,Male,23,OuedZem,30000,3000,Moyen,18910,
731,Male,21,Khenifra,30000,3000,Moyen,16684,
732,Female,19,FqihBenSalah,30000,3000,Passable,15584,
733,Female,18,Tadla,30000,3000,Tres Bien,10712,
734,Male,25,Azilal,30000,3000,Moyen,18856,
735,Male,18,Khenifra,30000,3000,Moyen,6224,
736,Female,19,Beni Mellal,30000,3000,Bien,7557,
737,Female,21,OuedZem,30000,3000,Moyen,8904,
738,Male,23,FqihBenSalah,30000,3000,Moyen,16611,
739,Female,20,Khouribga,30000,3000,Tres Bien,6585,
740,Male,19,OuedZem,30000,3000,Moyen,18942,
741,Male,19,Khenifra,30000,3000,Passable,6872,
742,Male,23,Tadla,30000,3000,Tres Bien,7595,
743,Female,24,Beni Mellal,30000,3000,Tres Bien,14218,
744,Male,20,OuedZem,30000,3000,Bien,16618,
745,Female,21,Azilal,30000,3000,Passable,11885,
746,Female,25,FqihBenSalah,30000,3000,Passable,4209,
747,Male,18,Khouribga,30000,3000,Bien,19820,
748,Female,24,FqihBenSalah,30000,3000,Passable,12195,
749,Male,23,Beni Mellal,30000,3000,Moyen,7968,
750,Male,24,Khenifra,30000,3000,Moyen,17836,
751,Female,18,OuedZem,30000,3000,Passable,11490,
752,Male,25,Khenifra,30000,3000,Tres Bien,19455,
753,Female,18,Beni Mellal,30000,3000,Passable,9550,
754,Male,20,Azilal,30000,3000,Tres Bien,15899,
755,Female,23,FqihBenSalah,30000,3000,Moyen,16982,
756,Female,24,Beni Mellal,30000,3000,Tres Bien,13242,
757,Female,25,Khenifra,30000,3000,Tres Bien,12693,
758,Male,23,Khouribga,30000,3000,Tres Bien,8855,
759,Male,22,Beni Mellal,30000,3000,Passable,4665,
760,Female,19,Azilal,30000,3000,Passable,10369,
761,Female,19,Khouribga,30000,3000,Moyen,5899,
762,Female,24,Beni Mellal,30000,3000,Tres Bien,9555,
763,Female,20,OuedZem,30000,3000,Passable,6158,
764,Female,22,Khenifra,30000,3000,Tres Bien,11661,
765,Female,22,Khenifra,30000,3000,Bien,4763,
766,Female,19,FqihBenSalah,30000,3000,Bien,5363,
767,Female,20,OuedZem,30000,3000,Moyen,13949,
768,Male,21,Tadla,30000,3000,Passable,14189,
769,Female,23,Khenifra,30000,3000,Moyen,9360,
770,Male,25,Khenifra,30000,3000,Moyen,14984,
771,Female,24,Khenifra,30000,3000,Moyen,8657,
772,Female,18,Khouribga,30000,3000,Moyen,10404,
773,Male,21,Tadla,30000,3000,Bien,17525,
774,Male,23,Tadla,30000,3000,Passable,16524,
775,Male,19,Khenifra,30000,3000,Bien,15531,
776,Male,20,Beni Mellal,30000,3000,Tres Bien,14813,
777,Male,23,Azilal,30000,3000,Passable,13580,
778,Male,25,Beni Mellal,30000,3000,Bien,8171,
779,Male,21,OuedZem,30000,3000,Passable,19985,
780,Male,25,Azilal,30000,3000,Bien,6612,
781,Male,22,Azilal,30000,3000,Bien,7054,
782,Female,18,Azilal,30000,3000,Bien,10671,
783,Female,24,Beni Mellal,30000,3000,Bien,5100,
784,Female,22,Tadla,30000,3000,Passable,5020,
785,Female,23,Tadla,30000,3000,Passable,5835,
786,Female,25,FqihBenSalah,30000,3000,Tres Bien,5391,
787,Female,24,Tadla,30000,3000,Tres Bien,5770,
788,Female,24,Khouribga,30000,3000,Tres Bien,7867,
789,Male,21,OuedZem,30000,3000,Bien,19253,
790,Male,20,Khouribga,30000,3000,Tres Bien,15042,
791,Male,21,FqihBenSalah,30000,3000,Tres Bien,5548,
792,Male,20,Khenifra,30000,3000,Passable,10322,
793,Male,25,Khouribga,30000,3000,Bien,10960,
794,Female,18,Beni Mellal,30000,3000,Passable,13417,
795,Male,23,Azilal,30000,3000,Bien,16603,
796,Female,21,FqihBenSalah,30000,3000,Passable,12259,
797,Female,19,Azilal,30000,3000,Bien,9347,
798,Female,23,Khenifra,30000,3000,Bien,10395,
799,Male,18,FqihBenSalah,30000,3000,Passable,8103,
800,Female,20,Khenifra,30000,3000,Moyen,4599,
801,Male,21,Khouribga,30000,3000,Bien,11297,
802,Male,22,Tadla,30000,3000,Bien,11234,
803,Male,23,Khouribga,30000,3000,Tres Bien,6790,
804,Male,24,FqihBenSalah,30000,3000,Tres Bien,17995,
805,Male,21,Azilal,30000,3000,Bien,11513,
806,Male,18,Khenifra,30000,3000,Passable,13374,
807,Female,19,OuedZem,30000,3000,Bien,15355,
808,Female,21,Azilal,30000,3000,Moyen,15633,
809,Male,19,Beni Mellal,30000,3000,Moyen,15566,
810,Female,18,FqihBenSalah,30000,3000,Moyen,9785,
811,Female,18,Khouribga,30000,3000,Tres Bien,7603,
812,Male,24,OuedZem,30000,3000,Passable,19546,
813,Male,21,Tadla,30000,3000,Tres Bien,18672,
814,Female,24,Khouribga,30000,3000,Bien,9435,
815,Female,23,OuedZem,30000,3000,Moyen,17583,
816,Female,18,Khenifra,30000,3000,Passable,5272,
817,Male,22,Azilal,30000,3000,Bien,10850,
818,Female,25,FqihBenSalah,30000,3000,Tres Bien,7433,
819,Male,23,Khenifra,30000,3000,Bien,11439,
820,Male,24,Khenifra,30000,3000,Bien,17730,
821,Female,18,Khenifra,30000,3000,Passable,5694,
822,Female,20,Khouribga,30000,3000,Tres Bien,18346,
823,Female,24,Khenifra,30000,3000,Bien,6980,
824,Male,22,OuedZem,30000,3000,Passable,16573,
825,Male,19,Tadla,30000,3000,Bien,11042,
826,Female,22,Beni Mellal,30000,3000,Bien,12276,
827,Male,19,OuedZem,30000,3000,Tres Bien,4175,
828,Male,25,Beni Mellal,30000,3000,Moyen,6192,
829,Male,22,FqihBenSalah,30000,3000,Tres Bien,12293,
830,Male,23,Khouribga,30000,3000,Moyen,19400,
831,Male,19,Tadla,30000,3000,Passable,12745,
832,Female,21,Tadla,30000,3000,Passable,13481,
833,Female,23,Beni Mellal,30000,3000,Passable,10146,
834,Female,21,Azilal,30000,3000,Bien,11336,
835,Male,23,Beni Mellal,30000,3000,Bien,12995,
836,Male,19,Tadla,30000,3000,Passable,18353,
837,Female,19,Khenifra,30000,3000,Tres Bien,4551,
838,Male,19,Tadla,30000,3000,Tres Bien,10469,
839,Male,25,FqihBenSalah,30000,3000,Tres Bien,9025,
840,Female,21,Khouribga,30000,3000,Bien,14241,
841,Female,25,Tadla,30000,3000,Tres Bien,18277,
842,Female,22,Azilal,30000,3000,Bien,8078,
843,Male,21,Beni Mellal,30000,3000,Passable,9279,
844,Male,21,Khouribga,30000,3000,Passable,17761,
845,Female,25,OuedZem,30000,3000,Bien,18499,
846,Female,18,FqihBenSalah,30000,3000,Passable,19540,
847,Female,20,FqihBenSalah,30000,3000,Tres Bien,8311,
848,Female,22,Khouribga,30000,3000,Tres Bien,13135,
849,Male,24,Khenifra,30000,3000,Tres Bien,5460,
850,Female,21,Khouribga,30000,3000,Tres Bien,6959,
851,Female,20,OuedZem,30000,3000,Tres Bien,9808,
852,Male,23,Tadla,30000,3000,Moyen,17929,
853,Female,20,Khouribga,30000,3000,Moyen,16327,
854,Female,21,Beni Mellal,30000,3000,Bien,7476,
855,Male,19,Khouribga,30000,3000,Bien,12415,
856,Male,25,Azilal,30000,3000,Passable,5669,
857,Male,23,Khouribga,30000,3000,Passable,19097,
858,Female,22,Tadla,30000,3000,Passable,13552,
859,Female,20,OuedZem,30000,3000,Bien,10685,
860,Female,19,FqihBenSalah,30000,3000,Bien,16283,
861,Female,23,Khenifra,30000,3000,Moyen,9611,
862,Male,24,Khenifra,30000,3000,Bien,8396,
863,Female,21,Tadla,30000,3000,Moyen,10309,
864,Female,25,Beni Mellal,30000,3000,Moyen,4817,
865,Female,19,Azilal,30000,3000,Bien,19073,
866,Male,21,OuedZem,30000,3000,Passable,13478,
867,Female,24,Azilal,30000,3000,Bien,6831,
868,Male,19,Tadla,30000,3000,Passable,6153,
869,Male,19,FqihBenSalah,30000,3000,Bien,6852,
870,Male,25,Beni Mellal,30000,3000,Tres Bien,8510,
871,Male,21,Tadla,30000,3000,Bien,10981,
872,Female,22,FqihBenSalah,30000,3000,Bien,18326,
873,Male,18,Khouribga,30000,3000,Moyen,14737,
874,Male,24,FqihBenSalah,30000,3000,Passable,7075,
875,Female,22,Beni Mellal,30000,3000,Tres Bien,4474,
876,Male,22,Beni Mellal,30000,3000,Bien,19741,
877,Female,22,Khenifra,30000,3000,Passable,7982,
878,Male,24,OuedZem,30000,3000,Passable,8511,
879,Female,24,Khenifra,30000,3000,Bien,16848,
880,Female,24,Beni Mellal,30000,3000,Passable,6373,
881,Female,19,OuedZem,30000,3000,Bien,17421,
882,Male,24,Khenifra,30000,3000,Moyen,9930,
883,Male,20,FqihBenSalah,30000,3000,Bien,15705,
884,Male,22,Beni Mellal,30000,3000,Bien,4681,
885,Male,24,OuedZem,30000,3000,Passable,19528,
886,Female,21,FqihBenSalah,30000,3000,Tres Bien,14047,
887,Female,23,Tadla,30000,3000,Passable,18823,
888,Female,20,Azilal,30000,3000,Tres Bien,12245,
889,Male,23,Azilal,30000,3000,Tres Bien,17397,
890,Male,22,FqihBenSalah,30000,3000,Tres Bien,12209,
891,Female,25,Azilal,30000,3000,Tres Bien,15037,
892,Female,25,FqihBenSalah,30000,3000,Tres Bien,4900,
893,Female,25,Azilal,30000,3000,Bien,17767,
894,Female,22,OuedZem,30000,3000,Moyen,4529,
895,Female,23,Tadla,30000,3000,Moyen,17549,
896,Male,23,Azilal,30000,3000,Tres Bien,11637,
897,Male,22,Khouribga,30000,3000,Passable,13490,
898,Female,19,OuedZem,30000,3000,Passable,11576,
899,Female,18,OuedZem,30000,3000,Bien,15484,
900,Female,20,OuedZem,30000,3000,Moyen,12347,
901,Female,23,OuedZem,30000,3000,Moyen,13031,
902,Female,23,Beni Mellal,30000,3000,Tres Bien,18627,
903,Male,21,FqihBenSalah,30000,3000,Bien,16533,
904,Female,18,Azilal,30000,3000,Bien,4103,
905,Female,23,Tadla,30000,3000,Tres Bien,4923,
906,Male,24,Tadla,30000,3000,Passable,6893,
907,Female,22,Khouribga,30000,3000,Bien,18052,
908,Male,20,Khouribga,30000,3000,Tres Bien,16259,
909,Female,21,FqihBenSalah,30000,3000,Tres Bien,7710,
910,Male,23,Khenifra,30000,3000,Bien,14378,
911,Male,24,Azilal,30000,3000,Bien,14379,
912,Female,18,FqihBenSalah,30000,3000,Tres Bien,15763,
913,Female,18,OuedZem,30000,3000,Moyen,6896,
914,Male,23,Khenifra,30000,3000,Tres Bien,12520,
915,Male,25,Beni Mellal,30000,3000,Bien,19276,
916,Male,18,FqihBenSalah,30000,3000,Moyen,5267,
917,Female,20,FqihBenSalah,30000,3000,Passable,16886,
918,Male,24,Azilal,30000,3000,Bien,18535,
919,Male,21,Tadla,30000,3000,Passable,15834,
920,Male,22,Khenifra,30000,3000,Bien,13645,
921,Male,20,Khouribga,30000,3000,Tres Bien,19263,
922,Female,19,Khenifra,30000,3000,Moyen,7341,
923,Female,22,Khenifra,30000,3000,Passable,7085,
924,Male,22,OuedZem,30000,3000,Passable,11681,
925,Female,20,OuedZem,30000,3000,Passable,16063,
926,Female,24,Khenifra,30000,3000,Tres Bien,15531,
927,Male,20,Tadla,30000,3000,Tres Bien,15311,
928,Female,24,OuedZem,30000,3000,Moyen,13787,
929,Female,22,Khenifra,30000,3000,Bien,5492,
930,Female,23,Azilal,30000,3000,Passable,5062,
931,Female,19,Khenifra,30000,3000,Passable,4403,
