gender,age,city,institution,userexperience
9,18,16,17,352
12,19,8,41,72
17,25,8,5,777
3,23,17,21,366
19,25,18,57,302
6,19,11,53,565
13,25,10,44,694
10,20,18,49,972
11,25,13,20,286
10,20,17,2,781
9,19,11,38,187
15,26,16,25,513
20,22,19,23,151
10,22,2,27,866
14,26,19,52,524
11,25,14,17,62
8,19,6,30,867
10,21,16,60,685
6,25,8,7,320
11,20,7,47,704
9,19,16,32,685
8,19,13,54,841
5,22,17,34,158
14,19,9,58,467
7,25,9,20,756
20,18,19,33,995
11,23,15,19,942
3,23,3,42,278
10,21,3,50,675
1,24,15,35,775
20,24,19,45,785
13,24,11,2,111
7,24,12,39,82
2,19,2,9,871
11,20,18,15,119
18,22,4,18,5
20,25,17,32,204
19,21,8,7,380
5,25,5,43,452
8,20,6,18,327
9,18,17,18,719
12,26,5,53,86
16,18,18,23,717
9,22,3,14,473
3,19,18,44,283
9,18,19,58,469
14,26,13,25,550
9,26,15,37,221
18,23,18,19,570
19,22,3,9,126
10,23,11,52,457
13,19,4,14,277
4,21,18,31,726
2,26,8,38,929
10,23,10,17,366
8,20,10,15,813
20,23,16,3,761
13,20,16,52,385
9,22,10,8,708
5,18,18,1,792
4,19,4,31,104
13,20,4,20,656
12,19,8,31,209
5,18,11,42,864
7,21,2,29,607
7,25,6,5,4
15,23,15,6,559
4,19,17,57,142
6,19,8,56,798
2,24,10,11,600
20,26,7,18,685
18,20,8,2,636
18,25,1,48,981
20,21,10,32,186
5,24,6,11,678
14,21,2,28,904
19,22,6,37,728
20,24,15,5,557
15,24,16,56,909
5,24,18,1,908
8,22,14,8,123
1,24,12,57,49
16,24,16,10,697
20,24,7,16,113
7,23,3,59,360
11,18,2,58,665
18,23,11,54,63
5,26,2,43,86
6,25,20,5,707
7,23,11,57,207
3,18,1,34,889
14,21,12,9,232
16,24,12,39,815
5,20,15,5,893
1,18,2,21,853
17,24,5,50,528
3,24,11,2,320
12,21,6,35,403
9,25,1,9,136
8,20,5,3,281
6,26,10,2,95
20,19,10,53,438
10,23,19,47,357
20,24,16,33,192
14,23,10,3,163
12,21,11,39,837
10,20,18,48,151
6,26,6,39,878
19,22,12,33,423
3,23,4,30,387
10,19,15,20,134
1,22,9,15,323
12,23,2,52,587
11,24,13,4,893
8,22,17,27,192
14,19,16,45,492
1,22,13,39,438
13,21,3,55,62
11,25,16,57,12
6,22,17,21,377
18,20,12,52,762
2,25,3,57,782
10,18,4,12,901
1,26,1,28,632
15,23,3,50,290
6,24,4,33,24
9,24,1,15,838
2,19,9,50,23
18,22,2,21,89
19,26,17,46,805
14,20,3,50,930
7,18,15,33,551
19,18,12,25,684
11,25,16,59,264
15,19,13,29,372
17,26,4,5,687
7,21,1,52,366
4,25,5,17,266
9,22,2,8,615
3,24,9,37,174
6,20,15,28,93
3,22,17,14,665
5,26,11,55,593
9,19,6,27,417
4,22,8,57,16
1,23,13,54,799
16,18,8,28,191
8,24,2,13,111
20,24,12,11,875
20,20,6,40,873
14,25,16,42,114
16,21,13,13,29
9,21,10,31,787
15,23,18,52,485
12,22,18,4,740
14,20,11,47,70
10,22,10,37,410
15,24,6,57,669
7,20,17,35,654
16,22,16,45,434
16,19,4,27,538
11,21,17,3,572
3,18,5,36,727
12,24,7,24,510
1,26,15,10,668
8,24,2,4,501
5,26,12,3,744
8,23,15,54,903
15,25,18,25,928
10,25,10,60,207
3,18,2,33,549
10,21,4,60,272
16,19,8,43,76
4,21,11,13,915
2,24,6,36,585
14,23,3,8,153
6,24,12,25,805
11,24,7,2,59
9,22,7,58,972
1,18,4,29,652
10,23,1,18,483
12,26,19,4,761
2,18,20,53,63
10,22,4,15,894
8,21,6,12,501
16,23,9,7,745
3,25,8,13,396
10,19,15,22,208
10,19,16,20,871
20,18,4,55,655
9,26,18,55,878
20,18,9,3,219
17,22,14,2,154
16,21,18,16,976
13,22,7,49,838
17,20,20,34,904
19,25,1,18,238
11,24,18,58,757
3,23,5,1,3
7,21,7,58,518
11,26,5,44,819
3,21,2,13,414
8,24,6,6,643
9,26,6,22,53
6,19,9,5,560
10,21,6,8,793
19,21,14,41,141
6,22,15,34,718
5,20,18,4,343
5,22,15,60,690
7,25,7,7,219
17,24,10,4,586
19,26,17,50,914
16,18,6,35,755
20,22,18,27,371
8,22,14,42,992
6,22,4,60,168
18,26,12,9,996
17,23,19,27,772
1,22,16,34,434
7,25,16,7,570
3,19,19,47,56
17,24,9,25,881
6,22,1,41,83
20,23,3,22,73
11,24,5,3,988
2,22,12,14,989
14,19,4,54,541
10,18,2,32,825
7,25,9,3,144
15,25,11,38,531
1,22,18,29,569
9,24,20,58,449
4,24,11,22,532
11,21,3,43,628
5,22,6,51,84
16,19,7,33,874
6,22,2,58,666
3,23,2,11,463
20,22,8,13,185
18,22,1,48,479
12,26,12,19,383
1,24,19,41,989
19,20,3,51,591
10,18,14,36,348
16,26,12,51,954
15,19,2,30,302
16,26,5,57,300
12,26,2,2,739
9,26,18,20,127
1,19,4,42,911
13,22,15,42,764
18,22,2,28,46
13,24,5,12,650
5,21,20,58,703
10,20,8,22,938
20,26,1,5,526
9,25,6,35,768
8,21,9,17,809
5,20,6,1,784
6,22,12,23,827
1,24,8,5,185
12,24,15,17,302
14,21,20,35,670
2,21,11,36,919
19,18,1,33,240
3,22,4,11,718
18,24,1,18,803
15,26,4,37,283
17,24,3,57,938
12,23,17,37,622
7,18,12,59,910
12,26,10,22,181
19,24,13,28,400
12,21,11,30,585
9,21,1,8,341
12,25,14,16,212
11,24,12,52,623
14,21,5,6,217
1,25,7,2,81
2,24,4,10,565
5,19,16,11,259
4,18,17,56,283
19,18,2,60,323
9,19,19,46,517
12,22,1,56,588
14,25,5,37,400
8,18,19,36,982
17,24,8,46,14
6,21,7,7,63
18,26,14,21,101
9,25,17,35,451
8,19,11,15,314
3,21,14,36,861
16,24,16,30,82
14,22,16,54,951
9,20,3,34,398
19,25,10,9,578
13,25,5,34,575
7,22,6,39,413
12,24,11,60,949
8,18,9,43,573
2,20,4,21,114
19,21,9,5,538
7,21,18,36,637
12,23,16,3,405
12,19,13,60,247
14,18,19,46,600
19,24,4,45,983
19,18,14,37,977
4,26,17,42,658
7,22,12,51,712
2,23,17,32,781
2,23,4,53,45
16,20,15,37,634
8,26,19,23,104
11,24,19,17,97
18,21,4,24,536
17,23,6,55,190
17,21,7,50,235
14,18,13,20,925
5,20,5,29,445
3,23,18,50,167
13,18,1,44,121
2,23,13,13,668
19,25,15,17,280
4,22,2,28,10
5,24,13,27,629
16,24,6,54,781
10,18,15,40,40
3,25,3,10,440
14,23,5,44,422
19,18,11,17,928
10,23,18,12,202
17,26,10,1,911
7,21,3,18,825
4,21,1,37,214
19,26,2,11,32
9,20,3,50,610
16,19,1,43,316
3,25,16,7,871
17,21,10,54,136
11,19,3,52,734
17,20,14,52,307
15,23,5,39,736
2,22,4,44,423
14,18,13,32,747
8,26,11,27,18
19,19,3,53,560
1,25,10,18,647
6,20,3,1,694
20,20,12,44,565
13,19,19,12,528
4,23,10,48,655
4,26,4,32,558
9,26,9,45,923
5,19,6,37,838
16,24,13,55,289
19,18,6,40,482
4,26,14,38,391
13,19,4,27,638
17,25,7,41,253
4,25,10,14,382
16,22,1,50,722
7,21,20,4,736
9,25,13,22,39
6,26,16,24,381
15,18,20,24,978
17,21,16,47,346
12,19,20,34,478
1,22,5,56,186
6,26,20,49,276
10,23,6,37,903
19,23,9,32,228
10,24,17,13,900
11,19,7,49,393
12,22,5,60,970
18,19,6,37,728
13,23,20,9,491
1,26,10,8,397
13,23,11,31,102
6,26,18,4,212
2,23,7,15,585
8,21,14,60,675
9,19,14,60,65
17,25,5,26,908
3,21,4,52,283
14,24,3,11,727
11,22,17,34,59
6,26,17,12,331
9,20,19,22,333
1,22,8,7,177
12,18,5,21,147
11,23,13,33,952
15,19,6,6,720
12,25,16,28,806
15,26,16,9,56
5,20,8,54,419
12,19,5,47,856
11,19,3,57,300
12,19,7,26,909
2,22,2,19,578
5,22,3,29,609
19,23,14,59,811
17,25,6,14,800
7,19,5,20,505
2,23,14,2,174
15,26,8,11,846
13,20,1,10,734
13,21,6,13,284
1,23,9,35,951
9,19,12,58,80
18,24,4,22,547
6,25,17,50,55
12,26,4,38,643
19,19,1,22,336
15,19,5,45,506
11,18,1,34,486
20,23,17,24,919
8,20,7,48,901
3,18,16,59,567
12,22,7,37,192
12,23,7,13,36
20,21,9,49,350
11,18,4,45,5
9,26,10,49,46
9,20,13,44,277
19,21,15,9,551
7,20,11,37,789
10,26,9,8,512
9,23,10,17,64
20,20,6,33,228
11,18,18,32,292
12,23,20,27,485
15,19,9,43,474
17,21,16,19,243
12,20,3,29,678
7,19,2,14,30
14,24,5,21,591
4,19,16,7,200
19,20,18,43,661
18,18,4,4,975
6,20,19,44,173
11,19,17,35,406
15,19,11,6,505
5,22,8,60,855
14,21,8,44,390
15,20,1,7,187
9,23,19,54,258
19,26,14,11,108
15,22,13,42,358
16,19,7,20,958
3,22,17,35,436
10,23,19,57,465
11,18,11,33,11
18,26,18,25,867
10,25,7,20,946
14,20,20,57,999
13,21,14,31,495
17,23,19,2,937
9,22,12,34,459
6,18,7,1,974
18,23,7,26,543
2,22,6,19,634
10,20,14,4,877
4,24,16,18,35
7,25,11,30,695
16,26,18,13,42
18,21,14,17,840
11,23,6,7,785
7,22,14,53,520
11,18,4,39,115
17,22,20,7,72
14,25,13,41,474
20,21,8,2,502
7,20,11,45,485
14,20,9,18,839
1,20,3,10,515
14,25,6,43,233
10,20,20,32,934
5,23,19,46,759
10,23,4,53,399
5,24,10,44,455
8,24,8,25,112
5,19,4,22,717
10,25,6,25,477
14,25,16,6,242
8,19,1,2,940
1,26,6,24,203
15,23,11,19,272
2,22,13,15,826
2,22,2,33,590
17,19,2,16,175
4,22,7,19,239
4,25,19,33,255
14,19,17,50,932
18,22,20,9,253
5,26,14,43,584
20,20,7,44,676
20,23,14,12,670
7,18,15,5,609
14,19,2,37,754
10,19,2,10,46
17,21,16,46,739
2,19,15,17,860
11,20,7,13,297
7,23,20,31,720
19,21,19,19,695
1,19,17,45,411
16,20,20,35,553
8,23,4,11,109
5,21,13,33,623
5,19,6,34,333
12,22,1,9,927
7,24,8,5,351
8,25,4,56,113
2,18,17,41,763
4,25,10,21,966
13,21,3,8,517
17,22,16,56,519
11,21,17,21,947
8,23,6,40,992
6,20,7,51,335
14,26,9,3,216
19,20,19,9,61
4,26,9,53,597
5,19,6,58,568
16,26,2,13,7
3,25,10,21,111
2,18,15,52,248
3,18,19,25,860
15,18,14,24,518
14,25,10,29,242
6,19,2,23,535
11,26,9,54,66
1,21,5,9,421
16,19,7,41,952
9,26,9,45,184
7,25,17,26,910
1,19,2,15,921
19,19,4,11,78
3,22,3,15,297
9,22,2,18,387
9,26,10,42,402
7,20,19,44,499
12,24,17,40,893
1,22,12,47,162
15,24,8,44,618
10,24,18,28,402
20,23,1,13,418
20,25,17,31,114
19,18,19,2,788
15,24,16,40,745
17,26,3,58,421
1,23,4,57,807
7,21,7,12,184
10,26,5,20,24
15,21,1,24,331
2,21,19,23,235
19,22,6,43,459
13,25,3,11,319
20,23,13,48,459
19,21,9,50,196
4,25,6,5,163
15,20,14,44,641
8,18,3,22,176
20,24,15,54,736
6,25,2,45,523
1,25,14,39,166
18,20,10,6,407
19,20,10,56,740
3,22,20,59,719
5,20,18,51,773
5,21,6,51,397
4,20,20,37,348
10,23,13,59,970
20,23,10,44,510
18,18,8,25,907
3,22,17,60,279
2,21,19,46,815
9,21,18,59,883
12,19,13,38,709
10,26,18,40,408
8,18,12,37,262
2,25,15,20,3
5,18,13,29,241
1,23,16,30,75
1,18,18,33,484
17,20,12,43,868
1,20,16,46,982
14,26,7,3,899
20,22,2,52,126
10,26,18,56,906
14,20,6,34,666
9,22,11,29,152
18,19,3,9,92
4,26,6,1,588
20,19,4,59,541
12,23,7,26,656
17,22,3,58,252
1,22,1,36,911
5,21,4,20,394
6,19,13,28,122
11,20,5,19,25
2,19,7,21,765
5,21,17,38,838
17,21,1,59,820
9,21,16,50,651
12,23,7,43,565
15,26,4,21,280
18,23,15,23,940
8,26,2,43,75
18,23,14,45,276
11,22,6,59,638
13,22,11,26,768
2,26,6,24,974
5,22,18,53,938
4,26,14,35,962
20,23,7,6,195
10,26,9,36,182
2,26,12,33,736
1,26,17,32,701
9,18,17,36,966
20,23,6,35,73
17,18,6,50,389
8,19,3,7,93
2,25,8,33,827
17,25,12,43,66
11,18,19,44,112
3,26,7,34,22
19,20,1,34,687
13,22,5,52,460
1,23,12,13,694
16,23,7,60,374
20,21,15,1,316
1,20,16,8,927
16,18,11,37,913
13,22,16,19,591
3,22,4,50,647
17,23,2,2,788
17,26,18,18,42
14,20,3,9,691
17,23,12,30,137
4,26,12,28,756
20,19,14,20,868
11,25,3,11,657
10,26,16,7,643
6,26,17,16,552
11,20,14,34,430
5,22,12,3,858
16,20,2,52,401
16,21,10,37,251
20,26,16,46,162
9,20,8,42,279
6,24,5,34,191
14,24,7,37,635
6,22,3,7,236
11,21,9,14,355
13,24,6,31,992
4,25,16,51,364
16,23,3,24,264
20,18,20,17,476
15,20,9,21,438
1,20,8,58,39
11,26,6,24,170
2,23,10,20,423
2,19,9,59,513
13,26,9,52,599
17,23,14,32,828
3,25,10,48,62
1,20,10,26,275
16,19,16,45,473
18,26,13,57,954
16,19,18,10,92
6,19,15,36,470
5,26,11,4,689
16,22,8,43,615
4,21,7,23,950
11,25,19,42,860
20,20,5,31,978
14,26,7,23,403
6,21,9,40,115
1,20,2,32,966
7,21,1,9,971
5,26,10,47,394
15,19,5,37,931
17,18,20,58,175
2,19,13,3,994
20,24,11,7,342
11,18,19,45,502
14,21,19,47,391
15,26,15,1,517
15,24,15,48,364
17,18,4,26,586
7,21,12,34,338
12,22,3,35,412
2,22,19,33,259
3,22,7,19,924
1,19,18,41,757
17,23,3,48,143
2,21,19,53,676
20,24,12,49,712
14,25,18,5,632
9,20,14,36,884
20,25,10,5,214
4,24,19,49,222
13,25,15,19,669
19,23,13,54,127
14,20,16,16,193
3,24,19,41,815
18,23,9,49,528
6,21,17,34,14
13,22,14,29,912
19,19,17,48,447
20,19,13,51,453
16,22,2,32,522
11,18,8,8,657
11,26,17,12,325
11,22,9,1,807
8,25,11,55,820
20,23,3,33,992
19,23,5,3,90
10,22,3,21,665
18,18,13,9,636
13,22,3,16,434
5,25,10,53,304
4,25,13,18,161
14,18,11,26,713
19,18,7,47,727
7,21,7,26,285
19,18,18,45,397
2,20,2,30,476
5,22,7,42,15
6,18,11,24,599
20,26,7,32,529
17,22,10,35,801
1,19,2,42,919
14,18,19,23,181
5,23,13,53,635
20,23,11,60,796
1,19,16,13,812
2,19,9,22,965
7,18,1,49,797
18,23,15,35,644
8,21,8,44,328
20,26,19,21,606
1,22,9,42,538
1,21,14,28,575
14,24,3,29,665
4,22,6,43,414
8,21,6,31,645
8,21,12,50,864
2,25,19,17,783
14,20,1,32,243
13,19,16,15,992
12,26,5,49,831
12,25,10,58,711
7,22,2,25,266
16,24,19,27,276
17,20,7,60,75
6,25,19,8,292
5,23,12,52,323
18,21,14,4,420
20,23,20,2,679
10,26,9,19,598
2,20,11,18,895
17,26,6,42,664
5,18,15,30,988
11,21,15,2,560
4,20,20,9,34
9,18,18,13,520
16,19,13,3,389
14,21,5,34,441
12,25,16,20,196
18,25,19,50,647
5,26,12,16,701
16,20,8,16,778
17,20,4,17,260
16,21,3,26,306
3,20,9,47,321
17,26,7,15,290
10,19,8,29,733
3,23,10,11,188
3,18,16,28,106
13,19,3,13,283
15,18,16,37,997
1,23,15,52,121
4,22,7,54,984
8,25,16,37,251
1,26,17,25,884
18,21,18,14,630
5,25,15,11,263
1,24,9,6,570
3,26,10,29,814
7,20,10,1,442
4,20,18,10,813
4,18,18,41,158
5,20,8,43,75
11,18,10,58,112
20,20,7,27,753
8,25,20,14,880
5,26,7,57,508
15,24,18,24,372
15,26,11,35,575
12,22,17,41,459
20,22,6,32,196
12,22,6,22,615
19,25,2,54,227
15,18,17,53,996
14,19,1,60,578
3,26,17,59,885
10,23,1,12,396
10,23,16,41,796
16,21,1,16,169
15,26,6,31,9
20,24,16,56,963
19,22,10,14,844
6,18,15,33,163
16,20,12,44,959
11,22,13,33,847
8,22,7,52,81
2,21,18,8,194
19,19,12,56,203
3,20,6,44,829
5,26,4,47,592
10,23,17,21,100
15,26,18,22,204
6,25,3,33,517
13,26,8,15,348
20,20,17,50,721
9,19,15,34,922
20,24,18,39,174
6,20,2,44,899
20,26,14,15,823
3,18,3,23,815
19,19,14,16,355
5,21,1,53,719
3,23,16,50,601
14,18,2,35,969
9,21,1,47,169
2,22,1,4,681
14,23,12,20,295
14,24,10,57,672
8,18,17,44,346
12,25,16,56,184
15,20,2,58,247
14,25,8,1,921
14,23,1,5,185
1,20,1,29,529
10,19,18,24,934
15,26,17,60,500
7,25,2,36,417
12,26,8,40,931
3,26,11,54,80
20,21,4,29,882
17,20,7,15,145
11,22,6,51,19
9,23,14,57,154
2,20,13,2,665
7,24,19,4,661
8,26,14,58,724
6,21,7,23,63
3,19,16,2,248
17,19,3,54,84
1,22,4,5,875
11,19,5,30,852
14,18,12,5,872
6,24,19,60,625
13,20,1,52,181
13,23,20,21,158
20,18,11,8,230
3,24,7,60,198
20,19,12,8,250
16,22,13,47,851
14,25,10,10,496
20,25,9,50,941
11,21,14,21,557
14,21,11,9,68
1,24,18,38,88
6,20,1,4,351
3,21,9,4,306
19,19,8,21,508
9,23,20,36,87
7,19,17,20,854
16,18,14,35,410
12,20,19,43,939
17,24,14,50,26
3,21,12,35,355
6,24,18,32,239
20,26,20,14,526
18,20,19,34,126
18,20,3,32,61
4,23,8,23,778
16,21,7,42,717
14,21,4,6,104
17,25,17,38,19
12,25,16,50,989
12,19,8,34,415
20,19,8,27,799
16,22,7,29,624
13,21,5,23,289
6,19,10,9,140
4,21,2,49,317
9,18,18,20,897
13,22,4,8,8
5,23,1,50,998
9,25,13,57,530
11,23,12,27,637
13,18,17,24,953
12,26,18,9,425
12,21,16,6,248
1,18,10,31,116
8,21,8,29,414
2,18,1,37,887
2,22,4,24,502
14,23,11,35,883
3,22,7,8,534
7,22,6,45,732
2,26,6,12,632
3,25,10,12,52
8,26,12,39,4
16,24,8,16,279
2,21,9,32,393
1,25,11,31,585
13,21,17,23,891
12,20,15,58,164
12,26,5,51,415
4,21,12,14,365
16,23,6,56,676
3,18,2,42,849
16,22,2,17,562
17,24,6,1,646
15,24,13,38,511
3,22,4,48,421
8,24,15,33,224
7,25,6,47,857
12,19,1,7,149
9,25,4,36,402
1,21,1,51,332
17,21,14,47,764
12,20,6,30,461
13,21,1,6,263
17,21,3,40,327
11,18,15,9,884
19,18,8,30,820
20,26,12,45,666
10,23,4,10,887
17,22,8,32,640
3,18,17,43,283
17,22,14,34,780
17,20,2,25,909
7,25,3,49,227
19,23,3,40,900
18,20,15,26,917
4,25,11,21,535
15,21,2,31,371
3,22,14,57,362
11,18,4,26,577
20,19,3,36,849
12,24,9,32,388
20,21,13,3,877
7,23,15,37,366
2,19,11,46,911
6,21,13,34,352
4,26,15,12,389
2,26,6,42,482
8,18,17,51,993
8,18,12,35,92
4,24,3,9,928
3,20,5,2,758
12,24,11,42,721
9,22,1,3,327
3,22,7,4,373
15,24,3,18,923
11,20,11,57,631
9,19,6,4,937
10,18,20,5,106
3,25,20,32,848
4,18,17,31,402
19,19,13,23,969
1,26,20,3,718
9,23,16,13,268
16,19,14,12,49
6,21,14,60,250
8,20,20,1,967
12,26,8,1,684
7,18,17,1,99
7,24,12,38,574
7,25,2,33,783
4,22,5,50,901
19,21,2,11,702
12,26,3,43,390
7,21,17,8,584
4,26,16,46,267
1,18,13,3,484
19,22,1,24,538
5,24,14,12,989
8,23,14,25,506
16,20,5,48,654
17,24,11,31,152
11,26,2,45,461
12,19,15,20,343
14,26,13,39,836
5,23,1,57,27
10,21,12,53,903
14,21,19,3,655
4,24,19,36,904
6,23,18,23,657
16,21,12,55,881
9,20,14,45,618
13,22,15,32,150
16,19,7,14,986
4,20,15,42,446
10,18,19,58,499
12,22,6,43,57
1,21,9,16,484
7,25,10,22,300
13,23,6,38,977
14,18,6,36,593
10,25,12,44,653
5,18,19,32,374
11,18,4,6,947
16,26,12,49,845
19,21,13,25,806
7,21,15,20,216
17,20,8,22,639
16,18,1,3,172
11,22,6,12,651
4,18,8,4,248
17,21,4,9,797
2,19,14,20,201
15,19,1,47,901
12,20,6,12,530
11,18,20,28,948
15,24,12,15,633
6,21,10,10,831
10,26,1,15,224
12,21,7,19,995
6,21,4,7,549
20,23,14,37,430
8,25,7,57,254
19,22,15,5,976
16,20,12,20,692
17,21,19,36,198
5,20,16,11,857
6,23,13,11,403
13,21,12,18,83
15,22,10,1,12
5,22,4,14,562
10,20,2,38,306
17,23,16,11,594
3,25,17,25,45
9,25,10,24,784
18,24,15,50,123
20,25,2,45,835
19,18,5,31,607
10,26,15,21,79
20,20,4,43,491
3,24,9,14,991
15,20,3,14,735
4,19,10,34,814
7,26,17,34,66
19,22,11,41,586
11,20,15,20,693
17,19,6,46,254
3,18,1,35,608
10,26,6,46,197
15,24,12,55,79
13,26,10,10,319
20,22,20,48,726
16,20,9,33,521
1,18,16,21,779
14,24,16,6,322
18,25,4,36,247
18,18,2,23,640
1,26,13,23,468
20,20,14,12,407
11,24,6,29,567
5,24,19,27,197
6,20,18,14,836
5,26,13,50,855
4,26,16,16,987
13,24,17,14,182
19,18,3,27,422
4,25,6,30,663
12,21,11,47,985
9,26,16,13,421
5,18,1,7,432
5,22,16,5,551
16,26,12,51,208
4,23,14,22,946
5,19,9,28,650
7,21,15,23,336
5,23,12,7,53
14,23,9,55,228
10,24,13,34,735
1,21,13,25,773
17,19,13,27,309
3,19,3,33,550
14,21,20,59,780
9,25,9,10,696
7,21,9,50,311
19,22,19,29,173
6,24,4,49,463
3,25,18,11,763
3,18,16,44,366
11,24,8,20,588
4,19,20,58,970
16,23,15,54,374
8,25,14,21,116
6,26,16,32,412
13,22,1,40,311
10,23,5,59,814
8,19,17,39,677
16,20,20,40,690
7,23,5,51,872
12,19,3,1,114
17,19,17,24,217
4,25,14,15,339
8,19,4,42,752
1,18,4,38,802
7,18,8,46,753
11,25,7,21,853
3,19,5,47,634
20,24,2,18,185
15,23,11,54,644
11,21,3,25,273
13,21,9,60,103
15,19,1,28,459
12,18,1,27,936
12,22,6,59,884
3,24,16,32,831
4,24,16,59,93
10,25,8,2,832
19,21,3,51,872
9,22,19,17,321
2,19,1,11,583
14,25,15,57,170
18,21,9,17,494
15,23,2,35,508
20,25,19,31,417
8,23,13,60,65
20,18,7,11,61
2,24,5,55,182
11,25,5,43,43
19,20,20,16,919
17,21,20,31,924
9,19,14,10,614
11,26,11,19,491
1,22,4,41,679
6,20,9,24,60
11,25,10,35,982
17,20,15,41,43
4,22,17,34,193
10,19,8,1,372
13,23,8,25,19
8,24,10,29,358
12,21,8,58,945
5,25,14,10,917
4,19,1,55,277
8,18,13,27,783
17,18,11,47,788
4,23,11,51,532
18,21,20,23,720
6,24,3,19,442
10,26,8,49,343
2,22,8,22,996
10,26,17,33,684
13,26,8,54,174
9,18,2,43,657
20,24,17,10,243
19,22,14,34,101
8,25,1,52,880
18,21,18,14,850
3,22,15,20,160
5,21,1,32,984
11,22,5,11,361
19,22,11,31,773
10,21,7,51,464
20,25,18,25,972
12,24,12,45,423
1,25,15,54,832
1,22,2,46,993
2,24,13,47,252
5,18,11,33,330
10,22,4,52,255
9,26,14,47,554
1,20,17,58,992
6,26,3,34,365
20,26,3,60,905
13,18,6,42,830
8,23,12,22,691
18,21,2,20,943
17,26,16,37,7
2,26,11,17,322
11,26,4,1,690
3,26,13,48,63
9,23,3,30,201
11,26,15,28,629
10,23,8,31,904
4,22,19,9,981
19,18,20,20,770
1,22,19,27,608
3,21,3,24,870
3,21,14,29,617
18,20,20,20,567
5,23,10,45,670
18,23,8,9,120
9,26,7,44,386
3,18,16,37,885
7,19,6,11,618
20,20,10,33,927
16,22,11,53,438
12,18,1,48,769
12,21,11,37,103
1,25,12,18,280
18,25,7,17,893
10,26,5,34,666
8,24,4,33,218
12,24,16,16,261
1,22,8,50,379
15,21,15,22,792
18,20,18,36,794
18,25,18,39,673
15,24,15,53,54
18,20,10,36,346
6,26,15,33,232
10,21,12,36,445
7,24,4,8,685
12,24,7,45,453
16,20,18,48,695
16,25,10,27,755
19,19,18,46,767
6,26,6,3,269
17,22,20,52,605
11,19,9,24,780
4,23,9,50,690
16,26,15,8,652
3,19,12,32,89
6,18,13,8,789
11,18,20,38,526
12,22,11,52,62
7,18,6,54,926
12,24,3,58,323
1,23,4,8,811
6,18,20,48,214
8,23,17,7,883
3,19,6,43,614
17,22,17,55,52
6,25,20,55,805
3,25,8,31,490
17,20,13,19,407
18,24,17,45,168
17,23,8,42,354
12,21,3,42,908
4,19,7,18,283
1,20,6,3,437
2,26,15,58,343
19,20,7,58,793
8,26,9,31,106
17,26,12,1,601
4,20,17,18,549
3,25,7,5,972
5,26,6,29,490
5,19,14,42,148
3,19,4,15,436
13,26,9,44,163
9,22,14,30,262
12,21,4,45,638
14,22,20,19,959
7,23,17,57,654
9,22,10,54,845
4,20,9,32,364
20,18,8,36,169
3,18,8,32,211
19,23,18,9,538
20,20,14,46,793
19,26,9,44,713
1,24,4,24,294
15,26,8,16,176
12,24,16,57,273
17,18,16,29,475
3,26,4,56,356
13,25,12,53,716
4,24,8,7,851
19,26,19,50,890
3,22,5,16,182
2,21,20,58,770
4,25,5,19,389
9,24,5,17,853
2,24,8,9,662
1,25,13,4,878
14,23,19,23,665
11,18,6,13,240
1,19,20,40,373
4,19,14,13,732
16,23,7,2,360
16,26,11,56,44
13,20,7,53,653
5,22,17,49,402
3,19,16,3,588
16,19,19,41,656
4,19,8,24,570
10,23,5,37,285
7,21,18,52,25
15,26,3,60,788
16,19,18,12,494
14,18,13,38,682
19,26,17,7,712
8,22,15,22,666
12,23,8,59,33
10,26,10,47,689
10,19,3,2,349
18,25,17,37,148
12,25,5,56,341
12,23,2,50,546
16,19,9,14,698
17,23,9,49,438
17,26,8,4,837
14,22,18,5,476
10,24,5,17,11
5,24,5,46,6
4,19,13,14,377
1,23,13,2,847
16,22,14,27,957
3,22,5,42,294
1,18,3,8,926
20,23,8,31,485
19,19,2,57,84
14,20,3,1,862
18,18,9,11,860
13,23,16,37,924
18,26,16,30,906
4,23,13,17,524
13,26,3,33,209
3,25,20,18,714
2,20,12,32,410
1,19,3,7,646
19,18,20,50,712
13,21,19,39,401
5,19,2,14,634
11,26,13,43,242
5,25,15,10,933
15,22,18,3,435
9,19,1,2,910
6,21,15,25,281
15,24,6,10,9
9,23,16,55,434
9,23,18,16,630
7,26,8,1,934
18,22,18,30,23
2,20,1,24,732
18,19,13,10,288
3,18,3,58,660
3,21,7,16,817
12,25,19,40,364
19,23,3,60,888
4,20,9,57,602
11,25,16,29,87
2,24,8,7,275
19,18,10,60,986
16,23,3,1,788
5,19,12,50,324
11,22,7,12,298
20,20,1,44,194
5,18,6,38,897
12,26,4,36,487
20,25,7,48,665
4,21,7,48,41
9,26,6,46,733
12,25,5,28,185
1,26,11,17,1
15,21,18,37,201
12,21,20,43,34
12,20,7,14,955
13,21,1,48,462
11,20,18,11,830
3,21,1,9,669
7,22,15,54,986
7,22,9,40,511
10,26,14,6,568
14,22,15,21,484
13,18,19,51,422
12,23,10,28,957
12,20,12,3,241
20,20,15,19,334
10,20,18,19,363
18,24,9,7,592
8,22,18,46,673
17,19,17,60,847
13,19,12,27,597
13,18,4,39,798
10,24,6,45,248
12,24,6,16,10
11,22,16,3,639
4,24,19,58,815
1,21,18,48,762
3,20,16,56,967
