wage,costliving,gender,age,bactype,branch,userexperience
5671,1523,1,18,1,2,30
5271,1856,2,21,1,1,60
5079,1565,1,24,1,2,47
12647,2366,1,26,1,2,13
5754,1607,2,22,1,1,96
7208,2063,2,21,1,1,15
13091,2268,2,23,1,1,52
7905,1464,1,24,1,1,6
5314,1742,2,22,1,2,29
8645,2232,2,21,1,2,10
8734,1588,1,22,1,2,8
14310,1846,1,17,1,1,50
5217,1950,2,18,1,1,27
13312,1575,1,23,1,2,31
6132,1481,1,26,1,1,72
14858,1851,1,25,1,2,94
4984,2320,2,17,1,1,10
7402,1716,2,18,1,2,13
8697,1798,1,26,1,1,34
9119,1599,1,18,1,2,95
9917,1960,2,18,1,2,93
3651,1861,1,24,1,2,96
9469,1403,2,18,1,2,61
13040,1574,2,23,1,2,77
14875,2223,2,22,1,2,37
4341,1407,2,22,1,1,85
4300,1844,2,20,1,1,83
8324,2275,1,25,1,2,38
3441,2141,1,21,1,2,35
4532,2326,1,17,1,2,36
14438,1939,1,24,1,1,48
13126,2202,2,19,1,1,61
6191,1910,1,22,1,2,71
14384,1829,2,25,1,2,9
6634,1656,1,20,1,1,83
13325,2060,2,19,1,2,23
8964,1938,1,23,1,1,25
4089,2215,2,26,1,2,91
8188,1933,2,20,1,2,100
13559,1553,2,25,1,1,26
9374,1419,1,21,1,1,58
6996,1437,1,20,1,1,52
9057,1628,2,23,1,2,33
11004,1875,2,21,1,1,63
6864,2084,2,19,1,2,66
11378,2446,1,21,1,1,35
12883,2384,1,19,1,1,45
10452,1612,2,26,1,2,6
4103,2196,2,26,1,2,8
13673,1754,1,22,1,2,61
5660,1891,1,17,1,2,58
3375,2499,1,24,1,1,94
10127,2381,2,17,1,2,17
9475,1699,2,21,1,1,58
12432,1785,1,18,1,1,75
4212,1954,1,20,1,1,69
8036,1943,1,23,1,1,23
10100,2477,2,22,1,1,92
13110,1951,1,17,1,2,86
4196,2375,1,22,1,1,78
8075,1832,2,21,1,2,24
10929,2423,2,21,1,2,40
7789,2022,2,21,1,2,56
8112,2015,1,22,1,2,50
8995,2030,1,17,1,2,46
5199,1997,2,25,1,1,70
3727,1718,1,19,1,2,39
3903,2191,2,19,1,2,98
7918,2082,1,20,1,1,90
4645,1515,1,20,1,1,46
5563,1686,1,24,1,1,3
6716,1678,1,23,1,1,24
6672,2186,2,18,1,2,70
13112,1880,2,26,1,2,61
7936,2106,1,25,1,2,68
11001,1406,2,24,1,1,1
14473,2337,1,23,1,2,46
12989,1677,1,24,1,1,26
3937,1572,1,17,1,2,56
14514,1724,2,26,1,2,68
4353,2288,2,21,1,2,74
7765,2285,1,24,1,1,63
6463,2296,2,25,1,2,30
5555,1657,2,21,1,1,88
7612,2173,2,19,1,2,6
8722,1620,2,24,1,1,37
13971,1655,1,22,1,2,6
5617,1410,1,24,1,2,7
13230,1758,2,22,1,1,93
13246,1600,2,18,1,2,83
5491,1647,2,19,1,2,94
10065,2442,2,21,1,2,7
5163,2315,2,23,1,1,7
7067,1765,2,19,1,2,99
8756,1512,1,19,1,1,21
13618,1624,2,22,1,2,9
4300,2435,2,22,1,1,82
11564,1723,2,22,1,2,7
9950,1822,1,25,1,2,37
9903,2309,2,24,1,1,5
4854,1879,2,23,1,2,1
10747,1454,2,24,1,2,74
14563,2394,2,18,1,1,16
8642,1970,1,26,1,2,56
9248,1628,2,22,1,2,86
10912,1986,2,19,1,1,21
5313,1910,2,19,1,2,22
10166,2088,1,19,1,2,14
14221,1759,2,21,1,1,46
8069,1577,2,20,1,1,89
6510,2065,1,26,1,1,65
12733,2273,1,17,1,2,43
9374,2478,1,24,1,2,18
9371,1488,1,18,1,2,4
13001,2081,2,23,1,1,17
5568,1529,2,23,1,1,24
3896,1476,1,22,1,2,99
14051,1907,1,20,1,2,27
7389,2367,2,22,1,1,16
14606,1408,2,20,1,2,30
14383,2399,2,24,1,1,59
7207,1504,2,20,1,1,98
5318,1765,2,25,1,2,40
8901,2294,1,18,1,2,68
4381,2043,1,23,1,1,87
4528,2244,1,24,1,1,77
7181,1874,2,25,1,2,27
4160,1850,2,24,1,2,94
11545,1559,2,24,1,1,38
14128,1497,1,24,1,1,38
7950,1460,2,19,1,1,77
9798,1611,1,26,1,1,37
9510,1947,1,19,1,2,86
12177,2235,2,26,1,1,28
7597,1827,1,19,1,1,29
13119,2143,1,25,1,1,100
11112,1929,2,22,1,2,84
12866,1940,2,23,1,2,61
5384,1884,1,25,1,2,58
6654,1460,1,18,1,1,2
7002,2438,2,25,1,1,51
6430,2055,2,20,1,2,67
6078,1618,1,17,1,2,83
12251,1656,2,20,1,2,73
14999,1846,2,18,1,2,10
6551,1773,2,20,1,1,65
5379,2070,2,17,1,1,19
7936,1814,2,21,1,1,69
11732,1957,1,20,1,1,41
11571,2445,2,25,1,1,60
9057,2434,1,18,1,2,88
13046,1710,1,24,1,2,91
9032,2223,1,26,1,1,72
12775,2500,2,23,1,2,85
7575,1856,1,21,1,1,74
6778,2041,1,22,1,2,87
14044,1872,1,21,1,2,47
5756,2174,1,26,1,1,72
8949,1447,1,17,1,1,11
8179,2429,1,21,1,2,74
5795,2212,1,18,1,1,24
7005,2053,1,26,1,2,9
10981,1664,1,17,1,1,25
8080,2075,1,25,1,2,40
8077,2135,2,19,1,1,23
10983,1924,1,24,1,2,96
12391,2284,2,26,1,1,24
10596,1600,1,18,1,1,21
11014,1438,1,25,1,1,16
9018,1917,1,23,1,2,5
12421,2276,1,23,1,2,40
12405,1404,1,26,1,1,47
9635,2249,2,20,1,1,26
9442,1567,2,22,1,1,81
13705,1493,2,23,1,1,22
13730,2277,1,21,1,2,21
9453,1676,2,20,1,1,19
4289,2076,1,25,1,2,42
3710,2156,1,24,1,2,76
10535,2332,2,19,1,2,45
10407,1505,2,22,1,2,8
13252,1424,1,18,1,1,44
6852,1829,2,21,1,1,68
6771,1644,2,21,1,2,61
6179,1468,1,23,1,1,89
4660,1587,1,22,1,1,41
12484,1528,1,23,1,2,56
13407,1463,2,17,1,2,95
13701,1422,2,18,1,2,12
12762,1446,2,17,1,1,47
14933,2309,2,17,1,2,67
14924,1900,2,25,1,2,48
8732,2310,2,19,1,1,6
11689,2069,2,24,1,1,8
10926,1953,1,21,1,1,46
6059,1444,1,21,1,1,5
14761,2221,1,24,1,2,28
14560,1578,2,17,1,1,76
7772,1524,1,18,1,1,88
5406,1663,1,17,1,2,22
9094,2054,1,24,1,2,79
6700,2404,2,22,1,2,45
9270,1626,2,19,1,1,60
13183,2141,2,19,1,2,99
5021,2003,2,21,1,1,59
12165,1780,1,17,1,1,89
12929,1665,2,21,1,2,89
3063,2424,2,17,1,1,97
3922,1532,2,22,1,1,39
14182,2486,2,25,1,1,60
5917,1796,2,23,1,1,16
9843,2290,1,26,1,2,17
9350,2090,1,20,1,2,18
10803,2049,1,22,1,1,42
10397,2048,2,25,1,1,98
13460,1653,1,25,1,1,40
11271,2457,2,18,1,2,95
9581,2044,2,21,1,1,100
10658,1530,1,24,1,2,88
6214,1642,1,26,1,1,56
6574,2171,1,21,1,1,26
3973,1959,2,25,1,2,22
14462,2011,1,23,1,1,32
5953,1418,2,20,1,2,13
13426,1621,2,25,1,1,99
11319,2233,1,25,1,1,38
13562,1813,1,23,1,2,77
13873,2002,1,21,1,1,66
3187,2487,2,25,1,2,43
14318,1511,2,17,1,1,25
5922,1537,1,23,1,2,76
10387,1794,2,25,1,2,43
14644,1626,2,21,1,1,73
7168,1772,2,18,1,1,36
4926,1680,1,26,1,1,12
7024,2298,2,24,1,2,18
4010,2355,1,25,1,2,65
14262,1973,2,21,1,2,94
10982,1635,1,24,1,2,23
4752,2058,2,25,1,2,68
9264,2089,1,23,1,1,59
11246,2132,1,25,1,1,70
4507,1724,2,25,1,2,71
3825,1785,1,26,1,2,92
14674,2068,1,23,1,1,96
14031,1816,1,17,1,1,93
5331,2239,1,21,1,1,35
12244,1523,1,20,1,2,58
7271,2284,2,18,1,2,49
8800,1524,1,20,1,1,90
5151,2113,2,23,1,2,7
5601,2214,2,20,1,2,57
5322,1926,2,20,1,1,59
12555,2111,1,26,1,2,69
5567,2107,1,18,1,2,66
4317,2244,2,23,1,1,46
8788,2283,1,22,1,2,84
10193,1876,1,22,1,2,99
5645,2255,2,18,1,2,38
7930,2255,1,23,1,1,14
13119,2300,2,25,1,2,19
8240,2431,1,17,1,1,94
3178,1489,1,20,1,1,77
8374,1804,2,17,1,1,17
3488,2193,1,25,1,1,51
6147,2030,2,18,1,1,37
13478,1510,2,25,1,2,99
6028,1667,1,26,1,2,26
3395,1906,1,23,1,1,68
12110,2250,2,23,1,1,46
5547,2218,1,17,1,2,41
14935,1812,2,17,1,2,83
7693,2201,2,23,1,2,82
7162,1920,2,24,1,2,38
3582,2396,1,20,1,1,12
5961,2464,1,21,1,2,74
13575,2367,2,20,1,1,22
8707,1951,1,17,1,2,35
3505,2182,1,24,1,2,84
10187,2448,2,19,1,1,43
8820,2319,2,17,1,1,53
12608,1660,2,17,1,2,17
10202,1930,2,24,1,1,94
14835,1561,2,26,1,1,93
11013,1579,2,21,1,1,19
10966,1965,1,19,1,1,19
3639,2130,2,20,1,2,80
11220,2283,2,23,1,2,23
6881,1943,1,25,1,2,12
12142,2026,2,20,1,2,81
7861,1421,2,22,1,2,70
14811,1543,2,20,1,1,30
8297,2381,2,19,1,1,50
14686,1515,1,23,1,2,89
13704,1634,2,18,1,2,3
5371,1932,2,22,1,1,73
11743,1957,1,22,1,2,29
10272,1756,1,20,1,2,96
12624,2159,2,19,1,2,10
7636,2452,2,24,1,2,87
9447,2070,2,20,1,2,71
5758,1474,1,26,1,2,64
13169,1716,1,23,1,1,52
5661,1940,2,20,1,1,64
8920,1460,1,19,1,2,5
11747,1595,1,23,1,2,99
6851,1773,1,18,1,1,63
12075,1515,2,17,1,1,31
14216,2241,2,19,1,2,40
5378,1585,1,19,1,2,22
9517,2041,1,22,1,1,34
6788,1698,2,23,1,2,55
11667,2412,2,23,1,1,93
6003,2206,1,17,1,1,68
11621,1427,1,19,1,2,69
6882,1939,1,25,1,2,92
6641,1859,1,25,1,2,82
12831,1939,2,20,1,2,15
5986,1583,2,25,1,2,16
10134,1536,2,18,1,1,40
9935,2433,2,19,1,1,26
12621,2275,2,19,1,2,25
10605,1824,1,22,1,1,99
4439,1669,1,22,1,1,8
4891,2224,1,21,1,1,86
4161,1914,2,26,1,2,86
10349,2067,2,26,1,2,61
10065,1593,2,26,1,2,29
7607,2200,2,26,1,1,42
8075,2089,2,25,1,2,50
9402,2102,2,17,1,1,98
10690,1618,1,19,1,1,91
14446,1481,2,26,1,1,89
12941,2190,1,24,1,2,7
14785,1777,2,22,1,2,87
5228,2163,1,21,1,1,35
12825,2346,2,24,1,1,12
9113,2427,1,26,1,2,75
3638,1930,2,25,1,2,64
11548,1789,1,20,1,1,53
11571,1762,1,19,1,2,96
7743,2391,2,22,1,2,64
4683,1714,2,24,1,2,99
12240,1808,1,21,1,1,76
11514,1805,2,18,1,2,3
12512,2343,2,26,1,1,69
10752,2244,2,17,1,1,23
9027,2463,1,24,1,2,45
11617,2012,1,23,1,1,84
9719,1914,2,18,1,2,13
10535,1860,1,20,1,1,84
10114,1754,1,20,1,2,75
10767,1934,2,19,1,1,22
9165,1877,1,18,1,2,94
3520,1641,1,26,1,1,10
5721,2436,1,17,1,2,48
4202,1519,2,24,1,2,61
3387,1931,1,18,1,1,36
14708,2004,2,25,1,2,48
7465,1545,2,25,1,2,19
5886,2489,1,24,1,2,52
12180,2364,2,25,1,1,17
6761,1781,2,22,1,2,93
3709,2388,1,21,1,2,15
12973,2210,2,23,1,2,70
10446,1958,2,25,1,1,19
7840,1501,1,21,1,1,63
4386,1615,1,25,1,2,27
7056,1845,2,19,1,1,26
9956,2067,2,18,1,2,15
9996,1841,2,22,1,2,3
10999,1952,1,23,1,2,14
10840,2356,2,20,1,2,80
12558,2249,1,24,1,1,51
8401,2329,1,22,1,2,64
5801,1805,2,23,1,2,2
13066,1842,2,24,1,2,31
5211,1634,2,22,1,1,91
5157,1462,1,23,1,1,36
13039,1415,2,24,1,2,34
8115,1551,2,20,1,2,46
14357,2137,2,18,1,2,2
6785,2119,2,25,1,1,97
6276,1732,1,18,1,1,62
11379,2087,1,17,1,1,96
13309,2255,2,22,1,2,15
7703,2377,1,18,1,1,84
3183,2404,2,21,1,1,17
14138,2355,2,22,1,1,51
9186,1715,1,21,1,1,93
5926,1878,1,17,1,1,4
14706,2344,1,25,1,1,25
10430,1934,1,17,1,2,6
10172,2478,1,21,1,1,59
4113,1540,1,21,1,2,97
11155,2438,2,25,1,1,32
5507,1498,2,23,1,1,62
12675,2240,2,18,1,1,29
8637,1694,1,25,1,1,54
7875,2031,2,20,1,1,61
4569,2403,1,26,1,2,55
6495,2114,2,22,1,1,28
9984,2025,1,18,1,1,80
9003,2296,2,21,1,1,15
9395,1803,2,22,1,2,92
5141,2101,1,18,1,2,1
7916,1602,1,22,1,1,13
12113,2265,1,21,1,1,2
7155,2108,2,22,1,1,72
14890,2178,2,21,1,1,72
13215,1428,2,23,1,2,36
6355,1891,2,23,1,2,59
9581,1863,2,23,1,1,29
12050,2326,1,17,1,1,44
12328,1554,2,20,1,1,22
11057,2069,1,26,1,2,87
3324,1810,1,22,1,1,42
6896,1561,1,21,1,2,86
13145,2445,2,23,1,1,3
6835,2196,1,19,1,2,39
11979,2039,2,24,1,1,77
11602,1450,2,24,1,2,39
8789,1546,1,19,1,2,41
10623,1646,1,21,1,1,15
5239,1940,2,25,1,2,3
3748,1696,2,22,1,1,3
6391,2226,2,20,1,2,74
5050,1403,2,22,1,1,19
11517,1849,1,17,1,1,47
9301,1805,2,26,1,2,36
10243,2140,1,26,1,2,7
10494,2311,2,23,1,1,40
7511,2361,1,23,1,2,41
13302,2371,2,18,1,2,49
11069,2489,2,18,1,2,8
6448,1449,2,26,1,2,8
6994,2421,2,23,1,2,29
14837,2314,1,25,1,1,70
4549,2027,1,17,1,2,95
14087,2048,2,23,1,2,91
11696,1511,1,17,1,1,72
9653,1829,1,19,1,2,8
11887,2308,1,23,1,1,48
9530,2038,2,20,1,2,2
6590,2112,2,26,1,1,32
9801,2346,2,22,1,2,31
9015,1648,1,26,1,2,68
8587,1904,1,18,1,1,48
6566,1579,2,24,1,2,43
8913,1826,1,23,1,1,19
14178,2057,1,26,1,2,6
9185,1626,2,23,1,2,33
4110,1557,2,25,1,2,82
14236,2426,2,20,1,1,54
10434,1622,2,25,1,2,3
8630,2394,1,26,1,2,83
3103,1927,1,24,1,1,53
4339,1857,1,20,1,2,24
8654,2095,2,17,1,1,59
14397,1460,2,18,1,1,48
12508,1936,2,23,1,2,26
4355,2251,2,23,1,2,58
6476,1990,2,18,1,2,19
3187,2272,2,24,1,1,41
13081,2415,1,23,1,1,84
13257,2042,1,25,1,1,32
4186,2440,1,19,1,1,7
14205,1601,1,19,1,2,29
7450,1426,1,26,1,2,74
12180,1491,2,20,1,1,94
14025,1488,1,22,1,2,71
14066,1519,1,25,1,2,35
8191,2344,1,22,1,1,89
14814,1867,2,17,1,2,4
5003,1656,2,22,1,2,73
14672,1597,2,21,1,2,82
7909,1591,2,20,1,2,71
4459,1738,1,19,1,1,35
9159,1744,2,22,1,1,82
10645,1850,1,19,1,1,23
8201,1497,2,19,1,2,24
10286,1868,1,19,1,2,65
10722,1829,1,24,1,1,17
9595,1704,1,23,1,1,25
11074,1478,1,18,1,2,22
7357,1469,2,19,1,1,51
13259,1633,1,23,1,2,20
14822,1453,1,20,1,1,44
8816,2459,2,18,1,1,73
8278,2359,2,23,1,2,54
14797,2333,1,24,1,1,87
7840,1573,1,23,1,2,81
13706,1841,2,24,1,1,7
8528,1672,1,19,1,1,45
5003,1858,2,20,1,1,54
3944,1461,1,23,1,1,99
3444,1634,2,25,1,1,29
11238,1546,1,24,1,1,16
14071,2187,1,23,1,2,81
6432,1849,1,25,1,1,64
5982,2111,1,17,1,2,85
13388,2265,2,20,1,2,51
13553,1419,1,20,1,2,33
13070,1761,1,21,1,2,93
5940,2421,1,20,1,2,31
3667,1736,1,18,1,1,65
11501,2175,2,26,1,1,84
6571,1455,2,24,1,2,16
11108,1472,2,26,1,1,56
13568,1517,2,26,1,1,20
11558,2131,2,26,1,1,67
12283,2442,2,20,1,2,18
8256,1955,1,26,1,2,32
11540,1780,1,21,1,2,2
14737,1933,1,26,1,2,10
6002,1977,2,24,1,2,68
3775,2250,2,25,1,2,18
9813,2460,1,26,1,2,41
8643,1406,1,21,1,2,100
8365,1675,1,19,1,1,53
3067,1829,1,17,1,1,43
12188,2003,1,24,1,1,6
14619,2285,1,21,1,2,76
3257,2188,2,22,1,1,94
5692,2369,2,18,1,2,55
10967,2126,2,18,1,2,85
12861,1659,2,23,1,1,1
6924,2436,1,20,1,2,27
4927,1688,1,18,1,1,61
6561,1692,2,18,1,1,84
7627,1653,1,25,1,2,45
3107,1816,1,21,1,1,51
8185,2087,1,17,1,2,90
13276,1941,1,20,1,1,100
5766,1881,2,20,1,2,95
5968,2141,1,25,1,2,1
9672,2208,2,21,1,1,95
13065,2217,2,24,1,2,40
6083,1928,2,17,1,2,81
14628,2248,2,26,1,2,24
3066,2388,1,18,1,1,70
14239,1668,1,26,1,2,34
6074,1660,2,21,1,1,58
7095,1905,2,24,1,2,31
7568,1706,2,21,1,2,19
13149,1736,1,24,1,1,9
5008,2101,2,21,1,2,89
3302,2480,2,17,1,2,23
9779,1548,1,17,1,1,16
3177,2292,1,23,1,1,21
8915,2474,2,18,1,1,15
11115,1680,1,26,1,2,93
13236,2480,1,21,1,1,39
7566,2279,1,18,1,2,15
6692,2381,2,19,1,1,75
3790,1971,1,20,1,2,5
4919,1948,1,25,1,1,95
5414,2052,2,25,1,2,24
11462,1523,1,24,1,2,82
7521,1412,2,26,1,1,99
9241,1787,2,18,1,1,30
14488,2327,2,26,1,1,35
9074,1941,1,20,1,2,46
13195,2040,2,24,1,1,24
7251,1871,2,21,1,1,66
8512,2276,1,25,1,2,39
7319,1502,1,20,1,1,73
6766,1743,2,24,1,2,16
5721,2225,2,23,1,2,16
12653,2353,1,20,1,1,32
7983,2466,2,22,1,2,11
11087,2051,2,20,1,2,97
8494,1986,2,23,1,2,6
12581,1851,2,19,1,1,79
5073,2450,2,26,1,1,25
8540,1739,2,26,1,1,13
7494,2311,1,18,1,1,57
7529,2285,2,25,1,1,3
9465,1862,2,22,1,2,49
13366,2268,2,25,1,1,17
6242,2390,1,26,1,1,30
8647,1673,1,25,1,1,26
5198,1863,1,23,1,2,4
12251,1527,1,24,1,2,24
4677,2133,2,23,1,2,100
14445,1569,2,20,1,2,29
11948,2120,2,17,1,2,43
4170,1476,1,24,1,2,86
8794,2039,2,19,1,2,43
5003,1957,1,22,1,2,17
6025,1640,1,24,1,2,22
13576,1405,1,25,1,2,10
12421,1931,2,24,1,2,35
5784,2310,1,19,1,1,8
5067,2101,2,19,1,1,6
12187,1996,2,26,1,1,82
13955,2458,2,18,1,2,71
8104,1868,1,22,1,1,80
10950,1863,1,24,1,1,21
7740,1529,2,19,1,1,27
3540,1678,1,20,1,1,35
9771,2218,1,22,1,1,12
3216,2152,2,24,1,2,70
7775,2234,1,18,1,1,61
3534,2326,2,19,1,1,33
7042,1717,2,17,1,2,8
7285,2397,2,17,1,2,69
10736,1868,1,18,1,1,84
9068,1626,1,21,1,1,11
5133,2109,2,25,1,2,47
4997,1872,1,19,1,2,97
9634,1983,2,18,1,1,21
13525,2458,2,17,1,1,39
13948,1767,2,21,1,2,25
14775,1934,2,24,1,2,53
4866,2408,1,17,1,2,79
5322,1813,2,25,1,2,41
13739,1425,1,22,1,2,42
6858,1434,1,19,1,1,63
13767,2442,2,25,1,2,57
12103,2424,1,26,1,2,70
8645,1669,1,19,1,2,34
9943,1508,1,17,1,2,25
8301,1826,1,20,1,1,41
3523,2135,2,19,1,2,47
7850,2278,1,19,1,1,56
10659,2172,1,23,1,2,58
12209,1403,2,17,1,2,82
7855,2435,2,22,1,1,3
3753,1643,2,24,1,2,89
5806,1975,1,20,1,1,63
7649,2082,2,23,1,2,20
3322,2147,2,24,1,1,38
13366,2250,2,22,1,1,18
5623,2395,1,20,1,1,29
10504,2412,2,23,1,1,62
10354,2202,2,21,1,2,93
8135,2433,1,23,1,2,18
7621,2402,1,17,1,2,96
5544,2274,1,23,1,1,28
7800,2263,1,17,1,2,17
8307,2326,2,22,1,1,12
9835,2040,1,18,1,2,60
13882,2000,1,20,1,2,86
9855,1835,2,18,1,2,78
4208,1458,1,17,1,1,55
11504,1691,1,17,1,1,86
14748,1883,2,24,1,1,37
5826,1749,2,26,1,1,64
8347,2154,1,25,1,2,37
10590,1425,2,24,1,2,7
12472,2275,1,17,1,2,37
9905,1941,2,18,1,1,66
5108,1487,1,19,1,1,59
12481,1810,1,26,1,1,53
8014,2285,1,24,1,1,50
14162,2301,2,19,1,1,10
5383,1870,2,18,1,2,90
12562,1832,2,17,1,1,76
7171,2234,2,23,1,1,11
13435,1775,1,23,1,2,34
13024,1471,2,26,1,2,51
4257,2044,1,26,1,1,5
11196,2438,2,26,1,2,40
4312,1536,2,20,1,2,16
3490,1952,2,21,1,1,22
5456,1464,1,25,1,2,89
13450,2093,1,23,1,2,77
5397,2493,2,18,1,2,71
6776,1777,1,18,1,1,100
9224,2254,1,21,1,1,73
10378,1559,2,21,1,2,83
13564,1987,1,21,1,2,4
13046,1955,2,26,1,1,29
14195,1870,2,26,1,1,16
8331,1688,1,24,1,2,74
7041,2176,1,25,1,1,77
7816,2102,2,17,1,1,96
4076,1877,1,17,1,2,68
12858,2202,1,21,1,2,39
14840,2246,2,21,1,1,22
4232,1773,2,22,1,2,51
8264,2398,2,22,1,2,73
6544,2375,1,23,1,2,42
11733,1686,1,24,1,1,19
7343,1765,2,23,1,2,79
12213,2374,2,18,1,1,42
10260,2184,2,18,1,1,61
10475,1551,2,20,1,1,3
9737,1842,2,26,1,2,98
9863,1619,2,23,1,2,59
7762,2027,1,26,1,2,48
4412,2473,1,26,1,2,70
10784,2013,2,18,1,2,47
8820,1609,1,24,1,2,75
10962,1697,1,18,1,2,11
4892,1740,1,23,1,2,71
3271,2130,2,19,1,2,53
9647,1443,1,19,1,2,33
12405,1972,1,19,1,1,55
10663,2069,1,24,1,1,88
3540,1962,1,22,1,2,66
7305,2209,2,19,1,2,39
11140,1771,2,25,1,1,72
3737,1411,1,21,1,1,55
6804,2386,2,18,1,1,97
5038,1438,1,23,1,1,67
8829,1826,1,21,1,2,32
11644,2106,1,22,1,1,98
8514,1730,2,25,1,1,40
6016,2064,2,19,1,2,16
7679,2424,2,22,1,1,18
10902,2439,2,19,1,2,25
13838,2426,2,24,1,2,15
12287,1985,1,21,1,1,56
9137,1613,2,26,1,2,14
3899,1958,1,22,1,2,46
3037,1691,1,26,1,1,99
9194,1763,1,18,1,2,8
3618,2190,1,26,1,2,99
5394,1931,2,19,1,1,97
5496,1415,2,17,1,2,25
5345,2065,1,21,1,2,57
12118,1607,1,21,1,2,54
4635,2136,1,25,1,1,34
14289,2342,2,23,1,1,51
8890,2149,2,22,1,1,72
4945,1703,1,21,1,1,11
8740,2166,1,18,1,2,41
10381,1727,2,24,1,1,69
4850,1483,1,26,1,1,70
6554,1859,1,21,1,2,69
14071,1713,1,18,1,2,58
12325,2406,1,18,1,2,25
9056,1974,1,18,1,2,85
5705,2498,1,25,1,2,66
14923,2376,1,23,1,1,90
7963,1905,1,19,1,1,17
5845,1464,1,25,1,1,41
13166,1735,1,22,1,1,93
13510,1746,1,17,1,1,45
11914,2130,2,19,1,1,76
5832,2282,2,23,1,1,77
7971,2291,2,17,1,2,2
4080,2350,1,23,1,1,33
7620,2484,2,18,1,1,1
7404,2216,1,22,1,2,38
4198,1953,1,20,1,1,17
13756,1975,2,26,1,2,46
8987,1994,1,24,1,2,98
13971,1873,1,19,1,1,82
8293,2145,2,23,1,2,15
7283,2210,2,25,1,1,99
9514,1693,1,21,1,2,49
9221,2002,1,24,1,1,20
14251,1912,2,26,1,2,46
10357,1918,2,19,1,2,8
4744,1882,2,22,1,2,5
11363,1893,2,18,1,2,31
6121,2005,2,21,1,2,80
4678,1609,2,24,1,1,85
7040,2465,2,24,1,1,59
9267,2379,2,26,1,1,85
3257,1518,1,25,1,2,23
3826,1418,1,22,1,1,68
10326,1965,2,22,1,1,62
13824,2449,1,26,1,2,40
10426,2450,2,26,1,2,14
6426,1801,1,18,1,1,8
5457,2414,2,22,1,1,82
10696,2421,1,20,1,2,19
4390,2086,1,26,1,2,93
8657,1850,1,20,1,1,39
5813,1601,2,26,1,1,61
8947,1837,2,17,1,1,5
7468,1595,1,22,1,2,64
10733,1757,1,22,1,2,17
14643,2485,1,19,1,1,22
3520,1807,1,19,1,1,24
13016,1807,1,24,1,1,95
3234,2188,2,20,1,1,71
4258,1544,2,26,1,1,7
8226,2032,2,21,1,2,52
14117,1530,1,26,1,2,1
3818,1920,1,19,1,2,89
13642,1776,1,22,1,2,97
13742,2072,2,26,1,1,98
10794,2089,2,17,1,1,34
4976,2157,2,18,1,1,95
3655,1779,1,20,1,2,9
7389,1895,1,24,1,2,75
7739,1908,1,21,1,2,20
5545,1926,2,22,1,2,25
11381,2282,2,24,1,1,81
9056,2212,2,21,1,1,94
11885,2009,1,22,1,2,22
13327,2350,1,26,1,2,12
10750,1468,2,20,1,2,41
7442,2348,1,22,1,2,99
9908,1506,1,24,1,2,12
14246,1402,1,23,1,1,93
7615,2077,1,20,1,1,62
10948,1842,2,17,1,2,20
9300,1704,2,25,1,2,28
7247,2234,2,21,1,1,37
3989,1709,1,21,1,2,53
3816,2235,2,24,1,1,85
10670,1443,2,23,1,2,26
9494,1948,2,23,1,2,1
3748,1744,1,23,1,2,66
14004,1520,2,22,1,2,62
4846,1401,1,19,1,2,84
9663,2215,2,22,1,1,34
14893,2386,1,19,1,1,29
7163,2116,1,20,1,2,99
8715,1783,1,19,1,1,80
12736,1992,2,19,1,2,64
3818,2109,2,26,1,1,95
3043,2261,1,18,1,2,58
3496,1653,2,23,1,2,15
6081,2147,2,26,1,2,50
9999,2023,2,24,1,1,14
7343,1744,2,22,1,2,4
5676,2136,2,18,1,2,55
8902,1840,1,21,1,2,55
4583,2043,1,18,1,2,47
14881,2416,1,23,1,1,95
7481,2064,1,21,1,2,23
3434,1700,1,26,1,1,67
3035,2193,2,18,1,2,54
7884,1542,2,24,1,1,72
14724,1821,2,20,1,2,20
8499,1497,2,19,1,2,23
7224,2412,2,21,1,2,92
4740,2393,2,24,1,2,28
8127,1539,2,17,1,1,64
11376,1867,2,26,1,2,81
4577,1978,1,25,1,1,56
13349,1433,2,23,1,1,21
13918,2300,2,17,1,2,16
5981,2032,2,23,1,2,36
11696,1629,2,22,1,2,37
7596,2072,1,19,1,2,48
14844,2460,1,23,1,2,43
13072,1531,2,20,1,2,37
14024,1780,1,24,1,1,4
6836,1842,2,19,1,1,37
10976,2068,1,25,1,2,39
5555,1487,1,18,1,1,43
12524,1641,1,20,1,1,9
14367,1605,2,17,1,2,12
9629,2232,2,25,1,1,80
12745,1956,2,23,1,1,9
11874,2021,2,26,1,2,97
9141,2054,2,20,1,1,68
3905,1658,1,23,1,1,36
5797,1561,2,25,1,2,45
5063,1984,1,25,1,1,86
5809,2281,1,24,1,1,5
6162,2049,2,19,1,1,14
10181,2242,2,23,1,2,90
11290,2450,2,26,1,1,28
13656,1571,1,25,1,2,37
7698,1827,2,17,1,2,37
9995,1747,2,17,1,2,65
8671,1986,2,20,1,2,64
14008,1957,1,23,1,2,85
5772,2367,2,23,1,1,14
4219,1538,2,18,1,1,24
4230,2080,2,26,1,2,80
6169,1468,1,24,1,1,74
14314,1873,2,17,1,2,99
9566,2358,1,18,1,2,84
