wage,costliving,gender,age,branch,city,merite,afford1,afford2,afford3
13555,1298,1,20,1,3,2,0,0,0
14812,969,1,20,1,1,4,1,1,1
7015,1210,2,20,1,4,4,0,0,0
4920,1110,1,19,1,5,2,0,0,0
7799,1565,1,18,1,1,2,0,0,0
8600,1803,2,19,1,2,4,0,0,0
8591,804,2,20,1,4,1,0,0,0
13643,1636,2,21,1,6,2,0,0,0
4414,1239,2,17,1,3,2,0,0,0
10593,2092,2,19,1,2,2,0,0,0
14301,729,2,21,1,2,4,1,1,1
5302,1954,2,17,1,5,1,0,0,0
7880,1313,2,18,1,3,4,0,0,1
12952,1762,1,17,1,6,3,0,1,1
4355,774,1,21,1,6,1,0,0,0
11229,1638,1,17,1,4,2,0,0,0
5745,1655,2,20,1,3,4,0,0,0
9912,1802,1,18,1,6,2,0,0,0
11994,1509,1,19,1,6,1,0,0,0
13192,1515,2,19,1,1,2,0,0,0
7705,1059,1,17,1,3,3,0,0,0
12182,1458,1,18,1,1,2,0,0,0
4492,1646,1,20,1,5,1,0,0,0
11600,1862,1,18,1,6,1,0,0,0
11231,1270,1,19,1,6,2,0,0,0
10985,828,1,21,1,3,1,0,0,0
8924,1351,2,21,1,6,3,0,0,0
11287,1023,1,18,1,4,1,0,0,0
5767,1576,1,18,1,3,2,0,0,0
9765,1887,1,20,1,3,4,0,0,1
8140,1629,2,19,1,2,1,0,0,0
6461,1740,1,19,1,1,4,0,0,0
13819,1198,2,21,1,6,3,0,1,1
4907,663,2,20,1,2,4,0,0,0
14601,1872,1,17,1,5,2,0,0,0
8652,867,2,17,1,3,1,0,0,0
9736,1746,1,21,1,4,2,0,0,0
7146,859,2,17,1,6,4,0,0,1
7537,1894,2,18,1,5,3,0,0,0
5901,788,1,21,1,5,4,0,0,1
7206,1840,1,17,1,1,2,0,0,0
9531,1737,1,18,1,2,1,0,0,0
13263,1531,1,21,1,5,2,0,0,0
13084,1989,1,19,1,4,4,0,1,1
9980,966,1,20,1,3,2,0,0,0
9532,785,1,20,1,6,1,0,0,0
7197,1635,2,19,1,2,1,0,0,0
8352,1456,2,18,1,3,2,0,0,0
10423,2073,2,19,1,1,3,0,0,0
6619,1767,1,18,1,2,1,0,0,0
6322,779,2,17,1,1,3,0,0,0
7653,1297,2,17,1,1,4,0,0,1
9035,2095,1,18,1,1,2,0,0,0
9760,1515,2,18,1,3,3,0,0,0
8080,1104,1,20,1,2,4,0,0,1
10965,1460,1,18,1,2,3,0,0,1
4664,1621,1,19,1,4,3,0,0,0
9309,1652,2,20,1,3,2,0,0,0
12466,1449,2,20,1,4,2,0,0,0
12742,982,2,21,1,1,3,0,1,1
9269,1460,2,21,1,3,3,0,0,0
14851,884,2,17,1,6,2,1,1,1
9155,644,2,19,1,2,3,0,1,1
9681,1206,2,18,1,5,2,0,0,0
7366,1605,2,18,1,1,3,0,0,0
11450,638,2,21,1,5,3,0,1,1
12041,671,1,21,1,5,4,0,1,1
12120,1704,2,19,1,4,2,0,0,0
4042,2086,2,18,1,4,4,0,0,0
10043,2016,2,21,1,6,1,0,0,0
13620,1591,1,21,1,4,2,0,0,0
6652,1284,2,19,1,3,2,0,0,0
6402,1270,1,20,1,4,3,0,0,0
5830,2022,2,21,1,3,3,0,0,0
10670,691,2,21,1,3,2,0,0,0
14374,1948,2,21,1,1,1,0,0,0
9876,1944,1,20,1,1,4,0,0,1
12803,1357,1,18,1,5,4,0,1,1
10105,1284,1,20,1,6,1,0,0,0
11461,828,2,19,1,5,3,0,1,1
12880,740,2,19,1,6,3,1,1,1
14980,1697,1,19,1,3,2,0,0,0
8388,655,1,19,1,3,2,0,0,0
12377,1936,2,18,1,2,4,0,1,1
11293,1511,1,21,1,6,2,0,0,0
5213,1552,2,17,1,6,3,0,0,0
8995,1747,1,18,1,5,2,0,0,0
9631,856,1,21,1,2,2,0,0,0
6686,748,2,21,1,3,3,0,0,0
13079,750,1,20,1,4,4,1,1,1
5792,1634,1,20,1,4,4,0,0,0
4546,1167,2,17,1,2,3,0,0,0
11491,1561,2,21,1,4,2,0,0,0
5244,1832,1,18,1,4,2,0,0,0
13918,1778,2,17,1,4,3,0,1,1
11830,1761,1,18,1,5,1,0,0,0
7524,953,1,18,1,1,3,0,0,0
12439,1093,1,18,1,6,2,0,0,0
9474,922,2,17,1,5,4,0,1,1
8900,1242,2,21,1,6,1,0,0,0
5711,750,2,20,1,6,2,0,0,0
12006,1871,1,20,1,1,1,0,0,0
14887,1478,1,21,1,6,3,0,1,1
12158,1735,1,19,1,5,3,0,0,1
6394,1394,1,19,1,4,3,0,0,0
4748,1721,2,19,1,2,2,0,0,0
14338,899,2,20,1,1,1,1,1,1
7003,1618,2,21,1,1,2,0,0,0
14943,1198,1,21,1,1,2,1,1,1
5256,1459,2,19,1,1,4,0,0,0
4159,746,1,21,1,5,4,0,0,0
13183,1667,1,18,1,1,2,0,0,0
6131,1661,1,21,1,3,4,0,0,0
9529,1383,2,19,1,5,4,0,0,1
14861,1416,1,20,1,6,3,1,1,1
6871,1522,2,17,1,3,2,0,0,0
4149,844,1,21,1,1,2,0,0,0
12202,1920,2,19,1,6,3,0,0,1
11197,2005,1,17,1,2,2,0,0,0
8386,897,2,17,1,2,3,0,0,1
9485,1820,2,19,1,1,4,0,0,1
13555,1753,1,20,1,5,1,0,0,0
12345,1765,1,21,1,4,3,0,0,1
9600,651,1,19,1,5,1,0,0,0
4445,775,1,21,1,1,4,0,0,0
8476,1436,1,18,1,2,2,0,0,0
13572,1695,1,18,1,4,2,0,0,0
11073,1618,1,20,1,1,3,0,0,1
11967,1634,1,21,1,1,3,0,0,1
6556,773,1,19,1,2,2,0,0,0
4057,954,1,20,1,4,1,0,0,0
10926,770,2,17,1,6,4,0,1,1
13995,1216,1,19,1,2,2,0,0,0
7532,2063,1,21,1,2,1,0,0,0
11796,1520,1,19,1,6,4,0,1,1
4600,829,1,19,1,3,1,0,0,0
6368,1941,2,19,1,6,2,0,0,0
4296,923,2,21,1,5,1,0,0,0
14389,1941,1,19,1,6,4,0,1,1
11321,1936,2,21,1,4,4,0,0,1
10907,1542,2,17,1,2,4,0,1,1
7038,1822,1,19,1,3,3,0,0,0
7506,758,1,18,1,3,4,0,0,1
13400,1249,1,21,1,4,1,0,0,0
4063,1236,2,20,1,5,3,0,0,0
14129,1121,1,18,1,6,1,1,1,1
13810,1433,2,21,1,4,1,0,0,0
9427,663,2,19,1,1,3,0,1,1
11525,726,1,17,1,3,1,0,0,0
5682,1394,1,20,1,3,2,0,0,0
13934,1427,2,18,1,6,4,0,1,1
10265,797,2,21,1,3,3,0,1,1
14486,1813,2,18,1,5,2,0,0,0
9732,1975,1,19,1,1,3,0,0,0
9198,1603,2,19,1,4,2,0,0,0
10824,1726,1,18,1,6,4,0,1,1
5860,984,2,21,1,1,4,0,0,0
10851,793,1,20,1,1,1,0,0,0
5502,1773,2,17,1,4,4,0,0,0
8610,1077,2,21,1,5,2,0,0,0
6748,1608,2,17,1,3,3,0,0,0
12775,1557,1,19,1,5,2,0,0,0
8993,1157,1,21,1,4,4,0,1,1
6797,1365,1,18,1,6,4,0,0,0
9423,1699,1,19,1,4,4,0,0,1
4206,1886,2,19,1,1,2,0,0,0
13205,1455,2,19,1,4,4,0,1,1
11316,659,2,18,1,4,3,0,1,1
11824,1710,1,17,1,6,1,0,0,0
5620,1349,2,21,1,4,1,0,0,0
11010,630,1,17,1,5,1,0,0,0
10652,1621,2,20,1,1,3,0,0,1
12839,1546,2,18,1,1,2,0,0,0
10880,605,1,21,1,2,2,0,0,0
14378,798,2,20,1,6,4,1,1,1
9742,2031,1,21,1,3,1,0,0,0
4623,1436,1,21,1,2,1,0,0,0
13225,690,1,18,1,5,2,1,1,1
7954,1292,2,21,1,1,1,0,0,0
5048,1422,2,18,1,3,1,0,0,0
9770,1515,2,17,1,1,3,0,0,0
9273,1578,1,17,1,5,4,0,0,1
13441,1739,1,18,1,5,4,0,1,1
9647,1886,2,17,1,1,4,0,0,1
5068,749,1,21,1,4,3,0,0,0
4133,1599,2,21,1,6,4,0,0,0
11711,1147,2,19,1,3,1,0,0,0
10714,1333,1,21,1,5,3,0,0,1
5402,1448,1,19,1,6,2,0,0,0
5043,1187,1,19,1,4,2,0,0,0
14151,733,2,18,1,5,1,1,1,1
4290,901,2,18,1,1,2,0,0,0
11952,884,2,18,1,5,3,0,1,1
8094,828,2,20,1,4,4,0,1,1
5491,1991,2,20,1,6,1,0,0,0
4335,873,1,19,1,4,3,0,0,0
6518,1559,2,20,1,5,4,0,0,0
9853,1027,2,18,1,3,4,0,1,1
12965,1013,1,19,1,4,1,0,0,0
6456,1307,1,19,1,2,2,0,0,0
8312,1319,1,18,1,1,1,0,0,0
13239,1770,2,17,1,5,2,0,0,0
8580,1529,2,17,1,4,4,0,0,1
4241,943,1,19,1,2,2,0,0,0
14132,1959,2,21,1,6,2,0,0,0
7039,2004,1,19,1,3,1,0,0,0
13900,1206,2,20,1,6,3,0,1,1
14299,1541,2,20,1,1,3,0,1,1
7198,1524,1,19,1,4,1,0,0,0
14757,779,1,17,1,5,1,1,1,1
4786,1293,2,18,1,4,3,0,0,0
5157,1601,1,18,1,5,1,0,0,0
11155,1342,2,19,1,6,4,0,1,1
13894,1461,1,21,1,2,2,0,0,0
10187,1330,1,21,1,1,4,0,1,1
4329,1287,2,18,1,1,3,0,0,0
14203,1308,2,20,1,2,4,0,1,1
5322,1925,1,18,1,4,2,0,0,0
6832,1031,2,19,1,3,1,0,0,0
4573,1671,2,18,1,1,4,0,0,0
11979,832,2,18,1,6,4,0,1,1
10888,1763,2,19,1,3,3,0,0,1
6729,1848,1,17,1,1,1,0,0,0
7827,2019,2,21,1,1,3,0,0,0
7349,1037,2,19,1,1,2,0,0,0
13142,1553,2,20,1,1,4,0,1,1
6365,1928,2,19,1,6,4,0,0,0
6750,1197,1,20,1,1,3,0,0,0
14341,1860,2,20,1,2,4,0,1,1
12985,927,2,19,1,5,1,0,0,0
5231,2058,2,19,1,2,3,0,0,0
7994,1329,1,18,1,2,3,0,0,0
10410,1870,1,20,1,1,2,0,0,0
11737,1667,1,18,1,1,4,0,1,1
7624,1801,1,18,1,3,2,0,0,0
11320,968,2,21,1,5,3,0,1,1
4489,1900,1,20,1,1,2,0,0,0
11869,1794,1,21,1,6,4,0,1,1
13675,1763,1,19,1,6,3,0,1,1
14377,1993,2,19,1,5,2,0,0,0
5907,1550,2,20,1,5,2,0,0,0
14543,792,1,17,1,3,3,1,1,1
9262,1655,1,19,1,1,2,0,0,0
13380,1483,2,21,1,1,1,0,0,0
7612,1082,1,19,1,4,4,0,0,1
6857,758,2,17,1,5,3,0,0,0
9466,1934,1,19,1,4,1,0,0,0
10759,1705,2,18,1,5,1,0,0,0
7382,1759,2,18,1,1,3,0,0,0
8734,1976,1,20,1,2,2,0,0,0
6110,845,2,20,1,3,4,0,0,1
14250,915,2,18,1,5,1,1,1,1
7841,1140,2,17,1,2,4,0,0,1
6921,1728,2,17,1,6,4,0,0,0
11765,862,2,20,1,3,3,0,1,1
9120,1333,1,17,1,2,2,0,0,0
13819,970,2,19,1,1,1,1,1,1
4617,905,2,19,1,5,2,0,0,0
12432,1077,2,21,1,5,2,0,0,0
9313,1739,2,18,1,2,4,0,0,1
7736,1005,2,21,1,3,3,0,0,0
12444,1241,1,19,1,6,3,0,1,1
7007,1823,1,19,1,5,3,0,0,0
14433,1756,2,21,1,5,4,0,1,1
12272,1119,1,19,1,3,1,0,0,0
9497,1878,1,17,1,1,4,0,0,1
9200,787,1,18,1,6,1,0,0,0
8698,1287,2,20,1,1,2,0,0,0
8195,853,1,18,1,3,4,0,1,1
13956,895,1,21,1,3,1,1,1,1
5933,1657,2,20,1,2,3,0,0,0
14700,1989,1,18,1,4,2,0,0,0
9859,1305,1,21,1,3,3,0,0,1
11735,2021,1,17,1,2,1,0,0,0
7008,1615,1,21,1,4,4,0,0,0
8738,1227,1,17,1,6,4,0,0,1
4468,1783,1,19,1,5,1,0,0,0
7671,1600,2,21,1,3,2,0,0,0
13778,1651,2,21,1,6,4,0,1,1
9276,1676,1,17,1,2,4,0,0,1
7500,607,1,20,1,2,1,0,0,0
9915,1006,1,19,1,4,4,0,1,1
9893,1855,2,19,1,2,3,0,0,0
5065,1651,1,18,1,2,1,0,0,0
12117,920,2,20,1,2,4,0,1,1
12179,1494,2,21,1,5,1,0,0,0
6836,917,2,17,1,3,4,0,0,1
4386,655,1,18,1,2,3,0,0,0
14533,905,1,19,1,4,1,1,1,1
12653,942,2,21,1,6,3,0,1,1
4533,1850,1,19,1,2,4,0,0,0
8728,1679,1,18,1,4,4,0,0,1
13487,1503,1,18,1,6,3,0,1,1
8541,1402,1,20,1,2,2,0,0,0
10416,1228,2,17,1,1,3,0,0,1
5999,1243,2,18,1,6,4,0,0,0
11565,1954,1,21,1,2,4,0,1,1
7021,1865,1,17,1,1,1,0,0,0
6383,798,2,21,1,5,2,0,0,0
4638,1080,1,21,1,5,2,0,0,0
14959,1605,2,17,1,4,2,0,0,0
4977,779,2,18,1,2,3,0,0,0
14205,1249,2,18,1,2,3,1,1,1
13861,973,1,20,1,1,3,1,1,1
10042,1584,2,19,1,4,4,0,0,1
5654,1727,1,18,1,1,2,0,0,0
10588,1013,1,21,1,5,3,0,1,1
5119,1599,1,19,1,1,2,0,0,0
8897,1218,1,19,1,6,2,0,0,0
12980,923,2,17,1,3,3,0,1,1
10213,983,2,19,1,6,3,0,0,1
13869,2063,1,17,1,2,4,0,1,1
9113,656,2,17,1,2,2,0,0,0
10801,1578,1,19,1,5,3,0,0,1
6017,1545,1,20,1,1,2,0,0,0
9764,1088,1,19,1,4,1,0,0,0
11160,1347,1,21,1,4,3,0,0,1
14854,743,1,17,1,2,1,1,1,1
8189,2090,1,17,1,5,2,0,0,0
13682,621,2,20,1,5,2,1,1,1
8664,1991,2,20,1,5,4,0,0,0
8669,703,2,18,1,1,2,0,0,0
7709,1318,1,18,1,3,3,0,0,0
10680,876,1,21,1,4,4,0,1,1
8026,1045,2,18,1,6,1,0,0,0
9997,1812,1,21,1,5,4,0,0,1
14198,946,1,18,1,5,2,1,1,1
11042,888,2,18,1,2,1,0,0,0
10687,1834,2,17,1,3,4,0,0,1
13263,1317,1,21,1,3,1,0,0,0
8620,1312,1,20,1,6,3,0,0,0
4419,2038,2,18,1,5,3,0,0,0
11283,878,1,20,1,4,3,0,1,1
7118,1601,2,20,1,2,1,0,0,0
7547,1333,1,18,1,5,4,0,0,1
6682,1297,1,19,1,2,1,0,0,0
4735,1437,2,19,1,6,3,0,0,0
6483,1276,1,17,1,3,3,0,0,0
11799,1083,2,21,1,3,2,0,0,0
12722,874,1,20,1,6,4,0,1,1
4820,1970,2,20,1,6,2,0,0,0
13029,620,1,17,1,3,2,1,1,1
8446,1152,2,21,1,4,3,0,0,0
12144,2040,2,18,1,1,1,0,0,0
9348,829,2,21,1,6,3,0,0,1
7230,1387,1,21,1,6,1,0,0,0
5614,1915,1,20,1,4,3,0,0,0
11510,1177,1,18,1,1,2,0,0,0
14362,1341,1,17,1,3,2,0,0,0
14455,1057,1,18,1,1,3,1,1,1
5347,1944,1,21,1,2,1,0,0,0
9799,1772,1,20,1,2,3,0,0,0
5090,2100,1,21,1,6,1,0,0,0
9083,1222,1,19,1,2,3,0,0,1
11632,1438,2,17,1,3,4,0,1,1
5542,716,1,19,1,5,2,0,0,0
8915,1058,1,20,1,5,3,0,0,1
5771,1065,1,21,1,1,1,0,0,0
11905,1234,1,18,1,4,1,0,0,0
4920,2012,2,21,1,4,2,0,0,0
6543,1497,2,21,1,1,3,0,0,0
12938,1735,1,21,1,5,4,0,1,1
6193,2077,1,18,1,1,3,0,0,0
9214,1918,2,17,1,6,2,0,0,0
4743,899,1,20,1,1,2,0,0,0
7123,2006,1,20,1,1,2,0,0,0
14572,619,2,17,1,5,2,1,1,1
14907,726,1,21,1,4,4,1,1,1
12467,1570,1,21,1,3,1,0,0,0
6561,1824,2,20,1,4,4,0,0,0
12884,629,2,20,1,3,4,1,1,1
14250,1608,2,17,1,5,1,0,0,0
9452,1997,2,18,1,5,2,0,0,0
7796,1565,2,21,1,1,3,0,0,0
7220,656,2,20,1,3,2,0,0,0
8815,1237,2,21,1,4,3,0,0,0
8513,1534,1,17,1,5,1,0,0,0
14738,1418,1,19,1,1,4,1,1,1
6493,1192,2,21,1,4,3,0,0,0
13278,1386,1,20,1,2,3,0,1,1
12478,1568,1,20,1,1,3,0,1,1
9445,1321,1,20,1,5,2,0,0,0
14678,1134,1,17,1,2,2,1,1,1
5899,994,1,19,1,6,2,0,0,0
11986,1763,1,18,1,2,1,0,0,0
14114,1295,2,21,1,6,2,0,0,0
6521,1112,2,18,1,5,3,0,0,0
5297,867,1,17,1,4,1,0,0,0
8163,1538,1,19,1,5,2,0,0,0
14925,1958,2,19,1,2,1,0,0,0
13667,1670,1,18,1,4,1,0,0,0
8811,1435,1,20,1,6,1,0,0,0
11649,2050,1,17,1,6,1,0,0,0
11073,1768,1,20,1,4,1,0,0,0
5495,1401,2,19,1,1,2,0,0,0
14485,1875,2,18,1,6,2,0,0,0
5491,1828,2,20,1,5,4,0,0,0
12607,1726,2,19,1,4,3,0,0,1
13441,842,1,19,1,1,3,1,1,1
9916,1903,1,17,1,4,1,0,0,0
9396,1460,1,18,1,2,3,0,0,0
4675,2082,1,20,1,3,4,0,0,0
11179,1716,2,21,1,4,1,0,0,0
4144,1686,1,17,1,2,2,0,0,0
13448,742,1,17,1,3,2,1,1,1
12960,1082,1,17,1,5,2,0,0,0
9509,1881,1,20,1,4,1,0,0,0
9268,1407,2,20,1,2,4,0,0,1
11672,1177,2,18,1,3,4,0,1,1
12693,1778,1,20,1,3,2,0,0,0
14715,838,2,17,1,1,1,1,1,1
8373,1021,2,18,1,6,3,0,0,0
12713,736,1,17,1,1,2,1,1,1
6929,977,1,19,1,5,2,0,0,0
4001,1549,1,18,1,2,3,0,0,0
8173,1819,1,18,1,5,1,0,0,0
7214,964,2,18,1,4,1,0,0,0
10322,1388,1,20,1,1,4,0,1,1
5310,1297,1,18,1,5,2,0,0,0
14688,1258,2,18,1,3,4,1,1,1
11052,1484,2,21,1,3,1,0,0,0
7737,1721,1,19,1,4,1,0,0,0
11216,1675,1,21,1,4,4,0,1,1
12968,1902,2,18,1,6,2,0,0,0
12608,1140,1,21,1,1,3,0,1,1
4972,2018,2,18,1,3,3,0,0,0
7678,1739,1,17,1,4,1,0,0,0
9857,696,2,17,1,4,1,0,0,0
7132,1652,2,17,1,5,4,0,0,0
11034,1481,2,20,1,5,4,0,1,1
11407,772,2,19,1,2,2,0,0,0
7307,810,2,20,1,4,3,0,0,0
10004,678,1,18,1,6,2,0,0,0
4421,972,1,21,1,1,2,0,0,0
4059,1869,1,21,1,4,2,0,0,0
11174,1367,1,19,1,1,3,0,0,1
10978,888,1,17,1,1,4,0,1,1
11130,1287,1,20,1,1,4,0,1,1
10356,1095,2,20,1,2,1,0,0,0
8568,1860,1,20,1,6,1,0,0,0
7920,1692,1,21,1,5,1,0,0,0
13444,1029,1,18,1,6,3,1,1,1
8941,1141,1,20,1,6,2,0,0,0
7403,1748,1,19,1,3,1,0,0,0
11719,684,1,20,1,1,2,0,0,0
5348,1720,1,18,1,6,4,0,0,0
6121,1640,1,18,1,4,2,0,0,0
7303,1320,2,21,1,3,3,0,0,0
10521,1785,2,18,1,1,2,0,0,0
9269,2022,1,17,1,2,3,0,0,0
6488,847,1,17,1,3,2,0,0,0
10594,1182,2,19,1,2,3,0,0,1
8361,1747,1,21,1,4,3,0,0,0
8161,743,2,18,1,5,2,0,0,0
6988,634,1,20,1,4,3,0,0,0
12481,2086,2,20,1,2,4,0,1,1
6076,1169,1,18,1,2,4,0,0,0
11526,1927,1,19,1,3,3,0,0,1
6947,1260,1,18,1,4,1,0,0,0
12943,1984,1,21,1,4,2,0,0,0
11118,895,2,21,1,3,3,0,1,1
8887,1744,1,19,1,1,1,0,0,0
8451,1695,1,18,1,1,1,0,0,0
10725,1868,2,20,1,4,2,0,0,0
13640,1945,2,17,1,2,4,0,1,1
10938,1401,1,19,1,4,3,0,0,1
8929,996,2,20,1,3,1,0,0,0
6076,1007,1,17,1,2,1,0,0,0
12243,678,1,18,1,5,3,0,1,1
7425,907,2,20,1,6,4,0,0,1
7401,1715,2,17,1,4,4,0,0,0
9419,671,1,20,1,1,3,0,1,1
9389,828,1,18,1,4,4,0,1,1
5393,773,1,20,1,3,4,0,0,0
12603,2042,1,19,1,1,3,0,0,1
7222,1670,2,20,1,3,4,0,0,0
13974,936,1,19,1,4,2,1,1,1
6233,2042,2,18,1,1,3,0,0,0
10619,1201,1,20,1,1,3,0,0,1
13140,1306,1,18,1,1,2,0,0,0
8319,1239,1,21,1,1,3,0,0,0
11763,1510,2,19,1,2,2,0,0,0
9635,1550,2,19,1,5,1,0,0,0
10465,1641,1,21,1,3,1,0,0,0
12874,2057,1,21,1,6,2,0,0,0
8514,1867,1,18,1,3,3,0,0,0
11215,1786,2,20,1,4,2,0,0,0
4591,1102,1,19,1,6,1,0,0,0
10813,820,1,20,1,4,1,0,0,0
14697,1031,2,19,1,4,1,1,1,1
8331,1853,1,21,1,6,4,0,0,0
4194,960,2,17,1,2,1,0,0,0
14582,666,1,19,1,2,1,1,1,1
6410,1316,2,20,1,1,1,0,0,0
6498,1717,2,18,1,3,2,0,0,0
14120,2053,2,20,1,5,4,0,1,1
5193,651,2,19,1,2,4,0,0,1
8006,2054,1,20,1,6,2,0,0,0
6976,1614,1,20,1,5,4,0,0,0
4646,1182,2,21,1,5,2,0,0,0
13683,710,2,19,1,1,3,1,1,1
7208,1748,1,20,1,5,1,0,0,0
4870,1665,2,17,1,6,2,0,0,0
4431,1836,1,17,1,6,1,0,0,0
6578,1456,2,17,1,5,2,0,0,0
14531,1472,1,20,1,3,1,0,0,0
14152,1052,2,21,1,2,3,1,1,1
7191,809,2,18,1,5,4,0,0,1
6473,1469,2,18,1,3,3,0,0,0
11837,1552,1,17,1,5,4,0,1,1
8518,1978,1,21,1,4,3,0,0,0
8522,1435,1,20,1,5,1,0,0,0
13624,1598,2,19,1,1,1,0,0,0
5672,857,2,18,1,4,2,0,0,0
9848,1638,1,18,1,2,4,0,0,1
9747,1201,1,20,1,5,2,0,0,0
9400,707,2,19,1,2,3,0,1,1
13241,1684,2,17,1,1,3,0,1,1
12964,1680,2,18,1,4,3,0,1,1
8504,1789,1,17,1,6,2,0,0,0
13682,890,1,17,1,2,3,1,1,1
6070,1269,2,21,1,5,4,0,0,0
12139,615,1,17,1,5,1,1,1,1
7759,1078,1,20,1,2,1,0,0,0
11793,828,1,18,1,5,1,0,0,0
12760,1512,1,17,1,2,4,0,1,1
14379,870,2,19,1,1,4,1,1,1
8584,1978,1,20,1,4,3,0,0,0
7762,1788,2,20,1,3,4,0,0,0
14973,1560,1,21,1,5,3,0,1,1
14591,1722,2,19,1,4,2,0,0,0
11392,1520,2,18,1,4,3,0,0,1
6763,770,1,18,1,5,2,0,0,0
10878,1782,2,19,1,5,3,0,0,0
12537,1403,1,19,1,3,1,0,0,0
7035,1700,2,21,1,3,3,0,0,0
12337,688,1,20,1,3,1,1,1,1
5871,1167,2,21,1,5,3,0,0,0
5032,1726,2,18,1,2,1,0,0,0
9745,1441,2,20,1,4,2,0,0,0
6172,1288,2,18,1,5,3,0,0,0
7429,957,1,17,1,3,3,0,0,0
6905,1392,2,17,1,5,1,0,0,0
12200,854,1,19,1,2,3,0,1,1
4185,2025,2,19,1,4,1,0,0,0
7429,1578,1,21,1,1,2,0,0,0
14430,1311,1,18,1,3,2,1,1,1
4864,2068,1,19,1,2,3,0,0,0
6468,1205,1,20,1,1,4,0,0,0
8198,1582,2,17,1,5,1,0,0,0
9307,1524,1,21,1,2,2,0,0,0
6981,1466,1,17,1,4,2,0,0,0
9847,873,1,20,1,1,4,0,1,1
13260,1303,2,19,1,6,1,0,0,0
11214,1854,1,20,1,2,4,0,1,1
6507,1414,1,18,1,2,2,0,0,0
8153,1448,1,19,1,2,4,0,0,1
6182,1788,2,21,1,2,2,0,0,0
10003,959,2,17,1,6,2,0,0,0
7357,1810,1,17,1,5,2,0,0,0
4603,1422,1,17,1,6,4,0,0,0
4178,1214,1,17,1,5,2,0,0,0
5089,1182,2,20,1,4,1,0,0,0
6013,1648,1,18,1,5,3,0,0,0
12682,1881,1,17,1,6,3,0,0,1
5912,1973,2,19,1,3,1,0,0,0
7997,994,1,18,1,1,1,0,0,0
11540,748,2,21,1,2,4,0,1,1
5505,1837,2,17,1,2,2,0,0,0
11580,1659,2,18,1,2,3,0,0,1
9187,959,1,19,1,3,1,0,0,0
6473,1095,1,21,1,4,4,0,0,0
4967,1087,1,21,1,3,1,0,0,0
8093,767,1,20,1,4,4,0,1,1
7637,1445,2,19,1,2,4,0,0,0
13209,1367,2,19,1,1,1,0,0,0
11239,1031,1,19,1,3,4,0,1,1
4132,1344,2,21,1,4,4,0,0,0
10147,649,1,18,1,2,2,0,0,0
12297,1953,1,17,1,2,2,0,0,0
12681,1694,1,21,1,1,4,0,1,1
9969,1481,1,18,1,3,1,0,0,0
13438,1332,2,17,1,2,1,0,0,0
10380,2090,1,17,1,3,1,0,0,0
10657,1779,1,20,1,4,2,0,0,0
4201,1620,1,20,1,4,3,0,0,0
7577,633,1,17,1,5,4,0,1,1
10653,1934,1,17,1,5,3,0,0,0
6729,650,1,21,1,4,3,0,0,0
14041,2067,1,19,1,3,2,0,0,0
7110,798,1,21,1,1,1,0,0,0
13876,1766,2,20,1,6,2,0,0,0
5595,1388,1,19,1,4,4,0,0,0
6781,883,1,17,1,5,3,0,0,0
13332,1677,1,21,1,1,4,0,1,1
7299,1190,1,17,1,2,2,0,0,0
7065,960,1,17,1,6,2,0,0,0
12869,2100,2,18,1,2,1,0,0,0
7405,1882,1,19,1,4,4,0,0,0
9253,1937,1,19,1,3,1,0,0,0
13483,1390,2,21,1,1,2,0,0,0
10841,1729,2,19,1,4,1,0,0,0
9123,751,1,17,1,4,2,0,0,0
6731,1503,1,19,1,4,2,0,0,0
7725,2006,1,17,1,1,1,0,0,0
11265,1732,1,19,1,3,4,0,1,1
10406,1346,2,17,1,5,1,0,0,0
13694,624,2,19,1,4,3,1,1,1
11929,639,1,21,1,3,3,0,1,1
14962,1175,2,21,1,1,4,1,1,1
10224,1314,2,20,1,1,2,0,0,0
8805,618,1,17,1,3,3,0,0,1
8621,1059,2,21,1,1,3,0,0,1
4648,1207,1,21,1,2,4,0,0,0
11753,731,1,19,1,4,1,0,0,0
4051,1925,1,17,1,3,1,0,0,0
12902,1870,2,20,1,2,2,0,0,0
14451,1130,2,19,1,3,2,1,1,1
14676,1008,1,18,1,3,1,1,1,1
9880,1634,2,18,1,6,4,0,0,1
12865,1009,1,19,1,1,4,0,1,1
8174,1969,2,19,1,2,2,0,0,0
9603,1444,2,20,1,5,3,0,0,0
8705,1563,2,18,1,2,4,0,0,1
14281,1369,2,17,1,2,3,0,1,1
7389,811,1,20,1,4,3,0,0,0
9856,895,1,21,1,5,4,0,1,1
13939,640,2,19,1,1,4,1,1,1
5192,1053,2,17,1,3,1,0,0,0
10895,1256,2,20,1,1,2,0,0,0
6241,1030,1,17,1,3,3,0,0,0
6797,1373,1,18,1,5,4,0,0,0
11278,2047,2,18,1,4,2,0,0,0
13468,1509,1,20,1,3,4,0,1,1
14056,1291,2,21,1,4,1,0,0,0
8524,1178,1,18,1,4,1,0,0,0
7706,1713,1,17,1,1,4,0,0,0
9900,1645,2,20,1,5,2,0,0,0
10875,1085,2,20,1,1,1,0,0,0
7643,611,2,19,1,2,3,0,0,1
14388,1193,2,17,1,4,2,1,1,1
12110,1059,1,17,1,1,3,0,1,1
