wage,costliving,gender,age,branch,userexperience,city,competence,merite,afford1,afford2,afford3
6242,1841,2,21,1,72,3,3,4,0,0,0
5800,1260,2,18,2,40,2,4,2,0,0,0
7325,1273,1,19,1,42,4,3,4,0,0,1
6141,1607,2,19,2,50,1,3,4,0,0,0
9212,1814,1,18,1,57,5,3,4,0,0,1
11453,1716,2,21,2,82,2,1,3,0,0,1
13483,1945,1,21,2,8,4,1,3,0,0,1
7847,729,2,20,2,57,3,1,2,0,0,0
6050,687,2,17,1,35,3,4,1,0,0,0
10256,1146,1,20,2,39,5,1,2,0,0,0
7180,1597,2,18,1,88,6,2,3,0,0,0
6078,1052,2,20,2,83,1,1,4,0,0,0
9088,1404,2,21,2,35,6,3,1,0,0,0
6498,670,2,17,1,86,5,1,3,0,0,0
12436,2089,2,21,2,37,6,1,1,0,0,0
7618,1515,1,19,2,86,2,4,4,0,0,0
13444,1111,2,20,1,63,4,1,1,0,0,0
12085,1438,2,17,1,68,2,3,3,0,1,1
4245,1058,2,17,1,20,5,4,2,0,0,0
6478,1176,2,20,2,40,4,4,3,0,0,0
8930,1689,1,19,1,77,1,1,3,0,0,0
10904,1835,1,20,2,5,1,1,2,0,0,0
4724,1382,1,17,2,29,5,2,1,0,0,0
6612,1295,1,19,2,96,5,2,4,0,0,0
5227,1206,1,18,1,48,4,4,3,0,0,0
10149,1538,1,18,1,6,5,1,4,0,1,1
12847,1582,2,19,1,71,4,4,3,0,1,1
7570,1026,1,21,1,18,5,4,3,0,0,0
11468,1397,1,18,1,97,2,2,1,0,0,0
4425,1102,2,21,1,94,1,4,1,0,0,0
7977,877,1,20,2,98,4,4,1,0,0,0
9196,1003,2,17,1,16,2,2,4,0,1,1
8098,1133,1,18,1,78,5,3,1,0,0,0
4308,1128,1,20,1,12,1,2,4,0,0,0
11155,1506,1,19,2,88,1,2,3,0,0,1
9616,1094,1,17,1,87,4,4,4,0,1,1
4144,1990,1,21,2,83,3,4,4,0,0,0
5818,1909,1,19,2,89,4,2,4,0,0,0
5458,904,1,18,2,86,2,4,2,0,0,0
13103,1580,2,21,1,88,6,1,2,0,0,0
9519,1043,2,19,2,91,4,2,3,0,0,1
10123,1876,2,20,1,97,1,2,1,0,0,0
11187,1912,1,21,1,52,3,3,3,0,0,0
4255,1467,1,19,1,58,5,1,3,0,0,0
4582,1648,1,19,2,66,1,2,1,0,0,0
13375,927,1,21,1,14,4,4,1,1,1,1
10089,1793,1,17,2,43,3,2,2,0,0,0
7038,660,2,18,1,21,1,3,1,0,0,0
5826,651,2,19,1,2,5,2,1,0,0,0
7530,2033,1,21,1,43,1,2,4,0,0,0
4300,1433,1,19,1,86,3,2,4,0,0,0
4248,1368,2,19,2,56,1,2,2,0,0,0
11364,1655,1,18,1,73,5,1,3,0,0,1
10226,1278,2,17,1,60,3,1,2,0,0,0
13060,1842,1,20,2,68,5,3,3,0,0,1
10288,820,2,21,1,27,6,1,4,0,1,1
14955,1593,2,21,2,24,1,3,4,0,1,1
13467,965,1,21,1,48,5,1,3,1,1,1
10307,1178,2,20,2,36,1,2,3,0,0,1
12486,1983,1,20,1,16,4,2,2,0,0,0
10552,604,1,20,2,85,6,2,4,0,1,1
4686,1310,2,17,2,97,1,2,4,0,0,0
10573,1699,1,17,2,91,6,4,3,0,0,0
14216,1738,1,19,1,72,3,4,3,0,1,1
7257,1301,1,21,1,66,5,1,1,0,0,0
4672,1854,2,20,2,100,2,2,4,0,0,0
7916,1678,1,18,2,72,2,2,4,0,0,0
4150,1841,2,17,1,23,5,4,3,0,0,0
14412,745,1,19,1,22,1,2,1,1,1,1
11753,1682,2,21,2,88,6,2,3,0,0,1
4557,1690,2,17,1,80,5,2,1,0,0,0
13249,704,1,17,1,51,1,1,3,1,1,1
13897,2033,2,19,1,1,2,2,3,0,1,1
11578,1053,2,19,2,22,6,1,1,0,0,0
13637,957,1,21,2,40,1,1,3,1,1,1
12177,1855,1,17,1,61,2,4,1,0,0,0
11926,622,1,17,1,34,3,4,1,0,0,0
4922,1138,1,20,1,24,1,1,3,0,0,0
10942,710,1,19,2,15,6,3,3,0,1,1
8916,1314,2,17,2,76,5,1,1,0,0,0
6478,1610,1,19,2,19,4,1,2,0,0,0
8313,1251,2,18,1,7,1,3,2,0,0,0
13545,1437,2,20,2,6,3,4,3,0,1,1
8783,1592,1,17,2,21,4,1,2,0,0,0
9249,1087,2,19,2,52,4,3,1,0,0,0
12643,2024,2,17,2,68,4,2,2,0,0,0
5328,1659,2,21,1,40,4,2,3,0,0,0
10711,1816,2,17,1,27,5,1,1,0,0,0
11623,621,2,21,1,46,2,4,3,0,1,1
4740,1788,2,20,2,30,3,2,4,0,0,0
4567,2061,1,21,2,65,6,1,2,0,0,0
5057,1233,2,17,2,76,6,1,2,0,0,0
14168,1341,1,18,2,45,6,1,4,0,1,1
13816,833,2,17,1,90,1,3,3,1,1,1
6636,1188,2,20,1,39,2,1,2,0,0,0
6835,977,2,21,1,57,5,3,3,0,0,0
4871,1857,2,21,2,100,5,2,2,0,0,0
12003,876,1,17,1,86,6,3,1,0,0,0
14248,1211,1,20,1,50,1,3,2,1,1,1
11706,1394,1,18,2,40,5,3,3,0,1,1
8995,1661,2,17,1,70,3,1,2,0,0,0
4543,1833,2,17,2,74,3,1,4,0,0,0
6902,1832,1,21,2,48,5,2,2,0,0,0
10936,800,2,19,1,63,6,3,1,0,0,0
6237,1964,1,21,2,93,1,3,1,0,0,0
10779,1863,2,20,1,80,5,3,2,0,0,0
6626,1424,1,21,2,90,5,1,4,0,0,0
4634,1977,1,17,1,15,4,3,3,0,0,0
8871,620,2,19,2,9,4,2,3,0,0,1
8821,1831,1,17,1,12,3,4,4,0,0,0
9928,731,2,20,1,98,2,4,2,0,0,0
10377,1512,2,21,2,7,3,1,1,0,0,0
4611,1832,2,21,2,58,4,3,1,0,0,0
6769,2014,1,19,1,17,6,3,4,0,0,0
4417,1644,2,17,1,80,1,1,3,0,0,0
4571,1643,1,18,2,82,6,2,3,0,0,0
4533,912,2,20,1,32,1,3,1,0,0,0
10048,1508,1,17,1,6,1,1,2,0,0,0
5098,2007,1,20,2,69,2,1,3,0,0,0
5476,1308,1,19,2,22,1,3,4,0,0,0
9370,1702,2,20,1,24,3,3,4,0,0,1
11410,1728,1,18,1,63,6,3,2,0,0,0
8512,1340,2,19,1,88,2,3,3,0,0,0
11955,1350,2,18,1,24,4,1,1,0,0,0
9312,1410,2,20,2,68,4,3,1,0,0,0
14771,1949,2,18,1,58,5,4,3,0,1,1
5465,764,2,19,2,10,3,1,2,0,0,0
13559,803,1,20,2,37,5,2,2,1,1,1
14615,921,2,20,1,35,4,2,1,1,1,1
5003,948,1,19,2,79,6,3,1,0,0,0
7404,938,1,17,1,6,1,4,3,0,0,0
5013,1195,1,18,1,79,3,1,2,0,0,0
12960,1196,1,21,1,60,6,4,4,0,1,1
11116,901,2,18,2,92,3,1,2,0,0,0
4558,2021,2,21,2,4,4,3,2,0,0,0
9132,1952,1,20,2,98,6,1,2,0,0,0
7145,1746,2,19,2,92,6,1,1,0,0,0
8721,1101,2,20,1,50,1,1,3,0,0,1
6087,1872,2,18,1,61,6,1,3,0,0,0
5991,1388,1,18,1,14,4,4,1,0,0,0
5815,893,1,18,1,88,2,4,4,0,0,0
11833,1365,2,20,1,7,4,2,1,0,0,0
9722,1939,2,17,1,66,6,3,4,0,0,1
5358,621,2,20,1,58,3,4,3,0,0,0
10362,869,1,18,1,84,6,3,4,0,1,1
7856,841,1,19,2,52,2,3,3,0,0,1
4114,1323,1,21,2,80,5,3,4,0,0,0
7431,1978,1,18,1,60,4,3,4,0,0,0
9058,1231,2,21,1,31,1,1,1,0,0,0
8729,659,1,17,2,78,5,1,4,0,1,1
4212,1633,1,21,2,10,1,2,2,0,0,0
6656,1037,1,21,1,38,2,3,1,0,0,0
8097,1912,1,17,1,44,1,1,2,0,0,0
5087,1335,1,18,2,62,1,2,1,0,0,0
8720,650,1,18,2,20,2,3,1,0,0,0
9608,1566,2,17,1,77,6,2,2,0,0,0
12292,707,1,18,1,14,1,4,1,0,0,0
11158,874,1,21,2,11,2,4,2,0,0,0
8611,1874,1,19,1,39,5,1,3,0,0,0
10811,1864,2,17,1,70,1,3,4,0,0,1
5254,606,2,17,1,23,6,3,2,0,0,0
8966,765,1,18,2,34,6,2,1,0,0,0
11298,1755,2,17,1,10,1,4,2,0,0,0
9113,2096,1,18,1,34,1,4,4,0,0,0
4676,664,1,18,1,3,4,2,2,0,0,0
5570,931,1,19,1,15,4,3,4,0,0,0
5458,1782,1,19,1,16,3,4,4,0,0,0
10281,1942,1,18,1,62,5,2,2,0,0,0
8404,1913,2,17,1,7,5,1,3,0,0,0
14917,1789,2,19,2,68,5,4,4,0,1,1
9211,1949,1,19,2,18,6,3,4,0,0,0
9457,1428,1,18,1,26,5,4,1,0,0,0
11551,1567,2,17,1,58,3,2,3,0,0,1
8304,2076,1,20,2,21,1,4,4,0,0,0
6488,913,2,18,1,8,4,2,1,0,0,0
13822,855,2,19,1,89,6,2,1,1,1,1
4041,1707,1,17,1,10,2,2,4,0,0,0
8048,1948,1,19,1,26,1,1,2,0,0,0
5602,1012,1,18,2,13,2,2,4,0,0,0
10903,1632,1,17,1,39,3,1,1,0,0,0
10366,913,1,18,1,25,5,4,2,0,0,0
12569,2015,2,17,1,42,6,4,4,0,1,1
14335,1338,2,18,1,33,6,2,2,0,0,0
11280,663,2,17,1,12,4,2,3,0,1,1
5794,1064,2,18,1,50,1,2,2,0,0,0
11755,1023,2,17,2,59,4,4,2,0,0,0
5210,1845,1,21,2,1,2,3,4,0,0,0
11743,1408,1,17,2,3,4,1,1,0,0,0
10374,1530,1,18,2,35,2,4,4,0,1,1
13961,1906,2,21,1,52,6,4,3,0,1,1
13322,1497,1,17,2,92,1,1,2,0,0,0
13778,711,1,19,2,2,6,3,1,1,1,1
8759,1555,1,19,2,44,4,1,2,0,0,0
11981,621,2,19,1,31,5,1,1,0,0,0
11076,971,1,17,2,81,5,1,1,0,0,0
13772,708,2,17,2,50,2,2,1,1,1,1
13321,1169,2,19,2,6,2,4,4,0,1,1
8979,1580,1,20,2,90,3,2,4,0,0,1
12684,1875,2,21,1,29,6,2,4,0,1,1
4792,1725,1,18,1,87,5,1,1,0,0,0
4156,1821,2,18,1,83,5,3,3,0,0,0
10046,1084,1,19,1,25,1,1,3,0,0,1
11061,1618,1,20,1,72,2,3,2,0,0,0
6604,1414,1,17,1,58,6,1,1,0,0,0
11916,1657,1,18,1,88,5,3,4,0,1,1
11987,2037,1,20,2,12,5,1,4,0,1,1
9527,930,1,21,1,41,3,4,2,0,0,0
9581,1267,2,21,1,86,6,2,4,0,1,1
10046,1549,1,19,2,74,1,3,1,0,0,0
4772,1746,2,18,1,89,6,4,2,0,0,0
6815,2087,1,20,1,35,3,2,2,0,0,0
14261,850,2,18,1,98,2,2,1,1,1,1
8455,1531,1,18,2,15,1,4,4,0,0,1
7879,1620,2,21,1,80,1,1,4,0,0,0
11502,1738,2,21,2,72,1,4,4,0,1,1
5104,1828,1,18,2,14,6,3,2,0,0,0
13197,1117,2,19,1,100,1,3,2,0,0,0
12024,665,1,21,2,79,6,3,1,0,0,0
13045,1388,1,19,2,76,1,1,2,0,0,0
13128,1127,2,20,2,72,5,1,4,0,1,1
9855,916,2,17,2,47,5,4,4,0,1,1
14928,1171,2,17,2,96,1,3,4,1,1,1
5690,1450,2,20,2,99,6,3,3,0,0,0
8369,896,1,17,2,28,5,4,1,0,0,0
4087,1491,2,20,2,21,1,1,2,0,0,0
13042,1099,2,17,1,54,2,4,2,0,0,0
13273,1303,2,20,2,77,2,1,4,0,1,1
10037,1096,2,19,1,63,3,2,2,0,0,0
4245,754,2,17,2,13,5,1,1,0,0,0
14990,1711,2,19,2,46,2,4,2,0,0,0
7103,1088,2,21,2,94,6,3,3,0,0,0
5560,1093,2,21,2,9,4,4,2,0,0,0
4977,811,2,19,1,31,6,4,4,0,0,0
11611,1956,2,19,2,1,3,3,3,0,0,1
4668,2072,2,19,2,75,5,2,2,0,0,0
8557,1399,1,17,2,62,6,2,4,0,0,1
5335,1368,1,21,1,70,2,4,4,0,0,0
8156,1498,1,18,2,64,1,3,2,0,0,0
9287,1414,2,20,2,50,3,2,3,0,0,0
13627,901,2,19,1,83,1,4,4,1,1,1
12063,772,1,20,1,19,5,2,2,0,0,0
10954,1871,2,21,2,61,6,1,1,0,0,0
14011,1849,1,17,1,86,5,2,1,0,0,0
6392,1267,2,21,1,62,1,2,3,0,0,0
5074,1701,2,19,2,8,2,1,2,0,0,0
10307,1505,1,17,1,9,3,3,4,0,1,1
11762,1287,2,19,1,59,6,4,2,0,0,0
6435,836,2,20,1,83,5,1,1,0,0,0
5452,1073,2,18,1,89,6,1,2,0,0,0
5748,1648,2,17,2,37,4,1,4,0,0,0
6102,1418,1,20,2,20,1,3,4,0,0,0
9169,1642,1,19,1,59,3,1,4,0,0,1
14463,1156,2,19,1,54,6,4,2,1,1,1
7923,1262,2,17,2,79,3,3,3,0,0,0
9460,1980,2,17,2,53,5,1,4,0,0,0
10484,1868,2,20,1,3,4,2,1,0,0,0
4252,601,2,21,1,69,6,2,2,0,0,0
7116,619,1,19,1,16,1,4,1,0,0,0
10886,926,2,19,2,8,5,1,3,0,1,1
12617,1964,1,19,1,37,5,1,1,0,0,0
9509,1580,1,19,2,64,6,2,2,0,0,0
12365,1541,1,20,1,44,2,1,1,0,0,0
6789,626,1,20,1,60,1,3,1,0,0,0
7074,1371,2,19,2,75,3,3,4,0,0,0
13530,1068,1,21,1,37,3,1,3,0,1,1
10767,2024,1,18,2,33,1,1,3,0,0,0
11753,1430,1,18,2,90,3,3,2,0,0,0
14139,1457,2,17,2,47,6,1,1,0,0,0
13774,1987,1,20,2,16,2,1,2,0,0,0
14582,736,1,19,1,55,3,1,1,1,1,1
11463,1031,2,20,1,84,1,3,1,0,0,0
14405,1434,2,19,2,1,6,3,3,0,1,1
7676,695,1,17,2,60,6,3,2,0,0,0
13560,1412,2,19,2,72,1,1,2,0,0,0
9142,691,2,18,1,12,2,2,1,0,0,0
7890,1924,1,21,2,74,5,3,2,0,0,0
4157,1359,1,20,2,2,3,2,3,0,0,0
8826,701,2,18,2,19,5,2,2,0,0,0
7482,1495,1,18,1,48,4,3,1,0,0,0
13378,1603,1,17,1,37,1,1,2,0,0,0
8765,1025,1,20,1,3,4,2,4,0,1,1
11931,1941,2,21,2,11,2,3,4,0,1,1
6672,1329,2,20,2,47,5,2,4,0,0,0
7217,668,2,18,1,49,5,4,4,0,0,1
4377,1584,1,20,1,68,3,1,3,0,0,0
11631,1640,1,21,1,2,5,1,2,0,0,0
14380,1688,2,17,1,91,5,4,1,0,0,0
4812,1592,2,20,2,16,3,4,4,0,0,0
9940,608,2,19,1,23,3,1,1,0,0,0
10886,1834,1,21,1,51,2,3,3,0,0,0
4202,1618,1,17,1,38,3,3,3,0,0,0
13824,887,1,19,1,73,6,4,4,1,1,1
12053,1071,1,20,1,97,1,1,3,0,1,1
7518,2020,1,17,2,2,4,3,2,0,0,0
8918,1274,2,19,1,41,2,4,1,0,0,0
11832,2006,1,18,2,80,5,2,4,0,1,1
8804,892,1,18,1,70,6,2,4,0,1,1
11553,2076,2,18,2,14,1,1,4,0,0,1
11702,796,1,21,1,47,3,2,4,0,1,1
6902,1549,1,18,2,97,4,1,4,0,0,0
6103,1882,2,21,1,59,6,1,4,0,0,0
10752,808,1,20,2,85,3,1,4,0,1,1
12612,1332,1,17,2,90,3,3,2,0,0,0
13510,1461,1,17,2,96,5,2,2,0,0,0
14649,1621,1,21,1,83,4,1,3,0,1,1
7834,1636,1,17,1,52,1,1,3,0,0,0
9762,881,2,21,2,81,3,3,1,0,0,0
14301,1071,1,21,2,45,3,1,3,1,1,1
7130,1463,1,18,1,95,1,4,1,0,0,0
6368,1232,2,17,1,26,3,3,2,0,0,0
8089,1631,1,19,2,11,3,2,2,0,0,0
9187,606,2,19,2,36,3,4,3,0,1,1
10259,1639,2,17,2,43,6,4,2,0,0,0
4511,1328,1,18,2,72,4,3,4,0,0,0
13334,1033,2,17,1,75,6,3,1,0,0,0
12739,1368,1,17,2,25,4,3,1,0,0,0
4630,1033,1,17,2,64,2,4,4,0,0,0
7409,958,1,18,2,71,1,2,1,0,0,0
13071,1358,1,21,1,77,4,3,4,0,1,1
5981,1716,1,19,1,90,6,1,3,0,0,0
8890,742,1,18,1,82,5,3,3,0,0,1
12643,1017,1,19,2,60,4,2,3,0,1,1
8473,890,1,20,1,60,5,4,1,0,0,0
8461,1495,1,17,2,92,4,2,1,0,0,0
6713,1078,1,17,1,14,4,1,2,0,0,0
7921,1508,2,18,1,97,4,2,4,0,0,0
5308,1648,1,21,2,40,2,2,2,0,0,0
7196,1350,2,20,2,77,2,3,1,0,0,0
6915,1638,2,18,2,71,6,3,4,0,0,0
11281,1156,2,20,2,75,1,2,3,0,1,1
7656,1712,2,18,2,80,3,2,4,0,0,0
6168,829,2,17,2,29,3,3,1,0,0,0
13080,1950,1,21,1,97,1,4,3,0,0,1
14040,1805,2,17,2,72,3,4,3,0,1,1
9510,602,1,17,1,17,3,2,4,0,1,1
5491,1719,1,21,1,53,2,1,1,0,0,0
10732,1149,1,20,2,63,2,3,3,0,0,1
12721,1862,2,17,2,30,4,2,2,0,0,0
10555,1852,1,20,1,44,4,1,1,0,0,0
4283,997,2,21,1,64,1,4,1,0,0,0
13936,1273,2,19,1,99,3,2,3,0,1,1
13513,1410,2,19,2,89,2,1,1,0,0,0
13077,1669,2,18,2,56,2,1,1,0,0,0
12671,1825,1,21,2,8,5,2,4,0,1,1
4961,1749,1,20,2,76,4,3,1,0,0,0
5773,911,1,18,1,83,4,3,1,0,0,0
6331,685,1,17,1,75,3,2,3,0,0,0
8712,1398,2,17,2,41,1,3,3,0,0,0
8335,1946,2,17,2,90,6,2,3,0,0,0
13078,1964,2,20,2,21,2,4,3,0,0,1
7793,1048,1,18,1,65,3,2,3,0,0,0
10378,1683,1,19,1,34,6,1,1,0,0,0
14959,1149,1,20,2,97,2,2,4,1,1,1
4138,2054,2,17,2,70,1,2,2,0,0,0
4467,1365,1,21,1,7,6,4,1,0,0,0
9964,955,2,19,1,74,6,1,1,0,0,0
10577,1546,1,21,1,97,4,3,2,0,0,0
12468,1973,2,21,2,50,6,2,2,0,0,0
12003,693,2,18,1,11,3,4,1,0,0,0
14688,2046,2,20,1,71,4,3,2,0,0,0
8505,1730,2,17,1,70,1,3,2,0,0,0
11528,1606,2,19,1,89,3,3,3,0,0,1
6320,1189,1,18,2,1,6,4,2,0,0,0
10100,1907,1,21,2,69,4,2,3,0,0,0
9273,686,2,19,2,51,5,4,4,0,1,1
7125,698,2,21,2,91,4,3,4,0,0,1
8771,1858,2,20,1,64,4,4,2,0,0,0
8204,1081,2,19,2,1,1,4,4,0,0,1
11584,2055,2,18,1,73,3,4,3,0,0,0
11460,1745,1,21,2,40,2,2,1,0,0,0
12743,1482,1,17,1,54,3,1,1,0,0,0
4393,1858,2,18,2,72,5,2,1,0,0,0
5744,1702,2,18,1,66,6,3,3,0,0,0
13239,1606,1,17,2,42,3,3,1,0,0,0
9150,667,1,19,1,60,2,3,3,0,0,1
4994,897,2,18,1,38,1,2,2,0,0,0
9503,1049,1,18,1,99,6,4,1,0,0,0
10966,1146,2,18,1,21,4,3,1,0,0,0
10838,1041,2,17,1,65,3,1,4,0,1,1
14352,1861,1,17,1,98,4,1,3,0,1,1
8032,1708,1,20,1,29,4,2,3,0,0,0
8884,1238,1,18,1,8,6,2,4,0,0,1
6548,1816,2,19,1,71,5,1,4,0,0,0
6211,1767,2,20,1,100,1,2,3,0,0,0
14431,1117,2,20,1,33,6,1,4,1,1,1
10670,1023,1,20,1,19,3,3,3,0,1,1
7913,1377,2,19,1,6,2,3,4,0,0,1
6064,625,2,18,2,39,4,4,2,0,0,0
5558,1376,2,20,1,50,5,2,3,0,0,0
6725,1068,1,19,1,1,1,3,3,0,0,0
5055,1431,2,20,2,77,2,1,1,0,0,0
10690,1658,1,21,1,7,2,1,3,0,0,1
11042,764,2,21,2,39,3,4,1,0,0,0
4605,1058,2,19,2,15,5,2,2,0,0,0
6972,786,1,17,1,37,6,1,1,0,0,0
10793,1738,2,17,1,3,4,4,1,0,0,0
11400,619,1,18,2,86,6,4,3,0,1,1
7200,1522,2,20,2,6,1,1,1,0,0,0
12859,817,2,20,1,18,1,3,2,1,1,1
5278,1678,1,17,1,91,5,1,3,0,0,0
4259,1229,1,18,2,20,5,2,1,0,0,0
6396,1525,2,19,1,57,2,4,3,0,0,0
7206,668,2,21,1,13,3,3,4,0,0,1
7064,1943,1,17,2,38,2,2,1,0,0,0
5887,1430,2,19,2,97,4,4,3,0,0,0
5423,1182,2,18,2,47,3,4,4,0,0,0
4673,1512,2,17,1,80,5,4,2,0,0,0
13518,882,1,20,2,13,6,2,2,1,1,1
9135,1228,1,17,1,50,6,4,3,0,0,1
11338,2023,2,20,2,96,2,3,1,0,0,0
13239,637,2,21,1,5,6,4,4,1,1,1
5923,1342,2,19,1,47,3,3,4,0,0,0
14918,1641,2,21,1,61,5,3,2,0,0,0
6717,1722,2,20,2,23,3,2,4,0,0,0
5920,1312,1,18,2,5,1,4,4,0,0,0
8242,1366,1,21,1,45,5,4,2,0,0,0
12656,2082,1,19,2,26,5,1,2,0,0,0
8675,2027,2,21,1,61,3,2,2,0,0,0
12610,1507,1,21,1,41,2,2,3,0,1,1
12155,1915,2,18,2,3,1,3,3,0,0,1
9542,1653,1,18,2,74,2,3,1,0,0,0
12859,1559,2,21,2,79,2,3,3,0,1,1
9671,1193,1,19,1,27,4,3,1,0,0,0
6952,1116,2,18,1,27,5,2,2,0,0,0
4689,1099,2,21,2,31,1,3,4,0,0,0
12114,1812,2,20,1,50,5,3,3,0,0,1
5043,1586,2,21,1,87,3,3,4,0,0,0
6921,665,2,17,1,59,5,1,2,0,0,0
8981,1651,2,20,2,40,2,3,3,0,0,0
6403,1465,1,18,2,97,3,2,1,0,0,0
10988,1229,1,20,1,30,1,2,3,0,0,1
9608,1028,1,17,2,56,4,3,4,0,1,1
6128,708,1,17,1,50,6,2,3,0,0,0
13911,1443,1,20,1,85,5,1,1,0,0,0
13994,747,2,20,1,68,6,2,3,1,1,1
8629,1717,2,19,2,6,2,1,1,0,0,0
11729,952,1,19,2,28,6,1,1,0,0,0
9226,1493,2,19,2,20,3,1,2,0,0,0
6774,1449,1,21,1,3,6,2,2,0,0,0
12222,1056,2,20,1,90,3,3,2,0,0,0
9262,981,1,21,2,66,4,1,4,0,1,1
6534,1240,1,20,2,66,1,1,2,0,0,0
8393,1173,1,20,1,46,3,2,4,0,0,1
4228,954,2,18,1,3,2,1,3,0,0,0
13838,1472,1,19,2,25,2,1,4,0,1,1
4792,1739,1,21,2,1,5,2,4,0,0,0
8787,1771,2,18,2,83,2,1,4,0,0,0
11601,1103,1,17,1,67,6,1,2,0,0,0
9840,1124,2,21,1,55,1,3,3,0,0,1
8696,677,2,17,2,81,2,2,1,0,0,0
14072,1785,1,19,2,88,1,3,4,0,1,1
4611,1262,1,19,2,87,1,3,1,0,0,0
13083,2032,2,21,1,46,6,2,4,0,1,1
11340,1465,2,21,1,80,3,1,3,0,0,1
10959,1884,2,20,1,13,2,3,2,0,0,0
6062,2072,2,21,1,32,2,2,3,0,0,0
6113,1712,2,18,2,2,5,2,3,0,0,0
8779,1575,2,18,1,89,2,3,4,0,0,1
8522,1547,1,20,1,28,5,3,1,0,0,0
11090,1820,2,20,2,2,2,1,3,0,0,1
13717,1580,1,20,2,8,3,1,1,0,0,0
5979,1876,2,18,1,10,2,3,4,0,0,0
8855,1580,2,18,1,77,6,2,1,0,0,0
14178,1516,1,21,1,5,1,1,4,0,1,1
7118,1734,2,18,1,76,5,4,2,0,0,0
10260,1825,1,20,2,13,6,2,2,0,0,0
11246,1940,1,18,1,36,6,1,1,0,0,0
14698,1066,2,19,1,38,1,3,1,1,1,1
7211,1992,2,21,2,76,3,4,4,0,0,0
14404,1318,1,18,2,27,4,4,3,1,1,1
5612,1944,1,17,1,18,4,4,4,0,0,0
12402,1090,2,19,2,72,5,4,3,0,1,1
6131,1478,1,21,2,45,3,2,2,0,0,0
6087,2011,2,17,2,90,1,2,3,0,0,0
12074,940,1,19,1,29,2,2,4,0,1,1
6378,698,1,20,1,27,2,2,4,0,0,1
12486,1316,2,20,2,36,3,3,4,0,1,1
7904,1823,1,20,2,97,6,2,4,0,0,0
13378,1264,2,20,2,73,4,3,4,0,1,1
9191,1769,1,21,2,32,2,2,2,0,0,0
4989,729,1,21,2,45,5,1,3,0,0,0
5253,911,2,17,2,76,1,4,3,0,0,0
6398,2080,2,18,1,14,3,3,4,0,0,0
9565,1739,1,19,1,63,6,1,2,0,0,0
10183,835,1,18,2,14,3,3,2,0,0,0
10781,958,1,19,1,88,2,1,2,0,0,0
10786,1576,2,18,2,81,2,4,2,0,0,0
11384,1994,2,19,1,21,1,1,3,0,0,0
10224,1232,2,18,1,4,6,4,3,0,0,1
11088,840,2,17,1,74,2,4,1,0,0,0
7373,1990,1,21,1,30,3,2,1,0,0,0
10769,1545,1,19,1,32,1,1,4,0,1,1
13492,1973,1,21,1,14,6,1,2,0,0,0
5152,1480,1,21,1,14,5,4,2,0,0,0
7423,1376,1,19,2,85,6,3,1,0,0,0
12856,673,2,21,2,9,2,4,3,1,1,1
10023,1944,1,20,1,82,6,2,1,0,0,0
4716,1114,2,17,1,83,1,3,2,0,0,0
12569,851,2,21,2,54,2,1,4,0,1,1
10530,714,2,18,2,62,1,2,3,0,1,1
10679,767,1,17,2,85,1,1,4,0,1,1
12667,1396,2,21,2,46,6,1,4,0,1,1
8164,976,2,18,1,60,5,3,3,0,0,0
14719,1729,1,20,2,87,5,2,2,0,0,0
6664,1392,2,21,1,47,5,1,1,0,0,0
7939,696,1,17,1,22,4,1,2,0,0,0
7563,1970,2,21,2,53,2,3,2,0,0,0
7741,1060,2,20,1,33,6,3,4,0,0,1
12699,1661,2,20,1,88,5,4,2,0,0,0
6192,1748,2,21,2,10,2,2,4,0,0,0
6238,1325,2,17,2,10,6,1,1,0,0,0
13570,2048,1,20,1,40,1,2,1,0,0,0
12263,766,1,18,1,21,2,4,4,0,1,1
13996,1506,1,21,1,47,6,4,2,0,0,0
10923,2024,2,21,1,72,2,3,1,0,0,0
14198,1300,1,19,1,53,5,1,1,0,0,0
13947,696,2,21,1,70,5,3,2,1,1,1
5973,753,1,20,1,14,5,2,3,0,0,0
6545,956,1,17,2,57,5,4,2,0,0,0
4630,1821,1,19,2,16,1,1,1,0,0,0
13407,1116,2,19,1,92,1,1,3,0,1,1
11464,1284,2,17,2,64,3,1,4,0,1,1
8698,1084,1,20,2,73,4,2,3,0,0,1
4958,1056,2,18,1,9,1,3,1,0,0,0
14386,1357,2,17,2,61,4,3,3,0,1,1
5804,1212,1,20,2,24,5,4,1,0,0,0
12946,1877,2,17,1,79,1,4,3,0,0,1
7281,1303,1,20,1,43,4,3,4,0,0,0
9933,2085,1,19,1,79,6,1,2,0,0,0
12200,668,1,18,1,52,3,1,3,0,1,1
5166,1285,1,18,1,26,5,1,3,0,0,0
4802,1593,2,17,1,35,4,4,4,0,0,0
11973,1699,2,21,1,20,3,1,2,0,0,0
8124,1357,2,21,1,30,2,1,2,0,0,0
9824,1017,2,20,2,97,1,2,4,0,1,1
8366,1305,1,20,1,84,2,2,3,0,0,0
10350,1561,1,18,1,86,6,1,3,0,0,1
11452,1334,2,20,2,41,2,1,1,0,0,0
5932,655,2,19,2,15,2,3,3,0,0,0
14479,864,2,19,2,67,5,1,2,1,1,1
13265,1938,2,21,2,46,1,1,3,0,0,1
